t_s,gap_mm,hall_mV,adc16
18.092,160,2492,32219
18.124,24,2492,32220
18.153,153,2491,32218
18.186,164,2491,32213
18.464,113,2491,32215
18.493,134,2492,32218
18.587,57,2492,32220
18.616,69,2491,32217
18.649,101,2491,32215
18.927,180,2491,32212
18.956,96,2491,32215
18.988,48,2491,32212
19.017,105,2491,32214
