t_s,phase,gap_mm,ref_mm,pwm
-2.057,pre,27.6,30.0,113
-2.036,pre,27.7,30.0,115
-2.016,pre,27.4,30.0,102
-1.995,pre,27.5,30.0,111
-1.975,pre,27.5,30.0,109
-1.954,pre,27.6,30.0,111
-1.934,pre,27.5,30.0,112
-1.913,pre,27.6,30.0,112
-1.893,pre,27.4,30.0,105
-1.872,pre,27.5,30.0,106
-1.852,pre,27.3,30.0,101
-1.831,pre,27.3,30.0,103
-1.811,pre,27.3,30.0,105
-1.790,pre,27.3,30.0,107
-1.770,pre,27.3,30.0,104
-1.749,pre,27.4,30.0,105
-1.729,pre,27.4,30.0,104
-1.708,pre,27.5,30.0,107
-1.688,pre,27.4,30.0,105
-1.667,pre,27.3,30.0,104
-1.647,pre,27.5,30.0,112
-1.626,pre,27.3,30.0,104
-1.606,pre,27.4,30.0,106
-1.585,pre,27.8,30.0,120
-1.565,pre,27.3,30.0,101
-1.544,pre,27.8,30.0,118
-1.524,pre,27.6,30.0,112
-1.504,pre,27.2,30.0,96
-1.483,pre,27.6,30.0,114
-1.462,pre,27.3,30.0,107
-1.442,pre,27.3,30.0,104
-1.421,pre,27.4,30.0,109
-1.401,pre,27.4,30.0,107
-1.380,pre,27.5,30.0,113
-1.360,pre,27.4,30.0,106
-1.339,pre,27.9,30.0,124
-1.319,pre,27.4,30.0,103
-1.298,pre,27.6,30.0,110
-1.278,pre,27.2,30.0,98
-1.257,pre,27.2,30.0,98
-1.237,pre,27.3,30.0,103
-1.216,pre,27.4,30.0,109
-1.195,pre,27.7,30.0,119
-1.175,pre,27.3,30.0,102
-1.155,pre,27.3,30.0,102
-1.134,pre,27.6,30.0,112
-1.114,pre,27.4,30.0,107
-1.094,pre,27.6,30.0,110
-1.073,pre,27.9,30.0,119
-1.053,pre,27.5,30.0,107
-1.032,pre,27.8,30.0,115
-1.010,pre,27.4,30.0,105
-0.991,pre,27.5,30.0,107
-0.971,pre,27.4,30.0,108
-0.949,pre,27.4,30.0,106
-0.930,pre,27.2,30.0,98
-0.909,pre,27.7,30.0,118
-0.889,pre,27.3,30.0,100
-0.868,pre,27.3,30.0,101
-0.848,pre,27.2,30.0,101
-0.827,pre,27.1,30.0,98
-0.807,pre,27.4,30.0,109
-0.786,pre,27.5,30.0,112
-0.766,pre,27.6,30.0,115
-0.745,pre,27.7,30.0,112
-0.725,pre,27.7,30.0,110
-0.704,pre,27.8,30.0,114
-0.683,pre,27.6,30.0,111
-0.664,pre,27.4,30.0,104
-0.643,pre,27.5,30.0,109
-0.623,pre,27.4,30.0,108
-0.598,pre,27.4,30.0,107
-0.578,pre,27.5,30.0,110
-0.558,pre,27.1,30.0,93
-0.537,pre,27.7,30.0,116
-0.517,pre,27.5,30.0,109
-0.496,pre,27.6,30.0,112
-0.476,pre,27.4,30.0,104
-0.455,pre,27.1,30.0,96
-0.435,pre,27.2,30.0,100
-0.415,pre,27.7,30.0,115
-0.394,pre,27.8,30.0,118
-0.374,pre,27.4,30.0,106
-0.353,pre,27.5,30.0,108
-0.333,pre,27.2,30.0,99
-0.312,pre,27.5,30.0,107
-0.291,pre,27.6,30.0,113
-0.271,pre,27.5,30.0,109
-0.251,pre,27.5,30.0,109
-0.230,pre,27.4,30.0,107
-0.210,pre,27.3,30.0,101
-0.189,pre,27.4,30.0,107
-0.168,pre,27.3,30.0,104
-0.148,pre,27.6,30.0,116
-0.128,pre,27.4,30.0,108
-0.107,pre,27.5,30.0,109
-0.086,pre,27.5,30.0,112
-0.066,pre,27.5,30.0,109
-0.045,pre,27.8,30.0,121
-0.025,pre,27.4,30.0,104
-0.004,pre,27.7,30.0,112
0.016,post,27.6,30.1,107
0.037,post,27.6,30.1,106
0.058,post,27.3,30.1,101
0.078,post,27.8,30.1,116
0.098,post,27.6,30.1,109
0.120,post,27.6,30.1,103
0.139,post,28.4,30.1,133
0.160,post,27.7,30.1,109
0.181,post,28.2,30.1,118
0.201,post,27.7,30.1,106
0.222,post,28.2,30.1,121
0.242,post,27.5,30.1,106
0.263,post,28.2,30.1,119
0.283,post,27.6,30.1,107
0.303,post,28.1,30.1,118
0.324,post,28.0,30.1,119
0.344,post,27.8,30.1,105
0.365,post,28.1,30.1,120
0.386,post,28.0,30.1,112
0.406,post,27.9,30.1,112
0.426,post,27.8,30.1,111
0.446,post,27.9,30.1,112
0.467,post,27.7,30.1,113
0.487,post,27.3,30.1,92
0.508,post,28.4,30.1,133
0.528,post,27.4,30.1,88
0.549,post,28.5,30.1,134
0.569,post,27.2,30.1,90
0.590,post,28.3,30.1,130
0.611,post,27.2,30.1,93
0.631,post,28.3,30.1,130
0.651,post,27.7,30.1,108
0.672,post,28.3,30.1,124
0.692,post,27.9,30.1,114
0.713,post,27.7,30.1,105
0.734,post,28.1,30.1,122
0.754,post,27.4,30.1,97
0.775,post,28.3,30.1,131
0.795,post,27.6,30.1,104
0.815,post,28.4,30.1,129
0.836,post,27.5,30.1,102
0.857,post,28.2,30.1,117
0.877,post,27.7,30.1,111
0.897,post,27.5,30.1,94
0.918,post,27.6,30.1,111
0.938,post,28.0,30.1,117
0.959,post,27.8,30.1,113
0.979,post,28.1,30.1,115
1.000,post,28.0,30.1,117
1.020,post,28.0,30.1,113
1.041,post,28.0,30.1,116
1.061,post,27.3,30.1,94
1.081,post,27.4,30.1,100
1.102,post,27.5,30.1,105
1.126,post,27.8,30.1,116
1.146,post,27.7,30.1,111
1.167,post,28.3,30.1,128
1.187,post,28.2,30.1,122
1.208,post,27.7,30.1,103
1.228,post,28.5,30.1,132
1.249,post,27.9,30.1,112
1.269,post,27.7,30.1,102
1.290,post,27.5,30.1,104
1.310,post,27.4,30.1,103
1.331,post,27.7,30.1,111
1.351,post,27.9,30.1,117
1.372,post,27.8,30.1,108
1.392,post,27.8,30.1,109
1.413,post,27.9,30.1,115
1.433,post,27.6,30.1,97
1.454,post,27.7,30.1,108
1.474,post,27.5,30.1,104
1.495,post,28.1,30.1,122
1.515,post,27.4,30.1,100
1.536,post,28.2,30.1,124
1.556,post,27.4,30.1,99
1.577,post,27.8,30.1,108
1.597,post,27.7,30.1,111
1.618,post,27.7,30.1,107
1.638,post,28.0,30.1,117
1.659,post,27.8,30.1,108
1.679,post,28.3,30.1,128
1.700,post,28.1,30.1,116
1.720,post,28.5,30.1,132
1.740,post,27.3,30.1,92
1.761,post,27.8,30.1,111
1.782,post,27.9,30.1,115
1.802,post,27.7,30.1,111
1.822,post,27.7,30.1,107
1.843,post,28.4,30.1,129
1.863,post,27.1,30.1,88
1.884,post,28.2,30.1,120
1.904,post,27.1,30.1,93
1.925,post,27.8,30.1,114
1.945,post,27.6,30.1,109
1.966,post,28.3,30.1,124
1.986,post,27.5,30.1,102
2.007,post,28.2,30.1,118
2.027,post,27.9,30.1,114
2.048,post,27.4,30.1,95
2.068,post,28.0,30.1,120
2.089,post,27.9,30.1,116
2.109,post,27.8,30.1,111
2.130,post,27.9,30.1,111
2.150,post,27.6,30.1,100
2.171,post,27.8,30.1,109
2.192,post,27.4,30.1,101
2.212,post,27.5,30.1,106
2.233,post,27.7,30.1,113
2.253,post,27.5,30.1,105
2.274,post,28.3,30.1,125
2.294,post,27.5,30.1,93
2.314,post,28.3,30.1,132
2.335,post,27.1,30.1,89
2.355,post,28.2,30.1,126
2.376,post,27.1,30.1,91
2.397,post,28.1,30.1,125
2.417,post,28.3,30.1,130
2.437,post,27.6,30.1,102
2.458,post,28.0,30.1,114
2.478,post,28.2,30.1,124
2.499,post,27.8,30.1,109
2.519,post,27.7,30.1,108
2.539,post,28.0,30.1,117
2.560,post,27.2,30.1,90
2.581,post,28.0,30.1,120
2.601,post,27.4,30.1,104
2.622,post,27.5,30.1,101
2.643,post,28.0,30.1,124
2.663,post,28.0,30.1,117
2.683,post,28.3,30.1,126
2.704,post,27.8,30.1,108
2.724,post,28.4,30.1,130
2.744,post,27.8,30.1,104
2.768,post,28.4,30.1,127
2.789,post,27.7,30.1,109
2.809,post,28.1,30.1,119
2.830,post,27.9,30.1,117
2.850,post,27.7,30.1,100
2.870,post,27.8,30.1,115
2.891,post,27.8,30.1,111
2.912,post,28.1,30.1,121
2.932,post,27.3,30.1,96
2.953,post,27.5,30.1,101
2.973,post,27.7,30.1,112
2.994,post,27.8,30.1,112
3.014,post,27.1,30.1,91
3.034,post,28.0,30.1,121
3.055,post,27.3,30.1,99
3.076,post,28.1,30.1,121
3.096,post,28.2,30.1,126
3.117,post,28.0,30.1,112
3.137,post,28.2,30.1,114
3.157,post,27.4,30.1,98
3.178,post,27.8,30.1,109
3.199,post,27.2,30.1,91
3.219,post,27.7,30.1,113
3.239,post,27.6,30.1,106
3.260,post,28.5,30.1,134
3.280,post,28.0,30.1,118
3.301,post,28.1,30.1,119
3.322,post,27.9,30.1,109
3.342,post,27.8,30.1,109
3.363,post,27.7,30.1,113
3.383,post,27.4,30.1,100
3.404,post,28.1,30.1,124
3.424,post,27.4,30.1,100
3.444,post,28.4,30.1,131
3.465,post,27.9,30.1,115
3.485,post,28.1,30.1,115
3.506,post,28.1,30.1,120
3.526,post,27.9,30.1,111
3.547,post,27.8,30.1,110
3.567,post,28.1,30.1,118
3.588,post,28.1,30.1,123
3.608,post,27.5,30.1,104
3.629,post,27.7,30.1,107
3.650,post,27.8,30.1,113
3.670,post,27.5,30.1,107
3.690,post,27.5,30.1,102
3.711,post,27.9,30.1,115
3.731,post,27.5,30.1,103
3.751,post,27.7,30.1,107
3.772,post,28.2,30.1,126
3.792,post,27.8,30.1,105
3.813,post,28.3,30.1,127
3.834,post,27.8,30.1,106
3.854,post,28.5,30.1,130
3.875,post,27.8,30.1,109
3.896,post,27.8,30.1,104
3.916,post,27.9,30.1,115
3.936,post,27.0,30.1,91
3.957,post,28.3,30.1,135
3.977,post,27.7,30.1,110
3.997,post,27.8,30.1,111
4.018,post,28.7,30.1,136
4.038,post,27.1,30.1,82
4.059,post,28.2,30.1,127
4.079,post,27.1,30.1,88
4.100,post,28.0,30.1,120
4.120,post,27.2,30.1,94
4.140,post,28.3,30.1,135
4.161,post,28.1,30.1,122
4.182,post,27.9,30.1,109
4.202,post,28.6,30.1,133
4.222,post,27.5,30.1,95
4.243,post,28.8,30.1,139
4.264,post,27.4,30.1,98
4.285,post,28.0,30.1,115
4.306,post,27.5,30.1,105
4.326,post,27.8,30.1,111
4.346,post,27.8,30.1,111
4.366,post,27.5,30.1,103
4.387,post,28.4,30.1,134
4.408,post,27.8,30.1,107
4.428,post,28.1,30.1,114
4.448,post,28.0,30.1,119
4.469,post,27.5,30.1,97
4.489,post,28.3,30.1,128
4.509,post,27.4,30.1,100
4.530,post,28.2,30.1,121
4.551,post,27.9,30.1,115
4.571,post,27.3,30.1,89
4.592,post,27.9,30.1,118
4.612,post,27.9,30.1,114
4.633,post,28.0,30.1,119
4.656,post,28.3,30.1,125
4.677,post,28.2,30.1,120
4.698,post,27.7,30.1,102
4.718,post,28.4,30.1,132
4.738,post,27.4,30.1,97
4.759,post,27.4,30.1,101
4.779,post,27.7,30.1,113
4.800,post,27.6,30.1,109
4.820,post,28.1,30.1,121
4.841,post,27.5,30.1,101
4.861,post,28.5,30.1,133
4.882,post,27.6,30.1,104
4.902,post,27.5,30.1,95
4.923,post,28.7,30.1,142
4.943,post,26.9,30.1,79
4.964,post,28.4,30.1,134
4.984,post,27.3,30.1,97
5.005,post,28.4,30.1,130
5.025,post,27.8,30.1,112
5.046,post,28.5,30.1,125
5.066,post,27.8,30.1,110
5.087,post,27.8,30.1,109
5.107,post,27.5,30.1,103
5.128,post,27.4,30.1,99
5.148,post,27.4,30.1,103
5.169,post,27.7,30.1,114
5.190,post,27.9,30.1,115
5.210,post,27.8,30.1,107
5.230,post,28.6,30.1,135
5.252,post,27.2,30.1,89
5.271,post,28.2,30.1,125
5.292,post,27.5,30.1,104
5.312,post,28.2,30.1,121
5.333,post,27.7,30.1,109
5.353,post,28.2,30.1,120
5.374,post,28.0,30.1,118
5.394,post,28.0,30.1,110
5.415,post,27.8,30.1,108
5.435,post,27.7,30.1,107
5.456,post,27.4,30.1,102
5.476,post,28.1,30.1,124
5.496,post,27.8,30.1,111
5.517,post,28.1,30.1,118
5.537,post,27.9,30.1,113
5.558,post,27.4,30.1,92
5.579,post,27.8,30.1,114
5.599,post,27.3,30.1,97
5.620,post,27.6,30.1,107
5.641,post,28.1,30.1,124
5.661,post,27.6,30.1,109
5.681,post,27.8,30.1,108
5.702,post,28.0,30.1,118
5.723,post,27.7,30.1,109
5.743,post,27.6,30.1,105
5.763,post,28.0,30.1,116
5.784,post,28.1,30.1,120
5.804,post,28.1,30.1,122
5.825,post,27.6,30.1,96
5.845,post,28.3,30.1,130
5.866,post,26.9,30.1,75
5.887,post,28.0,30.1,122
5.907,post,27.4,30.1,102
5.927,post,27.9,30.1,118
5.947,post,28.1,30.1,121
5.968,post,27.5,30.1,100
5.989,post,28.0,30.1,120
6.009,post,27.9,30.1,113
6.029,post,28.3,30.1,128
6.050,post,27.2,30.1,93
6.070,post,27.6,30.1,105
6.091,post,27.6,30.1,109
6.111,post,27.5,30.1,107
6.132,post,27.8,30.1,114
6.152,post,27.9,30.1,116
6.173,post,27.7,30.1,109
6.193,post,28.4,30.1,130
6.214,post,27.6,30.1,101
6.234,post,28.5,30.1,135
6.254,post,27.8,30.1,109
6.275,post,28.3,30.1,106
6.295,post,27.5,30.1,104
6.316,post,26.9,30.1,83
6.336,post,27.6,30.1,113
6.357,post,27.3,30.1,102
6.377,post,27.6,30.1,114
6.397,post,28.4,30.1,131
6.418,post,28.1,30.1,122
6.438,post,27.8,30.1,106
6.459,post,28.8,30.1,142
6.479,post,27.5,30.1,97
6.500,post,27.8,30.1,111
6.524,post,28.1,30.1,123
6.544,post,27.5,30.1,99
6.565,post,28.0,30.1,120
6.586,post,27.8,30.1,111
6.606,post,27.9,30.1,107
6.627,post,27.4,30.1,104
6.647,post,27.5,30.1,102
6.668,post,27.9,30.1,115
6.688,post,27.5,30.1,101
6.709,post,28.0,30.1,119
6.729,post,27.9,30.1,111
6.749,post,27.6,30.1,101
6.770,post,28.2,30.1,126
6.791,post,27.4,30.1,100
6.811,post,28.1,30.1,124
6.832,post,27.9,30.1,118
6.852,post,28.8,30.1,131
6.873,post,27.0,30.1,85
6.893,post,28.0,30.1,118
6.914,post,27.9,30.1,117
6.934,post,28.0,30.1,114
6.955,post,28.2,30.1,129
6.975,post,27.4,30.1,91
6.995,post,27.9,30.1,117
7.016,post,26.9,30.1,84
7.036,post,27.8,30.1,114
7.057,post,27.6,30.1,106
7.077,post,27.2,30.1,96
7.098,post,27.3,30.1,94
7.118,post,28.3,30.1,128
7.138,post,27.5,30.1,101
7.159,post,28.4,30.1,129
7.179,post,28.2,30.1,122
7.200,post,28.1,30.1,113
7.220,post,27.9,30.1,114
7.241,post,28.3,30.1,123
7.261,post,28.3,30.1,126
7.282,post,27.2,30.1,90
7.302,post,28.3,30.1,129
7.323,post,27.2,30.1,96
7.343,post,27.6,30.1,112
7.364,post,27.6,30.1,105
7.384,post,27.7,30.1,108
7.405,post,27.7,30.1,109
7.425,post,28.5,30.1,134
7.446,post,28.1,30.1,118
7.466,post,27.9,30.1,109
7.487,post,28.8,30.1,137
7.507,post,27.7,30.1,106
7.528,post,28.6,30.1,137
7.548,post,28.0,30.1,113
7.569,post,28.2,30.1,114
7.589,post,27.4,30.1,100
7.610,post,28.1,30.1,121
7.630,post,27.7,30.1,108
7.651,post,27.3,30.1,91
7.671,post,27.8,30.1,114
7.692,post,27.5,30.1,106
7.712,post,27.3,30.1,98
7.733,post,27.8,30.1,120
7.753,post,27.4,30.1,98
7.774,post,27.7,30.1,102
7.794,post,27.8,30.1,116
7.815,post,28.0,30.1,114
7.835,post,29.0,30.1,140
7.855,post,27.4,30.1,97
7.876,post,29.2,30.1,148
7.896,post,27.2,30.1,91
7.917,post,27.8,30.1,108
7.937,post,27.1,30.1,98
7.958,post,28.0,30.1,119
7.978,post,27.3,30.1,101
7.999,post,28.1,30.1,120
8.019,post,28.0,30.1,118
8.040,post,27.7,30.1,105
8.060,post,28.5,30.1,132
8.081,post,27.8,30.1,104
8.101,post,28.5,30.1,132
8.122,post,27.7,30.1,102
8.142,post,29.1,30.1,153
8.163,post,26.9,30.1,60
8.183,post,27.8,30.1,117
8.204,post,27.1,30.1,96
8.224,post,27.4,30.1,101
8.245,post,27.6,30.1,114
8.265,post,28.2,30.1,127
8.286,post,28.2,30.1,121
8.306,post,27.8,30.1,105
8.327,post,28.1,30.1,118
8.347,post,28.0,30.1,116
8.367,post,27.4,30.1,96
8.388,post,27.9,30.1,121
8.408,post,27.6,30.1,103
8.429,post,27.9,30.1,114
8.449,post,27.4,30.1,98
8.470,post,28.8,30.1,144
8.490,post,27.1,30.1,90
8.511,post,29.3,30.1,150
8.531,post,27.7,30.1,106
8.552,post,28.2,30.1,114
8.572,post,26.9,30.1,86
8.593,post,27.8,30.1,113
8.613,post,27.5,30.1,106
8.634,post,27.6,30.1,109
8.654,post,27.8,30.1,111
8.675,post,28.8,30.1,140
8.695,post,27.2,30.1,92
8.716,post,28.7,30.1,141
8.736,post,27.1,30.1,88
8.757,post,28.2,30.1,127
8.777,post,27.9,30.1,117
8.798,post,28.2,30.1,118
8.818,post,28.2,30.1,121
8.842,post,27.8,30.1,109
8.863,post,27.9,30.1,109
8.883,post,27.4,30.1,99
8.904,post,28.3,30.1,126
8.924,post,27.6,30.1,104
8.944,post,28.0,30.1,112
8.965,post,27.8,30.1,111
8.986,post,28.3,30.1,127
9.006,post,27.8,30.1,109
9.027,post,27.4,30.1,100
9.047,post,27.9,30.1,118
9.068,post,28.1,30.1,120
9.088,post,27.7,30.1,109
9.108,post,28.2,30.1,122
9.129,post,27.9,30.1,112
9.150,post,27.5,30.1,98
9.170,post,28.1,30.1,124
9.191,post,27.6,30.1,101
9.211,post,28.4,30.1,129
9.232,post,27.0,30.1,86
9.252,post,28.7,30.1,137
9.273,post,27.2,30.1,90
9.293,post,28.3,30.1,125
9.313,post,27.9,30.1,116
9.334,post,27.4,30.1,96
9.354,post,27.7,30.1,110
9.375,post,28.1,30.1,121
9.395,post,27.8,30.1,113
9.416,post,27.5,30.1,99
9.436,post,28.2,30.1,128
9.457,post,27.2,30.1,90
9.477,post,28.2,30.1,129
9.498,post,27.6,30.1,108
9.518,post,29.1,30.1,149
9.539,post,26.9,30.1,75
9.559,post,28.5,30.1,136
9.580,post,27.1,30.1,90
9.600,post,28.0,30.1,117
9.621,post,28.0,30.1,120
9.641,post,27.8,30.1,108
9.662,post,28.3,30.1,123
9.682,post,27.7,30.1,108
9.703,post,27.8,30.1,101
9.723,post,28.1,30.1,123
9.744,post,27.4,30.1,94
9.764,post,28.7,30.1,144
9.785,post,27.0,30.1,77
9.805,post,28.5,30.1,134
9.826,post,27.4,30.1,102
9.846,post,27.9,30.1,115
9.867,post,27.7,30.1,112
9.888,post,27.9,30.1,113
9.909,post,28.2,30.1,119
9.929,post,27.8,30.1,113
9.949,post,27.5,30.1,99
9.969,post,28.1,30.1,122
9.991,post,27.8,30.1,116
10.011,post,27.8,30.1,114
10.032,post,28.5,30.1,126
10.052,post,27.4,30.1,99
10.073,post,27.7,30.1,107
10.093,post,27.7,30.1,107
10.113,post,27.9,30.1,116
10.134,post,27.4,30.1,99
10.154,post,27.9,30.1,118
10.174,post,27.7,30.1,110
10.195,post,28.2,30.1,126
10.215,post,27.8,30.1,107
10.236,post,28.6,30.1,134
10.257,post,27.4,30.1,100
10.277,post,27.7,30.1,99
10.297,post,28.0,30.1,122
10.318,post,27.1,30.1,85
10.339,post,28.2,30.1,129
10.359,post,27.5,30.1,102
10.379,post,28.1,30.1,123
10.400,post,27.7,30.1,109
10.420,post,28.3,30.1,127
10.441,post,27.9,30.1,114
10.461,post,27.5,30.1,98
10.481,post,28.3,30.1,132
10.502,post,27.4,30.1,98
10.522,post,28.8,30.1,143
10.543,post,27.1,30.1,91
10.563,post,28.4,30.1,128
10.584,post,27.5,30.1,107
10.604,post,28.5,30.1,132
10.625,post,27.6,30.1,106
10.645,post,28.5,30.1,130
10.666,post,28.4,30.1,127
10.686,post,28.0,30.1,106
10.708,post,27.5,30.1,101
10.728,post,28.4,30.1,126
10.748,post,27.2,30.1,92
10.768,post,28.3,30.1,129
10.788,post,27.6,30.1,105
10.809,post,28.2,30.1,118
10.829,post,27.7,30.1,108
10.850,post,27.8,30.1,111
10.870,post,28.1,30.1,124
10.891,post,27.7,30.1,105
10.911,post,28.2,30.1,124
10.932,post,27.7,30.1,101
10.956,post,27.9,30.1,116
10.976,post,27.5,30.1,100
10.997,post,28.1,30.1,114
11.017,post,27.8,30.1,113
11.038,post,27.8,30.1,110
11.058,post,28.3,30.1,127
11.079,post,27.5,30.1,101
11.099,post,27.6,30.1,110
11.120,post,27.7,30.1,110
11.141,post,27.6,30.1,107
11.161,post,28.0,30.1,118
11.182,post,27.7,30.1,110
11.202,post,27.4,30.1,94
11.222,post,27.8,30.1,116
11.243,post,27.6,30.1,105
11.263,post,28.3,30.1,129
11.284,post,27.2,30.1,89
11.304,post,29.3,30.1,159
11.325,post,26.9,30.1,77
11.345,post,28.8,30.1,142
11.366,post,27.1,30.1,89
11.386,post,28.2,30.1,126
11.407,post,27.3,30.1,100
11.427,post,28.2,30.1,123
11.448,post,28.1,30.1,123
11.468,post,27.4,30.1,98
11.488,post,28.3,30.1,131
11.509,post,27.8,30.1,112
11.529,post,27.7,30.1,104
11.550,post,27.9,30.1,113
11.571,post,28.0,30.1,114
11.591,post,27.5,30.1,102
11.612,post,28.1,30.1,117
11.632,post,27.6,30.1,104
11.653,post,27.8,30.1,106
11.673,post,27.9,30.1,121
11.694,post,27.8,30.1,110
11.715,post,28.8,30.1,139
11.735,post,27.1,30.1,87
11.755,post,28.8,30.1,143
11.776,post,27.3,30.1,96
11.796,post,27.6,30.1,106
11.817,post,27.9,30.1,122
11.837,post,27.8,30.1,114
11.857,post,27.7,30.1,110
11.878,post,28.2,30.1,123
11.899,post,27.8,30.1,108
11.919,post,28.0,30.1,116
11.939,post,27.6,30.1,105
11.960,post,27.8,30.1,106
11.980,post,28.1,30.1,118
12.001,post,27.9,30.1,112
12.022,post,27.7,30.1,106
12.042,post,27.5,30.1,100
12.062,post,27.7,30.1,111
12.083,post,27.8,30.1,114
12.104,post,28.0,30.1,117
12.125,post,27.9,30.1,114
12.145,post,28.1,30.1,121
12.165,post,27.6,30.1,100
12.186,post,27.8,30.1,112
12.206,post,27.7,30.1,110
12.227,post,27.7,30.1,110
12.247,post,27.6,30.1,103
12.267,post,28.2,30.1,125
12.288,post,27.7,30.1,104
12.308,post,28.2,30.1,121
12.329,post,27.7,30.1,107
12.350,post,27.5,30.1,98
12.370,post,27.4,30.1,101
12.390,post,27.4,30.1,104
12.411,post,28.0,30.1,121
12.432,post,27.5,30.1,104
12.452,post,28.0,30.1,120
12.472,post,28.0,30.1,114
12.492,post,28.1,30.1,118
12.513,post,28.1,30.1,117
12.533,post,28.2,30.1,122
12.554,post,27.5,30.1,101
12.575,post,27.6,30.1,107
12.595,post,27.5,30.1,102
12.615,post,27.5,30.1,103
12.636,post,27.2,30.1,99
12.656,post,27.9,30.1,117
12.677,post,27.9,30.1,113
12.700,post,28.1,30.1,116
12.721,post,27.8,30.1,112
12.742,post,28.1,30.1,118
12.762,post,27.8,30.1,115
12.783,post,27.7,30.1,107
12.803,post,28.3,30.1,125
12.824,post,27.5,30.1,103
12.844,post,28.1,30.1,118
12.865,post,28.5,30.1,131
12.885,post,27.6,30.1,101
12.906,post,28.1,30.1,120
12.926,post,28.6,30.1,130
12.947,post,27.7,30.1,104
12.967,post,27.7,30.1,108
12.988,post,28.1,30.1,123
13.008,post,27.6,30.1,105
13.028,post,27.8,30.1,112
13.049,post,27.9,30.1,114
13.069,post,27.8,30.1,110
13.090,post,27.5,30.1,98
13.110,post,28.1,30.1,124
13.131,post,27.2,30.1,92
13.151,post,27.9,30.1,116
13.172,post,27.7,30.1,112
13.192,post,29.0,30.1,141
13.213,post,27.5,30.1,101
13.234,post,28.5,30.1,124
13.254,post,27.8,30.1,114
13.275,post,27.2,30.1,85
