t_s,phase,gap_mm,ref_mm,pwm
-1.155,pre,27.6,30.0,113
-1.134,pre,27.9,30.0,117
-1.114,pre,27.3,30.0,99
-1.093,pre,28.4,30.0,135
-1.073,pre,27.5,30.0,106
-1.052,pre,28.1,30.0,119
-1.032,pre,28.1,30.0,123
-1.011,pre,28.1,30.0,125
-0.991,pre,27.4,30.0,98
-0.970,pre,28.1,30.0,125
-0.946,pre,28.1,30.0,124
-0.926,pre,27.4,30.0,100
-0.905,pre,28.2,30.0,124
-0.885,pre,27.7,30.0,113
-0.864,pre,27.6,30.0,109
-0.844,pre,27.4,30.0,105
-0.823,pre,27.8,30.0,120
-0.803,pre,27.2,30.0,101
-0.783,pre,27.4,30.0,106
-0.762,pre,27.4,30.0,109
-0.741,pre,27.5,30.0,109
-0.721,pre,27.6,30.0,111
-0.701,pre,27.7,30.0,117
-0.680,pre,27.5,30.0,107
-0.660,pre,28.2,30.0,124
-0.639,pre,27.7,30.0,114
-0.619,pre,28.0,30.0,117
-0.598,pre,27.2,30.0,93
-0.578,pre,27.7,30.0,111
-0.557,pre,27.7,30.0,117
-0.537,pre,27.4,30.0,104
-0.516,pre,27.7,30.0,113
-0.496,pre,27.9,30.0,122
-0.475,pre,27.4,30.0,104
-0.455,pre,27.6,30.0,108
-0.434,pre,27.9,30.0,119
-0.414,pre,27.9,30.0,116
-0.393,pre,27.9,30.0,117
-0.373,pre,27.3,30.0,101
-0.352,pre,28.0,30.0,121
-0.332,pre,27.3,30.0,103
-0.311,pre,27.5,30.0,109
-0.291,pre,27.6,30.0,114
-0.270,pre,27.6,30.0,110
-0.250,pre,28.1,30.0,125
-0.229,pre,27.6,30.0,105
-0.209,pre,28.5,30.0,136
-0.188,pre,27.3,30.0,97
-0.168,pre,27.9,30.0,120
-0.147,pre,27.6,30.0,110
-0.127,pre,27.5,30.0,102
-0.106,pre,27.7,30.0,114
-0.086,pre,27.7,30.0,115
-0.065,pre,27.7,30.0,111
-0.045,pre,27.7,30.0,114
-0.024,pre,27.8,30.0,117
-0.004,pre,27.1,30.0,93
0.017,post,27.7,30.3,112
0.037,post,27.8,30.3,110
0.058,post,29.5,30.3,159
0.078,post,27.1,30.3,70
0.099,post,31.4,30.3,218
0.119,post,26.3,30.3,33
0.140,post,27.4,30.3,100
0.160,post,26.7,30.3,85
0.181,post,27.8,30.3,118
0.201,post,28.2,30.3,124
0.222,post,28.6,30.3,124
0.242,post,31.4,30.3,203
0.262,post,26.7,30.3,48
0.283,post,31.8,30.3,222
0.303,post,26.2,30.3,48
0.324,post,27.6,30.3,107
0.344,post,26.6,30.3,82
0.365,post,27.4,30.3,109
0.385,post,28.6,30.3,133
0.406,post,29.2,30.3,145
0.426,post,29.5,30.3,112
0.447,post,29.8,30.3,165
0.467,post,27.1,30.3,37
0.488,post,26.6,30.3,72
0.508,post,26.7,30.3,87
0.529,post,28.0,30.3,126
0.549,post,28.3,30.3,130
0.570,post,32.7,30.3,236
0.590,post,26.7,30.3,55
0.611,post,30.3,30.3,167
0.631,post,26.3,30.3,61
0.651,post,26.8,30.3,89
0.672,post,26.7,30.3,90
0.693,post,28.0,30.3,132
0.713,post,28.1,30.3,113
0.733,post,31.1,30.3,206
0.754,post,26.9,30.3,47
0.774,post,33.9,30.3,255
0.795,post,26.0,30.3,29
0.815,post,26.9,30.3,89
0.836,post,27.6,30.3,112
0.856,post,27.9,30.3,112
0.877,post,28.5,30.3,127
0.897,post,30.1,30.3,162
0.918,post,28.2,30.3,108
0.938,post,31.8,30.3,212
0.959,post,26.3,30.3,40
0.979,post,29.3,30.3,149
1.000,post,26.0,30.3,56
1.020,post,26.7,30.3,92
1.040,post,28.0,30.3,128
1.061,post,27.4,30.3,97
1.081,post,30.2,30.3,186
1.102,post,28.0,30.3,87
1.122,post,31.9,30.3,227
1.143,post,26.3,30.3,29
1.163,post,28.9,30.3,143
1.184,post,26.3,30.3,64
1.205,post,26.9,30.3,93
1.225,post,27.8,30.3,117
1.245,post,28.5,30.3,128
1.266,post,27.9,30.3,109
1.286,post,32.2,30.3,212
1.307,post,26.9,30.3,67
1.328,post,29.1,30.3,129
1.349,post,27.5,30.3,101
1.369,post,28.9,30.3,129
1.389,post,26.9,30.3,83
1.410,post,28.5,30.3,129
1.431,post,28.4,30.3,124
1.451,post,27.5,30.3,90
1.471,post,30.0,30.3,178
1.492,post,27.5,30.3,66
1.512,post,28.8,30.3,137
1.532,post,27.1,30.3,80
1.552,post,31.9,30.3,229
1.573,post,26.1,30.3,43
1.594,post,27.0,30.3,93
1.614,post,27.9,30.3,120
1.634,post,27.5,30.3,97
1.655,post,27.7,30.3,110
1.675,post,32.9,30.3,255
1.696,post,26.3,30.3,39
1.716,post,27.9,30.3,111
1.737,post,27.5,30.3,104
1.758,post,31.6,30.3,213
1.779,post,26.0,30.3,39
1.799,post,27.7,30.3,114
1.819,post,27.4,30.3,103
1.840,post,27.5,30.3,104
1.861,post,28.1,30.3,124
1.881,post,30.5,30.3,179
1.901,post,27.2,30.3,82
1.922,post,29.8,30.3,160
1.942,post,27.5,30.3,93
1.963,post,27.7,30.3,93
1.983,post,27.8,30.3,115
2.004,post,32.3,30.3,225
2.024,post,26.5,30.3,56
2.045,post,28.5,30.3,123
2.065,post,27.1,30.3,88
2.085,post,27.9,30.3,113
2.106,post,27.3,30.3,101
2.126,post,32.7,30.3,253
2.147,post,26.6,30.3,48
2.168,post,32.9,30.3,240
2.188,post,27.0,30.3,64
2.208,post,29.6,30.3,117
2.229,post,25.6,30.3,37
2.249,post,25.7,30.3,64
2.270,post,25.9,30.3,77
2.290,post,26.2,30.3,88
2.314,post,28.0,30.3,138
2.335,post,30.6,30.3,164
2.355,post,30.3,30.3,178
2.376,post,28.5,30.3,65
2.396,post,37.1,30.3,255
2.414,post,26.3,30.3,8
2.434,post,27.5,30.3,94
2.457,post,27.5,30.3,102
2.478,post,30.5,30.3,186
2.498,post,27.2,30.3,82
2.519,post,32.4,30.3,216
2.540,post,28.0,30.3,96
2.560,post,29.5,30.3,102
2.581,post,27.9,30.3,102
2.601,post,27.1,30.3,70
2.621,post,26.4,30.3,74
2.642,post,27.2,30.3,106
2.662,post,30.0,30.3,180
2.683,post,27.0,30.3,58
2.703,post,34.4,30.3,255
2.724,post,26.8,30.3,45
2.744,post,32.9,30.3,230
2.762,post,26.3,30.3,45
2.785,post,27.8,30.3,106
2.803,post,26.9,30.3,88
2.826,post,27.3,30.3,106
2.847,post,27.9,30.3,114
2.867,post,28.5,30.3,132
2.888,post,28.2,30.3,112
2.908,post,31.0,30.3,195
2.929,post,27.0,30.3,60
2.949,post,33.1,30.3,245
2.969,post,26.5,30.3,47
2.990,post,28.6,30.3,127
3.010,post,26.9,30.3,83
3.031,post,29.3,30.3,153
3.051,post,27.2,30.3,83
3.072,post,29.7,30.3,156
3.092,post,27.3,30.3,88
3.113,post,29.0,30.3,135
3.133,post,27.0,30.3,85
3.154,post,27.9,30.3,116
3.175,post,28.2,30.3,121
3.195,post,28.0,30.3,109
3.215,post,30.3,30.3,185
3.236,post,27.1,30.3,44
3.256,post,32.0,30.3,238
3.277,post,26.2,30.3,28
3.297,post,27.1,30.3,94
3.318,post,26.6,30.3,83
3.338,post,27.6,30.3,117
3.359,post,28.7,30.3,137
3.379,post,28.6,30.3,124
3.400,post,29.0,30.3,129
3.420,post,29.4,30.3,141
3.441,post,27.9,30.3,89
3.461,post,27.8,30.3,108
3.481,post,28.0,30.3,112
3.502,post,27.4,30.3,92
3.523,post,27.4,30.3,99
3.543,post,28.2,30.3,126
3.564,post,27.7,30.3,102
3.584,post,28.0,30.3,115
3.605,post,28.4,30.3,122
3.626,post,30.2,30.3,167
3.645,post,27.2,30.3,77
3.666,post,31.9,30.3,196
3.687,post,27.4,30.3,82
3.707,post,30.2,30.3,146
3.727,post,25.9,30.3,44
3.748,post,25.8,30.3,64
3.768,post,25.5,30.3,67
3.789,post,25.8,30.3,79
3.809,post,26.9,30.3,109
3.830,post,28.7,30.3,139
3.850,post,33.1,30.3,255
3.871,post,27.4,30.3,50
3.891,post,35.2,30.3,255
3.912,post,27.1,30.3,45
3.932,post,32.5,30.3,181
3.952,post,26.8,30.3,53
3.973,post,29.5,30.3,145
3.994,post,27.2,30.3,89
4.014,post,27.5,30.3,92
4.035,post,26.9,30.3,90
4.055,post,28.7,30.3,137
4.076,post,29.0,30.3,142
4.096,post,28.0,30.3,100
4.117,post,33.1,30.3,247
4.137,post,26.6,30.3,48
4.157,post,28.5,30.3,114
4.178,post,26.5,30.3,73
4.198,post,27.3,30.3,107
4.219,post,27.9,30.3,119
4.240,post,29.4,30.3,150
4.261,post,29.2,30.3,143
4.281,post,30.3,30.3,136
4.301,post,28.1,30.3,106
4.322,post,28.0,30.3,84
4.342,post,26.2,30.3,64
4.363,post,26.2,30.3,75
4.383,post,26.5,30.3,90
4.403,post,27.6,30.3,118
4.424,post,32.7,30.3,255
4.445,post,26.7,30.3,52
4.465,post,32.9,30.3,226
4.485,post,26.8,30.3,54
4.506,post,29.7,30.3,142
4.527,post,26.3,30.3,62
4.547,post,26.9,30.3,90
4.567,post,26.6,30.3,84
4.588,post,27.2,30.3,104
4.609,post,28.2,30.3,129
4.629,post,27.6,30.3,95
4.650,post,33.2,30.3,255
4.670,post,26.5,30.3,39
4.691,post,33.1,30.3,246
4.711,post,26.3,30.3,46
4.731,post,28.9,30.3,136
4.752,post,27.0,30.3,87
4.772,post,29.1,30.3,147
4.792,post,27.8,30.3,102
4.813,post,31.3,30.3,197
4.834,post,26.6,30.3,60
4.854,post,28.0,30.3,109
4.874,post,26.5,30.3,76
4.896,post,26.9,30.3,92
4.916,post,28.3,30.3,135
4.936,post,27.4,30.3,100
4.957,post,29.6,30.3,162
4.977,post,27.4,30.3,88
4.997,post,31.5,30.3,192
5.018,post,26.8,30.3,70
5.039,post,27.5,30.3,97
5.059,post,27.2,30.3,95
5.079,post,29.2,30.3,154
5.100,post,28.6,30.3,124
5.120,post,33.1,30.3,246
5.141,post,26.6,30.3,51
5.161,post,32.1,30.3,210
5.182,post,26.0,30.3,41
5.202,post,26.2,30.3,72
5.223,post,26.1,30.3,77
5.243,post,26.7,30.3,98
5.264,post,27.7,30.3,121
5.284,post,28.2,30.3,119
5.305,post,31.3,30.3,215
5.325,post,26.5,30.3,32
5.346,post,28.7,30.3,136
5.366,post,26.4,30.3,64
5.387,post,27.6,30.3,112
5.407,post,27.1,30.3,94
5.428,post,29.4,30.3,162
5.448,post,27.8,30.3,97
5.469,post,32.5,30.3,224
5.489,post,26.9,30.3,67
5.510,post,30.1,30.3,139
5.530,post,26.2,30.3,55
5.551,post,26.6,30.3,80
5.571,post,26.8,30.3,94
5.592,post,28.4,30.3,136
5.612,post,28.8,30.3,140
5.633,post,27.5,30.3,79
5.653,post,28.6,30.3,133
5.673,post,26.8,30.3,61
5.694,post,27.9,30.3,119
5.715,post,26.7,30.3,74
5.735,post,29.5,30.3,166
5.755,post,27.4,30.3,90
5.776,post,32.5,30.3,240
5.797,post,26.4,30.3,38
5.817,post,29.2,30.3,142
5.837,post,26.1,30.3,59
5.858,post,27.0,30.3,95
5.878,post,27.1,30.3,98
5.899,post,27.5,30.3,113
5.919,post,27.7,30.3,106
5.940,post,29.8,30.3,168
5.960,post,27.5,30.3,88
5.981,post,32.6,30.3,228
6.001,post,26.9,30.3,65
6.021,post,30.9,30.3,170
6.042,post,26.3,30.3,55
6.062,post,26.5,30.3,77
6.083,post,26.5,30.3,84
6.103,post,27.8,30.3,122
6.124,post,29.1,30.3,149
6.144,post,28.1,30.3,116
6.164,post,32.0,30.3,206
6.185,post,26.9,30.3,69
6.206,post,28.4,30.3,111
6.227,post,26.8,30.3,82
6.247,post,27.6,30.3,111
6.267,post,27.5,30.3,106
6.288,post,29.6,30.3,159
6.308,post,28.6,30.3,127
6.329,post,29.4,30.3,105
6.349,post,28.4,30.3,119
6.370,post,27.9,30.3,77
6.391,post,26.8,30.3,80
6.411,post,26.6,30.3,82
6.432,post,27.5,30.3,112
6.452,post,28.0,30.3,119
6.473,post,28.6,30.3,131
6.493,post,28.0,30.3,108
6.514,post,28.7,30.3,133
6.534,post,27.8,30.3,101
6.554,post,28.1,30.3,113
6.575,post,28.5,30.3,119
6.596,post,28.2,30.3,114
6.616,post,29.0,30.3,129
6.636,post,28.9,30.3,136
6.657,post,30.8,30.3,161
6.677,post,26.8,30.3,68
6.698,post,27.7,30.3,94
6.718,post,27.1,30.3,94
6.738,post,28.0,30.3,118
6.759,post,28.0,30.3,113
6.779,post,29.1,30.3,134
6.800,post,27.4,30.3,89
6.820,post,30.4,30.3,168
6.841,post,26.7,30.3,70
6.861,post,27.8,30.3,112
6.882,post,27.7,30.3,109
6.902,post,27.6,30.3,98
6.923,post,29.3,30.3,156
6.943,post,27.3,30.3,63
6.964,post,29.1,30.3,149
6.984,post,26.4,30.3,50
7.005,post,27.5,30.3,107
7.025,post,26.5,30.3,76
7.047,post,28.0,30.3,126
7.066,post,27.9,30.3,114
7.086,post,32.8,30.3,251
7.107,post,26.5,30.3,47
7.127,post,32.4,30.3,240
7.148,post,26.0,30.3,42
7.169,post,26.4,30.3,79
7.189,post,26.2,30.3,80
7.210,post,27.4,30.3,114
7.230,post,28.8,30.3,147
7.251,post,27.8,30.3,86
7.271,post,31.2,30.3,215
7.291,post,26.7,30.3,35
7.313,post,28.3,30.3,125
7.333,post,26.7,30.3,74
7.353,post,28.3,30.3,131
7.373,post,28.6,30.3,133
7.395,post,28.9,30.3,137
7.415,post,28.6,30.3,115
7.435,post,29.0,30.3,137
7.456,post,27.9,30.3,94
7.476,post,30.9,30.3,195
7.497,post,26.4,30.3,32
7.517,post,27.4,30.3,98
7.537,post,26.7,30.3,83
7.558,post,27.8,30.3,118
7.579,post,28.1,30.3,124
7.599,post,30.7,30.3,174
7.620,post,27.8,30.3,97
7.640,post,30.0,30.3,135
7.660,post,26.4,30.3,61
7.680,post,26.9,30.3,90
7.701,post,26.6,30.3,88
7.721,post,27.5,30.3,109
7.742,post,29.1,30.3,153
7.763,post,27.6,30.3,92
7.783,post,30.9,30.3,192
7.804,post,26.9,30.3,62
7.824,post,32.0,30.3,230
7.845,post,26.1,30.3,45
7.865,post,27.3,30.3,98
7.885,post,26.8,30.3,90
7.906,post,28.0,30.3,119
7.927,post,29.8,30.3,162
7.947,post,27.9,30.3,93
7.967,post,33.6,30.3,255
7.988,post,26.5,30.3,39
8.008,post,30.9,30.3,189
8.029,post,26.0,30.3,50
8.049,post,26.6,30.3,85
8.070,post,26.3,30.3,81
8.090,post,27.2,30.3,107
8.110,post,28.6,30.3,139
8.131,post,28.0,30.3,102
8.151,post,30.6,30.3,189
8.172,post,27.3,30.3,66
8.192,post,30.5,30.3,177
8.213,post,26.5,30.3,58
8.233,post,28.2,30.3,121
8.253,post,27.2,30.3,93
8.274,post,29.6,30.3,166
8.294,post,28.3,30.3,114
8.315,post,32.9,30.3,238
8.335,post,26.8,30.3,56
8.356,post,29.8,30.3,156
8.376,post,26.4,30.3,64
8.397,post,26.9,30.3,92
8.417,post,26.8,30.3,94
8.438,post,27.7,30.3,116
8.459,post,28.6,30.3,134
8.480,post,27.7,30.3,100
8.500,post,32.1,30.3,225
8.520,post,26.6,30.3,55
8.541,post,30.4,30.3,178
8.561,post,26.2,30.3,52
8.582,post,27.3,30.3,101
8.602,post,26.6,30.3,85
8.623,post,28.1,30.3,126
8.644,post,28.4,30.3,122
8.664,post,30.9,30.3,199
8.684,post,27.3,30.3,53
8.705,post,33.6,30.3,255
8.725,post,25.9,30.3,25
8.746,post,26.5,30.3,78
8.766,post,26.2,30.3,80
8.787,post,27.0,30.3,102
8.808,post,27.6,30.3,113
8.828,post,28.8,30.3,143
8.848,post,29.4,30.3,140
8.872,post,28.8,30.3,128
8.892,post,29.7,30.3,120
8.913,post,27.5,30.3,91
8.933,post,26.8,30.3,73
8.953,post,27.4,30.3,108
8.974,post,28.1,30.3,115
8.995,post,28.5,30.3,129
9.015,post,28.5,30.3,114
9.036,post,31.3,30.3,209
9.056,post,26.5,30.3,31
9.076,post,26.8,30.3,81
9.097,post,26.3,30.3,75
9.117,post,26.9,30.3,97
9.138,post,27.6,30.3,114
9.159,post,28.7,30.3,139
9.179,post,32.0,30.3,202
9.199,post,27.1,30.3,73
9.220,post,29.6,30.3,125
9.240,post,26.5,30.3,65
9.261,post,26.3,30.3,71
9.281,post,26.5,30.3,86
9.302,post,27.8,30.3,126
9.322,post,27.8,30.3,112
9.343,post,32.6,30.3,255
9.363,post,26.8,30.3,45
9.384,post,33.5,30.3,238
9.404,post,26.3,30.3,32
9.425,post,29.0,30.3,140
9.445,post,27.2,30.3,91
9.466,post,30.6,30.3,186
9.486,post,26.8,30.3,72
9.507,post,32.2,30.3,226
9.527,post,26.3,30.3,51
9.548,post,27.3,30.3,100
9.568,post,26.9,30.3,91
9.589,post,28.8,30.3,145
9.609,post,27.3,30.3,92
9.630,post,29.6,30.3,164
9.650,post,27.7,30.3,91
9.671,post,30.8,30.3,188
9.691,post,26.6,30.3,60
9.711,post,28.1,30.3,113
9.732,post,26.8,30.3,83
9.752,post,27.7,30.3,113
9.773,post,28.7,30.3,136
9.794,post,28.4,30.3,119
9.814,post,29.4,30.3,149
9.835,post,31.3,30.3,172
9.855,post,26.9,30.3,68
9.876,post,27.3,30.3,88
9.896,post,27.8,30.3,114
9.917,post,27.4,30.3,88
9.937,post,27.7,30.3,112
9.957,post,29.2,30.3,146
9.978,post,27.7,30.3,93
9.998,post,27.9,30.3,110
10.019,post,28.8,30.3,132
10.040,post,27.5,30.3,74
10.060,post,28.0,30.3,116
10.080,post,28.0,30.3,111
10.101,post,29.1,30.3,139
10.121,post,27.5,30.3,91
10.142,post,31.6,30.3,218
10.162,post,26.5,30.3,36
10.183,post,30.4,30.3,185
10.203,post,26.4,30.3,61
10.224,post,29.7,30.3,165
10.244,post,26.3,30.3,64
10.264,post,27.4,30.3,109
10.285,post,29.4,30.3,168
10.306,post,27.5,30.3,74
10.326,post,30.7,30.3,199
10.347,post,27.3,30.3,47
10.367,post,33.0,30.3,255
10.388,post,26.1,30.3,27
10.409,post,27.8,30.3,112
10.429,post,26.0,30.3,62
10.449,post,25.7,30.3,67
10.469,post,26.1,30.3,85
10.490,post,27.7,30.3,127
10.510,post,29.6,30.3,158
10.530,post,34.5,30.3,255
10.551,post,27.3,30.3,42
10.572,post,34.8,30.3,255
10.592,post,27.0,30.3,47
10.612,post,31.3,30.3,156
10.633,post,25.7,30.3,29
10.654,post,25.6,30.3,59
10.674,post,26.3,30.3,89
10.695,post,28.3,30.3,141
10.715,post,32.8,30.3,255
10.736,post,27.8,30.3,62
10.756,post,35.3,30.3,255
10.777,post,27.2,30.3,49
10.798,post,31.9,30.3,179
10.818,post,26.3,30.3,45
10.838,post,26.5,30.3,77
10.859,post,27.2,30.3,107
10.879,post,28.9,30.3,145
10.900,post,28.8,30.3,123
10.920,post,33.8,30.3,255
10.941,post,26.7,30.3,41
10.961,post,32.3,30.3,220
10.982,post,25.6,30.3,29
11.002,post,25.4,30.3,53
11.023,post,25.3,30.3,62
11.044,post,25.2,30.3,65
11.064,post,25.2,30.3,66
11.084,post,25.3,30.3,68
11.104,post,25.4,30.3,72
11.125,post,26.0,30.3,88
11.146,post,27.7,30.3,129
11.166,post,31.9,30.3,216
11.187,post,27.8,30.3,92
11.207,post,30.6,30.3,126
11.227,post,29.0,30.3,130
11.248,post,27.8,30.3,52
11.268,post,26.9,30.3,77
11.288,post,26.3,30.3,72
11.309,post,26.8,30.3,96
11.330,post,28.1,30.3,132
11.350,post,28.8,30.3,141
11.371,post,29.9,30.3,146
11.392,post,28.6,30.3,122
11.412,post,29.4,30.3,105
11.433,post,27.4,30.3,88
11.453,post,27.3,30.3,87
11.473,post,27.2,30.3,97
11.493,post,28.6,30.3,132
11.514,post,29.2,30.3,146
11.534,post,27.7,30.3,80
11.555,post,30.2,30.3,181
11.576,post,26.5,30.3,46
11.597,post,27.6,30.3,105
11.617,post,27.0,30.3,93
11.637,post,28.1,30.3,125
11.658,post,28.7,30.3,138
11.678,post,29.3,30.3,145
11.698,post,28.1,30.3,99
11.719,post,33.8,30.3,255
11.740,post,26.4,30.3,37
11.760,post,28.9,30.3,135
11.781,post,26.6,30.3,73
11.801,post,27.1,30.3,99
11.822,post,27.4,30.3,103
11.842,post,28.5,30.3,131
11.863,post,28.2,30.3,118
11.883,post,30.9,30.3,186
11.903,post,26.9,30.3,61
11.925,post,32.4,30.3,237
11.944,post,26.0,30.3,39
11.965,post,26.4,30.3,78
11.985,post,26.3,30.3,82
12.005,post,27.5,30.3,117
12.026,post,28.8,30.3,142
12.047,post,28.7,30.3,131
12.067,post,31.9,30.3,200
12.087,post,27.4,30.3,82
12.108,post,28.9,30.3,96
12.128,post,26.7,30.3,73
12.149,post,26.8,30.3,85
12.170,post,26.8,30.3,91
12.190,post,28.5,30.3,140
12.211,post,29.7,30.3,164
12.231,post,28.3,30.3,106
12.252,post,30.2,30.3,170
12.272,post,27.2,30.3,62
12.292,post,28.9,30.3,139
12.313,post,26.7,30.3,68
12.333,post,28.0,30.3,116
12.354,post,26.9,30.3,87
12.374,post,28.7,30.3,145
12.395,post,27.9,30.3,105
12.415,post,31.3,30.3,207
12.436,post,27.0,30.3,68
12.456,post,31.8,30.3,192
12.477,post,26.2,30.3,48
12.498,post,26.7,30.3,81
12.518,post,27.4,30.3,108
12.538,post,27.8,30.3,108
12.559,post,28.5,30.3,132
12.579,post,30.6,30.3,178
12.600,post,27.6,30.3,87
12.620,post,28.9,30.3,97
12.641,post,26.8,30.3,73
12.661,post,26.2,30.3,68
12.681,post,26.2,30.3,81
12.702,post,28.0,30.3,131
12.722,post,29.8,30.3,153
12.743,post,27.9,30.3,107
12.763,post,29.2,30.3,133
12.783,post,27.2,30.3,86
12.804,post,29.2,30.3,149
12.824,post,27.3,30.3,83
12.845,post,33.1,30.3,254
12.865,post,26.5,30.3,49
12.886,post,30.4,30.3,180
12.907,post,26.1,30.3,54
12.928,post,26.5,30.3,83
12.948,post,26.4,30.3,84
12.968,post,27.6,30.3,119
12.989,post,28.4,30.3,127
13.010,post,29.3,30.3,150
13.030,post,30.6,30.3,165
13.050,post,27.9,30.3,92
13.071,post,30.1,30.3,127
13.091,post,27.2,30.3,81
13.111,post,27.5,30.3,92
13.132,post,27.1,30.3,92
13.153,post,28.5,30.3,133
13.173,post,29.3,30.3,152
13.194,post,28.3,30.3,107
13.214,post,31.4,30.3,218
13.235,post,26.5,30.3,31
13.255,post,27.5,30.3,101
