t_s,phase,gap_mm,ref_mm,pwm
3.049,post,28.0,30.3,120
3.069,post,27.5,30.3,94
3.090,post,29.6,30.3,163
3.110,post,27.6,30.3,82
3.130,post,30.8,30.3,194
3.151,post,26.7,30.3,62
3.171,post,28.2,30.3,117
3.191,post,26.8,30.3,83
3.211,post,27.7,30.3,115
3.232,post,27.7,30.3,110
3.252,post,28.5,30.3,134
3.273,post,27.5,30.3,95
3.293,post,32.1,30.3,234
3.314,post,26.2,30.3,38
3.334,post,27.8,30.3,114
3.355,post,27.0,30.3,91
3.375,post,28.5,30.3,132
3.396,post,27.2,30.3,94
3.417,post,32.2,30.3,239
3.437,post,26.3,30.3,44
3.458,post,27.9,30.3,110
3.478,post,27.0,30.3,90
3.499,post,28.0,30.3,119
3.519,post,27.5,30.3,102
3.540,post,28.5,30.3,135
3.560,post,29.0,30.3,139
3.581,post,28.4,30.3,119
3.602,post,28.6,30.3,126
3.621,post,28.0,30.3,110
3.642,post,28.0,30.3,91
3.663,post,27.5,30.3,102
3.683,post,27.9,30.3,110
3.704,post,27.8,30.3,110
3.724,post,28.2,30.3,119
3.744,post,27.7,30.3,97
3.765,post,29.4,30.3,154
3.785,post,26.8,30.3,67
3.806,post,29.6,30.3,160
3.826,post,27.0,30.3,75
3.847,post,29.7,30.3,160
3.867,post,26.9,30.3,76
3.888,post,28.9,30.3,140
3.908,post,27.1,30.3,88
3.929,post,29.1,30.3,151
3.949,post,27.5,30.3,99
3.970,post,31.6,30.3,199
3.990,post,26.2,30.3,51
4.011,post,26.8,30.3,87
4.032,post,26.6,30.3,89
4.051,post,27.2,30.3,105
4.072,post,28.5,30.3,136
4.092,post,28.5,30.3,126
4.113,post,31.6,30.3,198
4.134,post,26.6,30.3,54
4.154,post,29.8,30.3,155
4.175,post,26.3,30.3,62
4.195,post,26.9,30.3,92
4.215,post,27.0,30.3,99
4.236,post,27.9,30.3,122
4.257,post,29.5,30.3,159
4.277,post,27.7,30.3,91
4.298,post,32.9,30.3,253
4.318,post,26.3,30.3,37
4.339,post,27.8,30.3,110
4.359,post,26.7,30.3,84
4.379,post,27.4,30.3,106
4.403,post,27.4,30.3,103
4.423,post,28.2,30.3,125
4.444,post,28.9,30.3,134
4.464,post,28.2,30.3,106
4.485,post,29.8,30.3,167
4.505,post,27.0,30.3,62
4.526,post,28.9,30.3,137
4.546,post,26.8,30.3,79
4.567,post,28.2,30.3,122
4.587,post,28.0,30.3,118
4.608,post,28.3,30.3,116
4.628,post,28.0,30.3,112
4.649,post,29.5,30.3,143
4.669,post,27.2,30.3,88
4.690,post,28.6,30.3,128
4.710,post,28.1,30.3,117
4.731,post,28.6,30.3,111
4.751,post,27.1,30.3,90
4.772,post,27.5,30.3,100
4.792,post,27.6,30.3,111
4.813,post,27.5,30.3,102
4.834,post,29.1,30.3,153
4.854,post,28.5,30.3,120
4.874,post,30.3,30.3,174
4.895,post,26.8,30.3,48
4.915,post,29.5,30.3,156
4.936,post,26.5,30.3,63
4.956,post,27.4,30.3,106
4.976,post,27.6,30.3,106
4.997,post,28.2,30.3,124
5.018,post,27.8,30.3,106
5.038,post,30.6,30.3,184
5.059,post,26.6,30.3,54
5.079,post,28.8,30.3,135
5.100,post,27.1,30.3,88
5.120,post,27.9,30.3,112
5.141,post,27.6,30.3,105
5.161,post,28.1,30.3,120
5.181,post,27.8,30.3,99
5.202,post,28.1,30.3,116
5.223,post,29.4,30.3,148
5.243,post,27.6,30.3,90
5.263,post,28.4,30.3,115
5.284,post,27.6,30.3,103
5.304,post,28.0,30.3,105
5.325,post,27.9,30.3,111
5.345,post,29.3,30.3,148
5.366,post,27.8,30.3,102
5.386,post,29.8,30.3,156
5.407,post,27.4,30.3,90
5.427,post,31.0,30.3,190
5.447,post,26.1,30.3,53
5.468,post,26.7,30.3,85
5.488,post,26.7,30.3,91
5.509,post,27.6,30.3,113
5.529,post,28.0,30.3,123
5.550,post,31.1,30.3,201
5.570,post,26.8,30.3,59
5.591,post,32.2,30.3,221
5.611,post,26.0,30.3,39
5.632,post,26.2,30.3,70
5.653,post,25.9,30.3,73
5.673,post,26.3,30.3,91
5.694,post,28.2,30.3,140
5.714,post,28.0,30.3,110
5.735,post,33.8,30.3,255
5.755,post,26.8,30.3,46
5.776,post,32.0,30.3,188
5.797,post,26.3,30.3,49
5.816,post,26.9,30.3,85
5.837,post,26.6,30.3,85
5.858,post,27.3,30.3,108
5.878,post,28.5,30.3,137
5.898,post,28.3,30.3,116
5.919,post,30.2,30.3,173
5.940,post,27.4,30.3,77
5.960,post,32.8,30.3,245
5.981,post,26.1,30.3,40
6.001,post,27.1,30.3,94
6.021,post,26.5,30.3,83
6.042,post,27.3,30.3,109
6.062,post,28.3,30.3,133
6.083,post,28.3,30.3,108
6.104,post,30.5,30.3,187
6.124,post,27.3,30.3,57
6.144,post,30.7,30.3,194
6.165,post,26.1,30.3,26
6.185,post,26.3,30.3,73
6.206,post,25.8,30.3,69
6.226,post,26.0,30.3,81
6.246,post,26.6,30.3,97
6.267,post,28.6,30.3,149
6.288,post,28.2,30.3,119
6.308,post,32.6,30.3,226
6.329,post,27.6,30.3,85
6.349,post,30.5,30.3,142
6.369,post,27.2,30.3,81
6.390,post,27.3,30.3,86
6.410,post,27.0,30.3,93
6.431,post,28.9,30.3,151
6.451,post,27.7,30.3,96
6.472,post,30.8,30.3,201
6.493,post,26.7,30.3,57
6.513,post,32.6,30.3,248
6.534,post,25.8,30.3,36
6.554,post,25.9,30.3,66
6.575,post,25.8,30.3,72
6.595,post,26.0,30.3,81
6.616,post,26.5,30.3,97
6.636,post,28.3,30.3,137
6.657,post,29.9,30.3,162
6.677,post,28.4,30.3,117
6.698,post,31.1,30.3,167
6.718,post,27.7,30.3,91
6.738,post,29.5,30.3,123
6.758,post,26.0,30.3,52
6.779,post,26.1,30.3,71
6.800,post,26.0,30.3,78
6.821,post,27.3,30.3,117
6.841,post,29.5,30.3,163
6.862,post,28.2,30.3,115
6.882,post,31.0,30.3,163
6.902,post,28.3,30.3,114
6.922,post,28.2,30.3,70
6.943,post,26.3,30.3,61
6.963,post,26.0,30.3,68
6.984,post,26.2,30.3,82
7.005,post,27.0,30.3,104
7.025,post,27.8,30.3,121
7.046,post,30.1,30.3,176
7.066,post,28.0,30.3,108
7.086,post,31.2,30.3,173
7.107,post,27.3,30.3,83
7.127,post,27.9,30.3,96
7.148,post,27.2,30.3,95
7.169,post,27.8,30.3,115
7.189,post,28.1,30.3,124
7.210,post,29.1,30.3,143
7.230,post,28.5,30.3,123
7.250,post,28.9,30.3,99
7.271,post,27.0,30.3,82
7.291,post,26.4,30.3,70
7.312,post,26.6,30.3,89
7.333,post,27.7,30.3,120
7.353,post,28.0,30.3,121
7.373,post,29.0,30.3,135
7.393,post,28.8,30.3,134
7.414,post,30.1,30.3,134
7.434,post,27.5,30.3,92
7.455,post,27.5,30.3,90
7.475,post,27.0,30.3,88
7.496,post,27.9,30.3,118
7.517,post,28.1,30.3,122
7.537,post,28.5,30.3,121
7.558,post,29.0,30.3,144
7.578,post,28.0,30.3,69
7.598,post,27.6,30.3,102
7.619,post,26.4,30.3,69
7.639,post,26.7,30.3,88
7.660,post,27.6,30.3,116
7.680,post,27.7,30.3,109
7.700,post,29.1,30.3,140
7.721,post,28.2,30.3,109
7.741,post,30.0,30.3,158
7.762,post,27.4,30.3,90
7.782,post,29.7,30.3,156
7.803,post,26.9,30.3,76
7.823,post,29.1,30.3,147
7.844,post,27.0,30.3,86
7.865,post,29.0,30.3,138
7.886,post,28.0,30.3,116
7.906,post,27.9,30.3,99
7.926,post,28.7,30.3,137
7.947,post,27.3,30.3,84
7.967,post,30.1,30.3,178
7.989,post,26.8,30.3,66
8.008,post,30.0,30.3,169
8.029,post,26.6,30.3,67
8.049,post,27.9,30.3,114
8.070,post,26.9,30.3,89
8.091,post,28.0,30.3,123
8.111,post,27.7,30.3,107
8.131,post,30.4,30.3,182
8.152,post,27.0,30.3,73
8.172,post,31.0,30.3,201
8.193,post,26.3,30.3,55
8.213,post,27.5,30.3,102
8.233,post,27.6,30.3,111
8.254,post,27.5,30.3,101
8.275,post,28.6,30.3,137
8.295,post,28.3,30.3,112
8.316,post,30.4,30.3,182
8.336,post,26.9,30.3,57
8.356,post,30.3,30.3,184
8.377,post,26.4,30.3,50
8.397,post,28.0,30.3,121
8.417,post,26.7,30.3,84
8.438,post,27.9,30.3,121
8.459,post,27.4,30.3,100
8.480,post,29.1,30.3,148
8.500,post,28.1,30.3,112
8.520,post,32.8,30.3,245
8.541,post,26.3,30.3,45
8.561,post,27.9,30.3,109
8.582,post,26.7,30.3,82
8.603,post,27.3,30.3,104
8.623,post,28.4,30.3,137
8.643,post,28.1,30.3,113
8.663,post,30.9,30.3,190
8.685,post,27.1,30.3,71
8.705,post,31.9,30.3,203
8.725,post,26.4,30.3,54
8.745,post,26.9,30.3,85
8.766,post,26.5,30.3,84
8.786,post,27.2,30.3,104
8.807,post,28.5,30.3,139
8.827,post,28.3,30.3,123
8.848,post,32.4,30.3,226
8.869,post,26.7,30.3,59
8.889,post,28.9,30.3,126
8.910,post,26.5,30.3,73
8.930,post,26.8,30.3,90
8.950,post,26.9,30.3,97
8.971,post,28.2,30.3,133
8.992,post,28.0,30.3,111
9.012,post,30.3,30.3,183
9.032,post,27.4,30.3,63
9.053,post,32.5,30.3,251
9.074,post,26.0,30.3,29
9.094,post,26.3,30.3,73
9.114,post,26.1,30.3,78
9.136,post,26.5,30.3,92
9.155,post,27.3,30.3,109
9.175,post,28.6,30.3,136
9.196,post,29.2,30.3,148
9.217,post,31.5,30.3,185
9.237,post,27.4,30.3,83
9.257,post,29.6,30.3,121
9.278,post,26.1,30.3,55
9.299,post,26.3,30.3,76
9.319,post,26.7,30.3,97
9.339,post,27.9,30.3,126
9.360,post,29.1,30.3,149
9.380,post,29.4,30.3,146
9.401,post,29.3,30.3,126
9.421,post,28.5,30.3,114
9.442,post,28.4,30.3,104
9.462,post,27.8,30.3,110
9.483,post,27.0,30.3,80
9.503,post,27.3,30.3,103
9.523,post,27.0,30.3,90
9.544,post,28.4,30.3,134
9.564,post,27.5,30.3,98
9.585,post,30.6,30.3,195
9.605,post,27.0,30.3,68
9.626,post,31.3,30.3,210
9.646,post,26.3,30.3,48
9.667,post,28.9,30.3,141
9.688,post,26.4,30.3,67
9.708,post,27.6,30.3,113
9.729,post,28.2,30.3,127
9.749,post,28.5,30.3,128
9.770,post,27.8,30.3,96
9.790,post,31.5,30.3,219
9.810,post,26.2,30.3,31
9.831,post,27.1,30.3,92
9.852,post,26.4,30.3,78
9.872,post,27.0,30.3,97
9.892,post,27.9,30.3,122
9.912,post,27.7,30.3,107
9.933,post,29.9,30.3,164
9.953,post,27.3,30.3,81
9.974,post,30.6,30.3,184
9.994,post,27.0,30.3,76
10.015,post,28.4,30.3,123
10.035,post,27.1,30.3,89
10.056,post,28.7,30.3,138
10.076,post,27.6,30.3,102
10.100,post,29.2,30.3,147
10.121,post,28.3,30.3,122
10.141,post,32.0,30.3,208
10.162,post,26.6,30.3,59
10.179,post,27.4,30.3,93
10.203,post,27.3,30.3,103
10.223,post,27.1,30.3,95
10.244,post,27.7,30.3,113
10.264,post,28.1,30.3,118
10.285,post,28.8,30.3,133
10.305,post,27.8,30.3,102
10.326,post,28.7,30.3,130
10.347,post,28.2,30.3,104
10.367,post,28.9,30.3,140
10.387,post,27.1,30.3,68
10.407,post,28.9,30.3,143
10.428,post,27.1,30.3,84
10.449,post,28.4,30.3,131
10.469,post,28.4,30.3,123
10.490,post,28.4,30.3,114
10.510,post,29.0,30.3,141
10.530,post,28.5,30.3,108
10.551,post,28.4,30.3,125
10.572,post,27.4,30.3,87
10.592,post,28.9,30.3,146
10.612,post,27.0,30.3,58
10.633,post,26.8,30.3,83
10.654,post,27.2,30.3,101
10.674,post,27.4,30.3,105
10.695,post,27.8,30.3,115
10.715,post,29.3,30.3,154
10.736,post,27.9,30.3,96
10.756,post,31.7,30.3,219
10.776,post,26.4,30.3,42
10.797,post,29.5,30.3,155
10.818,post,26.4,30.3,68
10.838,post,27.6,30.3,113
10.859,post,28.1,30.3,126
10.879,post,28.5,30.3,128
10.900,post,28.5,30.3,123
10.920,post,29.0,30.3,132
10.941,post,28.1,30.3,107
10.961,post,29.1,30.3,142
10.981,post,27.6,30.3,85
11.002,post,28.2,30.3,114
11.023,post,27.7,30.3,102
11.043,post,28.4,30.3,129
11.063,post,27.3,30.3,85
11.084,post,27.7,30.3,109
11.104,post,27.8,30.3,107
11.125,post,28.3,30.3,125
11.145,post,27.4,30.3,92
11.166,post,31.0,30.3,211
11.186,post,26.5,30.3,35
11.207,post,27.8,30.3,114
11.227,post,26.8,30.3,86
11.247,post,28.0,30.3,122
11.268,post,27.6,30.3,105
11.289,post,30.2,30.3,186
11.309,post,27.5,30.3,68
11.329,post,31.5,30.3,221
11.350,post,26.1,30.3,36
11.370,post,28.1,30.3,121
11.391,post,26.2,30.3,70
11.411,post,26.2,30.3,80
11.432,post,27.5,30.3,120
11.453,post,27.3,30.3,98
11.473,post,30.2,30.3,191
11.493,post,28.3,30.3,78
11.514,post,34.7,30.3,255
11.534,post,26.3,30.3,25
11.555,post,28.7,30.3,130
11.575,post,25.9,30.3,57
11.596,post,26.0,30.3,76
11.617,post,27.8,30.3,130
11.637,post,28.3,30.3,126
11.657,post,31.3,30.3,209
11.678,post,29.8,30.3,110
11.698,post,30.5,30.3,179
11.719,post,26.5,30.3,25
11.739,post,26.4,30.3,69
11.760,post,25.6,30.3,62
11.780,post,26.1,30.3,84
11.801,post,28.7,30.3,154
11.821,post,31.8,30.3,217
11.842,post,26.9,30.3,63
11.862,post,32.5,30.3,236
11.883,post,26.1,30.3,42
11.903,post,26.1,30.3,69
11.924,post,26.0,30.3,74
11.944,post,27.1,30.3,109
11.964,post,30.8,30.3,206
11.985,post,26.9,30.3,66
12.006,post,32.9,30.3,228
12.026,post,26.8,30.3,58
12.046,post,29.9,30.3,147
12.067,post,25.7,30.3,45
12.088,post,25.6,30.3,63
12.108,post,25.6,30.3,70
12.128,post,25.9,30.3,81
12.149,post,27.5,30.3,126
12.169,post,31.9,30.3,218
12.189,post,28.9,30.3,132
12.210,post,30.2,30.3,114
12.230,post,34.9,30.3,255
12.251,post,27.0,30.3,18
12.271,post,34.6,30.3,255
12.292,post,26.0,30.3,22
12.312,post,26.8,30.3,83
12.333,post,26.1,30.3,74
12.353,post,26.6,30.3,94
12.374,post,27.2,30.3,106
12.395,post,27.8,30.3,116
12.415,post,29.3,30.3,150
12.436,post,27.9,30.3,103
12.456,post,29.7,30.3,154
12.477,post,27.3,30.3,84
12.498,post,30.1,30.3,167
12.518,post,26.8,30.3,76
12.538,post,27.8,30.3,107
12.559,post,27.6,30.3,110
12.579,post,28.1,30.3,114
12.599,post,30.0,30.3,173
12.619,post,27.3,30.3,73
12.640,post,31.9,30.3,230
12.661,post,26.1,30.3,29
12.682,post,27.3,30.3,98
12.703,post,26.4,30.3,77
12.723,post,26.8,30.3,95
12.743,post,27.3,30.3,105
12.763,post,28.0,30.3,116
12.783,post,28.2,30.3,118
12.804,post,29.8,30.3,155
12.824,post,27.3,30.3,83
12.845,post,28.2,30.3,115
12.866,post,27.7,30.3,108
12.886,post,27.7,30.3,101
12.907,post,27.8,30.3,114
12.928,post,27.8,30.3,99
12.948,post,30.5,30.3,190
12.968,post,26.8,30.3,58
12.989,post,31.7,30.3,229
13.010,post,26.1,30.3,32
13.030,post,27.0,30.3,92
13.050,post,26.6,30.3,87
13.071,post,27.8,30.3,122
13.092,post,28.0,30.3,116
13.112,post,29.6,30.3,157
13.132,post,28.1,30.3,108
13.153,post,32.3,30.3,221
13.173,post,26.1,30.3,41
13.194,post,26.3,30.3,72
13.214,post,25.9,30.3,72
13.234,post,26.3,30.3,87
13.255,post,28.0,30.3,131
