t_s,phase,gap_mm,ref_mm,pwm
-0.393,pre,27.8,30.0,117
-0.373,pre,27.6,30.0,110
-0.352,pre,27.5,30.0,107
-0.332,pre,27.5,30.0,109
-0.311,pre,27.9,30.0,120
-0.291,pre,27.2,30.0,92
-0.270,pre,27.6,30.0,111
-0.250,pre,27.4,30.0,106
-0.230,pre,27.3,30.0,102
-0.209,pre,27.7,30.0,115
-0.189,pre,27.5,30.0,112
-0.168,pre,27.3,30.0,100
-0.148,pre,27.8,30.0,118
-0.127,pre,27.6,30.0,111
-0.107,pre,27.2,30.0,98
-0.086,pre,28.0,30.0,124
-0.066,pre,27.2,30.0,99
-0.045,pre,27.5,30.0,109
-0.025,pre,27.4,30.0,107
-0.004,pre,27.2,30.0,98
0.020,post,27.7,30.2,118
0.040,post,27.6,30.2,104
0.061,post,28.8,30.2,147
0.081,post,27.1,30.2,80
0.102,post,29.3,30.2,154
0.122,post,27.2,30.2,89
0.143,post,31.9,30.2,228
0.163,post,26.3,30.2,54
0.184,post,27.3,30.2,101
0.204,post,26.8,30.2,94
0.225,post,27.4,30.2,110
0.245,post,27.8,30.2,118
0.266,post,28.6,30.2,132
0.287,post,28.7,30.2,133
0.307,post,29.5,30.2,138
0.327,post,27.3,30.2,88
0.348,post,28.2,30.2,115
0.368,post,27.5,30.2,105
0.389,post,28.2,30.2,122
0.409,post,27.5,30.2,106
0.430,post,29.5,30.2,156
0.450,post,27.5,30.2,96
0.471,post,28.2,30.2,113
0.491,post,27.5,30.2,100
0.512,post,28.1,30.2,114
0.532,post,27.6,30.2,108
0.552,post,28.4,30.2,125
0.573,post,27.9,30.2,112
0.593,post,28.8,30.2,126
0.614,post,27.7,30.2,108
0.635,post,27.8,30.2,103
0.655,post,27.9,30.2,115
0.676,post,27.6,30.2,101
0.696,post,27.9,30.2,113
0.717,post,27.6,30.2,106
0.737,post,28.3,30.2,127
0.757,post,27.3,30.2,85
0.778,post,28.9,30.2,146
0.799,post,27.2,30.2,91
0.819,post,31.4,30.2,211
0.840,post,26.4,30.2,59
0.860,post,28.0,30.2,117
0.880,post,26.9,30.2,88
0.901,post,28.3,30.2,132
0.921,post,27.4,30.2,99
0.942,post,28.8,30.2,144
0.962,post,27.4,30.2,85
0.983,post,29.2,30.2,154
1.004,post,27.1,30.2,82
1.024,post,30.0,30.2,179
1.044,post,26.8,30.2,73
1.065,post,28.2,30.2,120
1.085,post,27.4,30.2,103
1.105,post,28.4,30.2,131
1.126,post,27.3,30.2,95
1.147,post,30.1,30.2,176
1.167,post,27.0,30.2,80
1.188,post,31.3,30.2,212
1.208,post,26.2,30.2,51
1.229,post,27.0,30.2,94
1.249,post,26.5,30.2,85
1.270,post,27.4,30.2,115
1.290,post,27.6,30.2,109
1.311,post,28.3,30.2,128
1.332,post,29.2,30.2,141
1.352,post,29.2,30.2,149
1.372,post,29.1,30.2,105
1.393,post,26.8,30.2,76
1.413,post,26.8,30.2,85
1.434,post,26.7,30.2,91
1.454,post,27.5,30.2,114
1.474,post,28.3,30.2,133
1.495,post,28.2,30.2,118
1.515,post,29.7,30.2,148
1.536,post,27.7,30.2,99
1.556,post,29.0,30.2,125
1.577,post,26.9,30.2,85
1.597,post,27.1,30.2,91
1.618,post,27.1,30.2,101
1.638,post,27.6,30.2,113
1.659,post,27.8,30.2,111
1.679,post,28.7,30.2,139
1.700,post,28.4,30.2,114
1.721,post,29.7,30.2,161
1.741,post,27.6,30.2,85
1.762,post,30.0,30.2,174
1.782,post,26.9,30.2,64
1.803,post,28.7,30.2,136
1.823,post,27.0,30.2,86
1.843,post,28.6,30.2,139
1.864,post,26.8,30.2,82
1.885,post,27.7,30.2,111
1.905,post,28.5,30.2,133
1.925,post,27.6,30.2,102
1.945,post,28.4,30.2,125
1.966,post,28.0,30.2,115
1.986,post,27.8,30.2,104
2.007,post,27.6,30.2,106
2.027,post,28.6,30.2,131
2.048,post,28.3,30.2,122
2.068,post,27.9,30.2,95
2.089,post,28.9,30.2,144
2.109,post,27.5,30.2,87
2.129,post,28.1,30.2,123
2.150,post,27.5,30.2,100
2.171,post,28.5,30.2,128
2.191,post,27.3,30.2,96
2.213,post,28.7,30.2,135
2.233,post,27.7,30.2,106
2.253,post,28.2,30.2,116
2.273,post,27.5,30.2,105
2.294,post,30.1,30.2,171
2.314,post,26.9,30.2,77
2.335,post,27.4,30.2,96
2.355,post,27.4,30.2,105
2.376,post,27.8,30.2,106
2.396,post,27.4,30.2,102
2.417,post,30.3,30.2,186
2.437,post,26.9,30.2,69
2.458,post,29.8,30.2,159
2.478,post,26.9,30.2,82
2.499,post,28.0,30.2,113
2.520,post,27.0,30.2,93
2.539,post,28.1,30.2,126
2.560,post,28.5,30.2,131
2.580,post,27.8,30.2,106
2.601,post,29.1,30.2,145
2.621,post,28.3,30.2,120
2.642,post,27.4,30.2,84
2.662,post,28.2,30.2,124
2.684,post,27.9,30.2,111
2.703,post,28.2,30.2,124
2.724,post,27.5,30.2,96
2.744,post,28.7,30.2,142
2.765,post,27.7,30.2,101
2.786,post,28.6,30.2,136
2.806,post,27.9,30.2,101
2.826,post,29.9,30.2,172
2.846,post,26.7,30.2,59
2.867,post,28.7,30.2,140
2.887,post,26.8,30.2,79
2.908,post,28.5,30.2,136
2.928,post,27.7,30.2,111
2.949,post,28.7,30.2,129
2.970,post,27.9,30.2,112
2.990,post,28.5,30.2,121
3.011,post,27.5,30.2,99
3.031,post,28.5,30.2,124
3.052,post,27.5,30.2,101
3.072,post,28.4,30.2,128
3.092,post,27.5,30.2,101
3.112,post,28.5,30.2,135
3.133,post,28.0,30.2,113
3.154,post,28.0,30.2,106
3.174,post,28.9,30.2,148
3.195,post,27.2,30.2,82
3.215,post,28.4,30.2,127
3.236,post,27.1,30.2,84
3.256,post,29.6,30.2,167
3.277,post,26.8,30.2,72
3.297,post,31.3,30.2,219
3.318,post,26.3,30.2,51
3.338,post,27.8,30.2,116
3.359,post,26.8,30.2,88
3.379,post,28.0,30.2,127
3.400,post,27.8,30.2,110
3.420,post,28.9,30.2,139
3.441,post,28.4,30.2,128
3.461,post,30.0,30.2,154
3.482,post,26.7,30.2,71
3.502,post,27.2,30.2,92
3.522,post,27.3,30.2,107
3.542,post,27.5,30.2,109
3.563,post,27.7,30.2,110
3.584,post,31.1,30.2,209
3.604,post,26.4,30.2,43
3.624,post,28.0,30.2,120
3.645,post,27.0,30.2,94
3.666,post,27.2,30.2,96
3.686,post,27.8,30.2,117
3.707,post,27.9,30.2,113
3.727,post,29.0,30.2,137
3.748,post,27.7,30.2,105
3.768,post,28.9,30.2,133
3.789,post,27.9,30.2,113
3.809,post,28.0,30.2,98
3.830,post,27.5,30.2,103
3.853,post,27.8,30.2,107
3.874,post,27.2,30.2,99
3.894,post,27.5,30.2,103
3.915,post,28.7,30.2,141
3.935,post,27.4,30.2,93
3.956,post,29.3,30.2,157
3.976,post,27.7,30.2,101
3.997,post,30.8,30.2,186
4.017,post,26.5,30.2,63
4.038,post,27.9,30.2,117
4.058,post,27.1,30.2,97
4.079,post,27.9,30.2,119
4.099,post,28.1,30.2,126
4.120,post,28.2,30.2,113
4.140,post,28.3,30.2,121
4.161,post,29.0,30.2,137
4.181,post,28.9,30.2,136
4.202,post,27.7,30.2,96
4.222,post,28.4,30.2,126
4.243,post,28.0,30.2,109
4.263,post,28.2,30.2,119
4.284,post,27.6,30.2,100
4.304,post,28.8,30.2,141
4.324,post,27.8,30.2,107
4.345,post,27.8,30.2,105
4.365,post,28.1,30.2,116
4.386,post,27.3,30.2,87
4.406,post,28.0,30.2,118
4.427,post,28.3,30.2,126
4.448,post,27.7,30.2,98
4.468,post,29.7,30.2,166
4.489,post,27.2,30.2,80
4.509,post,30.5,30.2,190
4.530,post,26.4,30.2,61
4.550,post,27.9,30.2,116
4.571,post,27.3,30.2,101
4.591,post,27.6,30.2,104
4.612,post,27.8,30.2,113
4.632,post,28.9,30.2,143
4.653,post,27.3,30.2,88
4.673,post,29.4,30.2,158
4.693,post,27.1,30.2,81
4.714,post,29.2,30.2,145
4.734,post,27.1,30.2,90
4.755,post,28.0,30.2,108
4.776,post,27.7,30.2,108
4.796,post,27.3,30.2,89
4.816,post,28.1,30.2,125
4.837,post,27.5,30.2,88
4.857,post,28.3,30.2,124
4.878,post,27.8,30.2,104
4.898,post,28.3,30.2,125
4.919,post,27.4,30.2,88
4.939,post,29.3,30.2,158
4.960,post,27.5,30.2,88
4.980,post,29.1,30.2,149
5.001,post,27.0,30.2,85
5.021,post,30.0,30.2,177
5.042,post,26.5,30.2,57
5.062,post,28.4,30.2,134
5.083,post,27.1,30.2,94
5.103,post,28.6,30.2,136
5.124,post,27.3,30.2,95
5.144,post,29.0,30.2,145
5.164,post,28.3,30.2,122
5.185,post,29.7,30.2,151
5.206,post,27.4,30.2,94
5.226,post,28.2,30.2,114
5.246,post,27.2,30.2,95
5.267,post,27.7,30.2,107
5.287,post,28.2,30.2,125
5.308,post,27.5,30.2,98
5.328,post,28.5,30.2,134
5.349,post,27.6,30.2,99
5.370,post,28.9,30.2,139
5.390,post,27.6,30.2,99
5.411,post,30.1,30.2,175
5.431,post,27.0,30.2,78
5.451,post,28.4,30.2,124
5.472,post,27.3,30.2,100
5.492,post,28.5,30.2,128
5.513,post,27.5,30.2,104
5.533,post,28.9,30.2,136
5.554,post,27.8,30.2,110
5.574,post,28.3,30.2,97
5.595,post,27.0,30.2,89
5.616,post,26.7,30.2,84
5.636,post,26.9,30.2,98
5.656,post,27.5,30.2,113
5.677,post,28.1,30.2,122
5.697,post,29.1,30.2,149
5.717,post,28.1,30.2,111
5.738,post,31.0,30.2,172
5.758,post,26.3,30.2,54
5.779,post,26.5,30.2,80
5.800,post,26.9,30.2,99
5.820,post,27.0,30.2,100
5.841,post,28.2,30.2,127
5.861,post,28.6,30.2,130
5.882,post,29.5,30.2,131
5.902,post,27.6,30.2,98
5.923,post,27.6,30.2,91
5.944,post,27.6,30.2,112
5.964,post,26.9,30.2,83
5.985,post,27.7,30.2,118
6.005,post,27.8,30.2,113
6.025,post,27.8,30.2,110
6.046,post,28.5,30.2,127
6.066,post,28.2,30.2,119
6.087,post,28.5,30.2,116
6.107,post,27.8,30.2,110
6.127,post,27.6,30.2,93
6.148,post,28.2,30.2,125
6.168,post,27.3,30.2,93
6.189,post,28.7,30.2,140
6.209,post,27.7,30.2,101
6.230,post,28.7,30.2,137
6.250,post,27.9,30.2,102
6.270,post,30.0,30.2,177
6.291,post,26.7,30.2,67
6.311,post,28.1,30.2,122
6.332,post,27.6,30.2,106
6.352,post,27.5,30.2,103
6.373,post,28.0,30.2,121
6.393,post,28.7,30.2,139
6.414,post,27.7,30.2,102
6.434,post,29.6,30.2,161
6.455,post,27.3,30.2,83
6.475,post,30.7,30.2,190
6.496,post,26.3,30.2,57
6.516,post,27.4,30.2,102
6.537,post,26.9,30.2,93
6.557,post,27.5,30.2,107
6.578,post,28.2,30.2,130
6.598,post,28.7,30.2,133
6.619,post,28.1,30.2,114
6.639,post,28.7,30.2,121
6.659,post,28.4,30.2,128
6.680,post,27.5,30.2,88
6.701,post,27.6,30.2,109
6.721,post,27.7,30.2,106
6.741,post,28.2,30.2,124
6.762,post,27.5,30.2,94
6.782,post,28.7,30.2,137
6.803,post,27.7,30.2,105
6.823,post,28.8,30.2,137
6.844,post,27.4,30.2,93
6.864,post,29.0,30.2,141
6.885,post,27.5,30.2,98
6.905,post,28.6,30.2,129
6.926,post,27.4,30.2,95
6.946,post,28.6,30.2,135
6.967,post,27.4,30.2,94
6.987,post,28.8,30.2,141
7.008,post,27.9,30.2,110
7.028,post,28.7,30.2,131
7.049,post,28.1,30.2,116
7.069,post,29.0,30.2,129
7.090,post,27.7,30.2,106
7.110,post,28.0,30.2,100
7.131,post,27.2,30.2,97
7.151,post,27.3,30.2,98
7.172,post,27.9,30.2,120
7.192,post,27.6,30.2,107
7.213,post,28.4,30.2,124
7.233,post,27.9,30.2,110
7.253,post,29.0,30.2,139
7.274,post,27.8,30.2,109
7.294,post,28.6,30.2,121
7.315,post,28.1,30.2,120
7.335,post,27.6,30.2,94
7.356,post,28.4,30.2,131
7.376,post,27.6,30.2,99
7.397,post,28.6,30.2,138
7.417,post,27.8,30.2,104
7.438,post,30.1,30.2,178
7.458,post,26.9,30.2,70
7.479,post,30.1,30.2,177
7.499,post,26.7,30.2,71
7.520,post,27.7,30.2,113
7.540,post,27.3,30.2,100
7.561,post,27.8,30.2,114
7.581,post,28.0,30.2,117
7.602,post,28.5,30.2,130
7.622,post,28.3,30.2,122
7.643,post,29.1,30.2,134
7.663,post,27.6,30.2,100
7.683,post,28.0,30.2,102
7.704,post,27.5,30.2,103
7.724,post,27.4,30.2,95
7.745,post,28.0,30.2,122
7.765,post,27.8,30.2,109
7.786,post,27.8,30.2,104
7.806,post,28.6,30.2,133
7.827,post,27.8,30.2,106
7.847,post,28.9,30.2,138
7.868,post,27.4,30.2,94
7.888,post,28.9,30.2,137
7.909,post,27.4,30.2,100
7.929,post,28.4,30.2,120
7.950,post,27.7,30.2,109
7.970,post,27.9,30.2,112
7.991,post,28.7,30.2,139
8.011,post,27.8,30.2,104
8.032,post,28.4,30.2,126
8.052,post,28.5,30.2,124
8.076,post,27.9,30.2,111
8.097,post,27.8,30.2,100
8.117,post,28.2,30.2,124
8.138,post,27.7,30.2,103
8.158,post,28.7,30.2,138
8.179,post,27.8,30.2,106
8.199,post,28.9,30.2,135
8.220,post,27.8,30.2,107
8.240,post,29.7,30.2,157
8.261,post,27.3,30.2,90
8.281,post,28.7,30.2,125
8.302,post,27.3,30.2,98
8.322,post,27.7,30.2,107
8.343,post,28.0,30.2,121
8.363,post,27.7,30.2,107
8.384,post,29.0,30.2,148
8.404,post,27.9,30.2,108
8.425,post,28.2,30.2,113
8.445,post,28.7,30.2,130
8.465,post,27.5,30.2,97
8.486,post,28.6,30.2,136
8.506,post,27.1,30.2,87
8.527,post,29.2,30.2,151
8.547,post,27.2,30.2,92
8.568,post,28.8,30.2,135
8.588,post,27.1,30.2,87
8.609,post,28.4,30.2,126
8.629,post,27.3,30.2,95
8.650,post,28.5,30.2,126
8.670,post,28.1,30.2,125
8.691,post,27.5,30.2,88
8.711,post,28.1,30.2,124
8.732,post,27.3,30.2,87
8.752,post,27.8,30.2,112
8.773,post,28.0,30.2,111
8.793,post,28.4,30.2,130
8.814,post,27.8,30.2,94
8.834,post,29.0,30.2,147
8.855,post,26.9,30.2,68
8.875,post,28.0,30.2,123
8.896,post,27.4,30.2,104
8.916,post,27.7,30.2,108
8.937,post,27.9,30.2,114
8.957,post,27.7,30.2,104
8.978,post,28.7,30.2,135
8.999,post,27.7,30.2,104
9.019,post,29.6,30.2,165
9.040,post,27.0,30.2,73
9.060,post,28.9,30.2,139
9.081,post,27.1,30.2,89
9.101,post,28.0,30.2,117
9.121,post,27.8,30.2,113
9.142,post,27.6,30.2,101
9.163,post,28.2,30.2,120
9.183,post,28.0,30.2,112
9.203,post,28.2,30.2,115
9.224,post,28.0,30.2,115
9.244,post,29.0,30.2,140
9.265,post,27.6,30.2,97
9.285,post,28.8,30.2,132
9.306,post,27.8,30.2,112
9.326,post,28.0,30.2,108
9.347,post,27.8,30.2,109
9.367,post,28.4,30.2,119
9.388,post,27.6,30.2,103
9.408,post,28.3,30.2,121
9.429,post,27.7,30.2,106
9.449,post,28.2,30.2,122
9.470,post,28.5,30.2,129
9.490,post,27.9,30.2,106
9.511,post,27.9,30.2,112
9.531,post,27.9,30.2,109
9.552,post,27.8,30.2,112
9.572,post,28.1,30.2,116
9.593,post,28.3,30.2,122
9.613,post,28.0,30.2,109
9.634,post,28.1,30.2,115
9.654,post,27.7,30.2,105
9.674,post,28.4,30.2,130
9.695,post,27.4,30.2,87
9.716,post,28.4,30.2,131
9.736,post,27.4,30.2,87
9.757,post,28.1,30.2,123
9.777,post,27.4,30.2,97
9.798,post,28.6,30.2,136
9.818,post,27.9,30.2,110
9.838,post,29.0,30.2,144
9.859,post,27.5,30.2,93
9.880,post,28.7,30.2,135
9.900,post,28.0,30.2,108
9.921,post,28.2,30.2,121
9.941,post,27.7,30.2,90
9.961,post,28.6,30.2,137
9.982,post,27.2,30.2,82
10.003,post,28.8,30.2,142
10.023,post,27.1,30.2,88
10.044,post,29.0,30.2,145
10.064,post,27.2,30.2,92
10.084,post,29.7,30.2,163
10.105,post,26.8,30.2,76
10.125,post,28.3,30.2,121
10.146,post,26.9,30.2,88
10.166,post,27.6,30.2,107
10.187,post,28.0,30.2,123
10.207,post,27.8,30.2,104
10.228,post,28.9,30.2,141
10.249,post,28.1,30.2,102
10.268,post,29.4,30.2,154
10.289,post,27.0,30.2,63
10.310,post,28.5,30.2,131
10.330,post,27.0,30.2,83
10.351,post,27.8,30.2,117
10.371,post,27.8,30.2,112
10.392,post,28.5,30.2,133
10.412,post,27.6,30.2,97
10.432,post,29.4,30.2,159
10.453,post,27.4,30.2,88
10.473,post,30.1,30.2,177
10.494,post,26.6,30.2,65
10.515,post,28.3,30.2,127
10.535,post,26.9,30.2,88
10.555,post,28.2,30.2,130
10.576,post,27.8,30.2,113
10.596,post,29.1,30.2,144
10.616,post,27.5,30.2,92
10.637,post,32.7,30.2,249
10.658,post,26.1,30.2,39
10.678,post,26.7,30.2,83
10.698,post,26.2,30.2,79
10.720,post,26.7,30.2,98
10.740,post,27.9,30.2,129
10.760,post,28.1,30.2,121
10.781,post,29.7,30.2,150
10.801,post,28.0,30.2,110
10.822,post,31.6,30.2,198
10.843,post,26.2,30.2,51
10.862,post,26.6,30.2,81
10.882,post,26.1,30.2,78
10.903,post,27.0,30.2,105
10.923,post,28.7,30.2,150
10.944,post,27.9,30.2,109
10.964,post,31.7,30.2,225
10.985,post,26.5,30.2,38
11.005,post,29.8,30.2,168
11.026,post,26.2,30.2,55
11.046,post,27.1,30.2,101
11.067,post,26.8,30.2,93
11.088,post,27.3,30.2,110
11.109,post,28.8,30.2,146
11.129,post,28.1,30.2,116
11.150,post,29.3,30.2,138
11.169,post,28.2,30.2,115
11.191,post,28.1,30.2,100
11.211,post,28.0,30.2,118
11.231,post,27.4,30.2,86
11.252,post,28.2,30.2,129
11.272,post,27.3,30.2,97
11.293,post,28.7,30.2,142
11.313,post,28.0,30.2,109
11.334,post,28.5,30.2,125
11.354,post,28.0,30.2,109
11.378,post,28.5,30.2,124
11.398,post,27.6,30.2,102
11.419,post,28.2,30.2,118
11.439,post,28.5,30.2,132
11.460,post,27.5,30.2,94
11.480,post,29.2,30.2,156
11.501,post,27.0,30.2,73
11.521,post,28.9,30.2,141
11.542,post,27.1,30.2,90
11.562,post,29.1,30.2,148
11.583,post,27.2,30.2,93
11.603,post,28.7,30.2,137
11.623,post,28.0,30.2,114
11.644,post,29.0,30.2,141
11.664,post,27.7,30.2,105
11.685,post,29.5,30.2,154
11.706,post,27.0,30.2,81
11.726,post,28.0,30.2,113
11.746,post,27.5,30.2,104
11.767,post,28.0,30.2,114
11.787,post,27.5,30.2,107
11.808,post,28.1,30.2,121
11.828,post,28.7,30.2,134
11.849,post,28.0,30.2,110
11.870,post,28.9,30.2,140
11.890,post,27.6,30.2,94
11.910,post,28.4,30.2,127
11.931,post,27.9,30.2,107
11.951,post,28.4,30.2,120
11.972,post,27.6,30.2,104
11.993,post,28.6,30.2,133
12.013,post,27.9,30.2,109
12.033,post,29.1,30.2,140
12.054,post,27.3,30.2,91
12.074,post,28.8,30.2,138
12.095,post,27.0,30.2,82
12.115,post,27.9,30.2,119
12.136,post,28.2,30.2,122
12.156,post,28.4,30.2,126
12.177,post,28.0,30.2,113
12.197,post,28.5,30.2,130
12.218,post,27.9,30.2,107
12.238,post,28.4,30.2,129
12.259,post,27.8,30.2,95
12.279,post,29.2,30.2,154
12.300,post,27.1,30.2,73
12.321,post,29.1,30.2,154
12.341,post,26.9,30.2,66
12.361,post,27.7,30.2,112
12.382,post,27.1,30.2,96
12.403,post,27.6,30.2,110
12.423,post,27.9,30.2,116
12.443,post,27.6,30.2,105
12.464,post,29.7,30.2,167
12.484,post,27.0,30.2,78
12.505,post,32.8,30.2,255
12.525,post,26.1,30.2,44
12.546,post,27.0,30.2,92
12.566,post,26.2,30.2,78
12.586,post,27.5,30.2,119
12.607,post,27.4,30.2,105
12.627,post,30.6,30.2,195
12.648,post,27.3,30.2,78
12.668,post,32.7,30.2,245
12.689,post,26.0,30.2,38
12.710,post,26.4,30.2,79
12.730,post,26.1,30.2,79
12.751,post,26.9,30.2,103
12.771,post,27.5,30.2,114
12.792,post,29.5,30.2,162
12.812,post,28.7,30.2,127
12.832,post,29.5,30.2,142
12.853,post,27.4,30.2,86
12.874,post,29.2,30.2,134
12.894,post,26.9,30.2,83
12.915,post,27.5,30.2,103
12.935,post,27.2,30.2,100
12.956,post,28.1,30.2,128
12.976,post,28.2,30.2,127
12.997,post,28.2,30.2,101
13.018,post,28.5,30.2,135
13.038,post,27.0,30.2,59
13.058,post,27.2,30.2,100
13.078,post,26.4,30.2,77
13.099,post,26.9,30.2,100
13.119,post,27.8,30.2,118
13.139,post,28.7,30.2,141
13.160,post,28.2,30.2,119
13.180,post,30.7,30.2,190
13.201,post,26.8,30.2,62
13.221,post,29.7,30.2,165
13.242,post,26.6,30.2,66
13.262,post,27.6,30.2,111
