t_s,phase,gap_mm,ref_mm,pwm
-2.674,pre,27.8,30.0,118
-2.654,pre,27.4,30.0,98
-2.634,pre,27.9,30.0,118
-2.613,pre,27.4,30.0,106
-2.592,pre,27.5,30.0,105
-2.571,pre,27.5,30.0,108
-2.551,pre,27.1,30.0,94
-2.531,pre,27.8,30.0,117
-2.510,pre,27.2,30.0,99
-2.490,pre,27.4,30.0,106
-2.469,pre,27.3,30.0,103
-2.448,pre,27.3,30.0,101
-2.425,pre,27.3,30.0,105
-2.408,pre,27.1,30.0,98
-2.384,pre,28.0,30.0,124
-2.364,pre,27.5,30.0,108
-2.343,pre,27.7,30.0,109
-2.323,pre,28.1,30.0,127
-2.302,pre,27.3,30.0,99
-2.282,pre,27.6,30.0,106
-2.261,pre,28.1,30.0,128
-2.241,pre,27.0,30.0,83
-2.220,pre,27.9,30.0,122
-2.200,pre,27.3,30.0,102
-2.179,pre,27.4,30.0,105
-2.158,pre,27.4,30.0,108
-2.138,pre,27.5,30.0,108
-2.118,pre,27.3,30.0,102
-2.097,pre,27.9,30.0,123
-2.077,pre,27.6,30.0,111
-2.056,pre,27.7,30.0,111
-2.036,pre,27.5,30.0,107
-2.015,pre,27.7,30.0,113
-1.995,pre,27.8,30.0,114
-1.974,pre,27.5,30.0,109
-1.953,pre,27.7,30.0,111
-1.933,pre,27.7,30.0,109
-1.912,pre,27.4,30.0,104
-1.892,pre,27.6,30.0,109
-1.872,pre,28.0,30.0,123
-1.851,pre,27.2,30.0,100
-1.831,pre,27.6,30.0,112
-1.810,pre,27.4,30.0,104
-1.790,pre,27.3,30.0,104
-1.769,pre,27.5,30.0,111
-1.749,pre,27.8,30.0,119
-1.728,pre,27.4,30.0,105
-1.708,pre,27.7,30.0,113
-1.688,pre,27.7,30.0,114
-1.667,pre,27.2,30.0,97
-1.647,pre,27.4,30.0,105
-1.626,pre,27.5,30.0,110
-1.605,pre,27.4,30.0,108
-1.584,pre,27.4,30.0,106
-1.564,pre,27.6,30.0,112
-1.544,pre,27.8,30.0,117
-1.523,pre,27.7,30.0,110
-1.503,pre,27.9,30.0,118
-1.482,pre,27.9,30.0,117
-1.462,pre,27.4,30.0,105
-1.441,pre,27.3,30.0,101
-1.421,pre,28.0,30.0,124
-1.401,pre,27.1,30.0,97
-1.381,pre,27.4,30.0,107
-1.360,pre,28.0,30.0,126
-1.340,pre,27.9,30.0,116
-1.318,pre,27.6,30.0,110
-1.298,pre,27.6,30.0,110
-1.278,pre,27.6,30.0,110
-1.257,pre,27.4,30.0,107
-1.237,pre,27.4,30.0,107
-1.216,pre,27.1,30.0,94
-1.196,pre,27.4,30.0,107
-1.176,pre,27.6,30.0,111
-1.155,pre,28.1,30.0,123
-1.135,pre,27.7,30.0,110
-1.114,pre,27.7,30.0,108
-1.093,pre,28.3,30.0,129
-1.073,pre,27.2,30.0,97
-1.052,pre,27.5,30.0,109
-1.032,pre,27.4,30.0,108
-1.011,pre,27.5,30.0,110
-0.990,pre,27.4,30.0,104
-0.970,pre,28.0,30.0,125
-0.949,pre,27.5,30.0,107
-0.929,pre,27.2,30.0,98
-0.909,pre,27.4,30.0,106
-0.889,pre,27.6,30.0,112
-0.867,pre,27.4,30.0,108
-0.847,pre,27.3,30.0,102
-0.827,pre,27.8,30.0,120
-0.803,pre,27.3,30.0,103
-0.783,pre,27.7,30.0,107
-0.762,pre,28.1,30.0,127
-0.742,pre,27.3,30.0,99
-0.721,pre,27.8,30.0,119
-0.701,pre,27.2,30.0,102
-0.680,pre,27.7,30.0,112
-0.660,pre,28.0,30.0,123
-0.639,pre,27.7,30.0,112
-0.619,pre,27.8,30.0,113
-0.598,pre,27.5,30.0,107
-0.578,pre,27.2,30.0,96
-0.557,pre,27.6,30.0,112
-0.537,pre,27.1,30.0,98
-0.516,pre,27.3,30.0,103
-0.496,pre,27.4,30.0,110
-0.475,pre,27.8,30.0,122
-0.455,pre,27.6,30.0,112
-0.434,pre,27.4,30.0,101
-0.414,pre,28.1,30.0,129
-0.393,pre,27.3,30.0,103
-0.373,pre,28.3,30.0,126
-0.352,pre,26.9,30.0,88
-0.332,pre,27.5,30.0,109
-0.311,pre,27.5,30.0,112
-0.290,pre,27.3,30.0,104
-0.270,pre,27.6,30.0,113
-0.250,pre,27.2,30.0,98
-0.229,pre,27.7,30.0,115
-0.209,pre,27.5,30.0,109
-0.189,pre,27.5,30.0,108
-0.168,pre,27.6,30.0,114
-0.148,pre,27.2,30.0,101
-0.127,pre,27.5,30.0,105
-0.106,pre,27.6,30.0,115
-0.086,pre,27.4,30.0,107
-0.065,pre,27.8,30.0,118
-0.045,pre,27.4,30.0,107
-0.024,pre,27.6,30.0,112
-0.004,pre,27.8,30.0,119
0.017,post,27.2,30.6,89
0.037,post,28.8,30.6,137
0.058,post,27.9,30.6,102
0.079,post,33.0,30.6,245
0.099,post,26.4,30.6,41
0.119,post,30.2,30.6,161
0.140,post,26.5,30.6,63
0.161,post,27.8,30.6,109
0.181,post,28.2,30.6,120
0.202,post,29.6,30.6,142
0.221,post,29.3,30.6,143
0.242,post,29.6,30.6,107
0.263,post,28.7,30.6,124
0.283,post,28.4,30.6,71
0.303,post,26.7,30.6,68
0.324,post,27.0,30.6,89
0.344,post,27.6,30.6,110
0.365,post,30.0,30.6,169
0.385,post,28.7,30.6,124
0.406,post,30.4,30.6,126
0.426,post,29.1,30.6,133
0.447,post,28.3,30.6,59
0.467,post,28.6,30.6,121
0.488,post,27.2,30.6,69
0.509,post,29.5,30.6,159
0.529,post,27.5,30.6,79
0.549,post,33.9,30.6,255
0.570,post,26.8,30.6,48
0.590,post,32.3,30.6,195
0.611,post,26.6,30.6,49
0.631,post,28.9,30.6,131
0.652,post,27.1,30.6,87
0.672,post,29.1,30.6,136
0.693,post,27.8,30.6,100
0.713,post,31.5,30.6,178
0.734,post,27.6,30.6,85
0.754,post,29.5,30.6,103
0.775,post,26.8,30.6,67
0.795,post,27.4,30.6,93
0.816,post,28.2,30.6,125
0.836,post,29.4,30.6,135
0.856,post,29.5,30.6,149
0.877,post,28.7,30.6,76
0.897,post,30.7,30.6,187
0.918,post,26.8,30.6,22
0.938,post,28.9,30.6,137
0.958,post,27.0,30.6,72
0.979,post,31.3,30.6,213
1.000,post,26.5,30.6,31
1.020,post,32.1,30.6,238
1.041,post,26.1,30.6,26
1.061,post,27.8,30.6,107
1.082,post,26.8,30.6,82
1.103,post,29.6,30.6,167
1.123,post,28.4,30.6,110
1.143,post,32.5,30.6,210
1.164,post,27.5,30.6,78
1.184,post,31.0,30.6,160
1.205,post,26.3,30.6,49
1.225,post,26.8,30.6,84
1.246,post,27.4,30.6,105
1.266,post,33.1,30.6,255
1.286,post,26.6,30.6,39
1.307,post,34.0,30.6,253
1.327,post,27.0,30.6,50
1.348,post,31.8,30.6,168
1.369,post,26.8,30.6,56
1.389,post,28.6,30.6,118
1.409,post,28.1,30.6,116
1.430,post,28.8,30.6,121
1.450,post,28.9,30.6,128
1.470,post,32.0,30.6,195
1.491,post,27.2,30.6,71
1.511,post,29.4,30.6,138
1.532,post,27.6,30.6,99
1.552,post,30.6,30.6,166
1.573,post,26.9,30.6,71
1.593,post,29.4,30.6,143
1.614,post,27.7,30.6,100
1.634,post,31.6,30.6,188
1.655,post,27.0,30.6,69
1.676,post,30.9,30.6,163
1.696,post,26.5,30.6,56
1.717,post,27.2,30.6,89
1.737,post,27.5,30.6,104
1.758,post,31.7,30.6,216
1.778,post,26.8,30.6,59
1.799,post,32.5,30.6,211
1.819,post,26.7,30.6,55
1.839,post,29.0,30.6,127
1.860,post,26.9,30.6,78
1.880,post,28.0,30.6,112
1.900,post,28.5,30.6,127
1.921,post,30.7,30.6,169
1.941,post,28.4,30.6,112
1.962,post,29.5,30.6,95
1.982,post,27.7,30.6,90
2.003,post,29.5,30.6,112
2.023,post,27.0,30.6,75
2.044,post,26.8,30.6,72
2.064,post,27.4,30.6,102
2.085,post,30.7,30.6,194
2.105,post,27.4,30.6,61
2.126,post,35.0,30.6,255
2.146,post,26.6,30.6,32
2.167,post,33.1,30.6,229
2.187,post,25.8,30.6,26
2.208,post,26.5,30.6,78
2.228,post,28.2,30.6,131
2.249,post,30.7,30.6,179
2.269,post,27.7,30.6,90
2.290,post,32.3,30.6,191
2.310,post,28.4,30.6,102
2.331,post,29.3,30.6,89
2.351,post,27.8,30.6,95
2.371,post,28.1,30.6,91
2.392,post,26.7,30.6,76
2.412,post,27.9,30.6,116
2.433,post,29.5,30.6,148
2.453,post,28.9,30.6,122
2.474,post,32.2,30.6,188
2.494,post,29.3,30.6,130
2.515,post,28.6,30.6,55
2.535,post,27.7,30.6,87
2.556,post,27.2,30.6,79
2.576,post,28.2,30.6,124
2.597,post,31.0,30.6,187
2.617,post,28.7,30.6,124
2.638,post,30.4,30.6,122
2.658,post,31.9,30.6,221
2.679,post,27.3,30.6,23
2.699,post,34.5,30.6,255
2.720,post,26.1,30.6,17
2.740,post,28.2,30.6,119
2.760,post,26.6,30.6,73
2.781,post,28.3,30.6,129
2.801,post,28.0,30.6,99
2.822,post,31.2,30.6,204
2.842,post,27.1,30.6,57
2.863,post,33.3,30.6,251
2.883,post,26.2,30.6,36
2.904,post,27.4,30.6,96
2.924,post,28.4,30.6,132
2.945,post,32.6,30.6,234
2.965,post,27.0,30.6,62
2.986,post,32.8,30.6,206
3.006,post,27.0,30.6,59
3.027,post,31.9,30.6,193
3.047,post,26.4,30.6,48
3.068,post,27.7,30.6,99
3.088,post,26.6,30.6,77
3.109,post,29.1,30.6,149
3.129,post,29.2,30.6,136
3.149,post,29.6,30.6,127
3.170,post,30.1,30.6,166
3.191,post,27.9,30.6,50
3.211,post,29.0,30.6,137
3.232,post,27.1,30.6,61
3.252,post,29.8,30.6,169
3.273,post,26.8,30.6,52
3.293,post,34.2,30.6,255
3.314,post,26.7,30.6,42
3.334,post,33.1,30.6,225
3.354,post,26.0,30.6,27
3.375,post,26.5,30.6,74
3.396,post,27.3,30.6,106
3.416,post,28.5,30.6,126
3.436,post,29.8,30.6,161
3.457,post,31.5,30.6,165
3.477,post,31.5,30.6,203
3.498,post,28.0,30.6,35
3.519,post,35.9,30.6,255
3.539,post,26.3,30.6,8
3.559,post,29.2,30.6,142
3.580,post,27.5,30.6,89
3.600,post,33.0,30.6,234
3.621,post,26.5,30.6,43
3.641,post,29.1,30.6,141
3.662,post,27.5,30.6,93
3.682,post,31.5,30.6,180
3.703,post,27.7,30.6,90
3.723,post,31.1,30.6,149
3.744,post,29.2,30.6,133
3.764,post,27.6,30.6,35
3.785,post,26.9,30.6,74
3.805,post,27.0,30.6,87
3.826,post,28.7,30.6,139
3.846,post,29.8,30.6,152
3.866,post,32.1,30.6,216
3.887,post,28.3,30.6,51
3.908,post,37.4,30.6,255
3.928,post,26.8,30.6,12
3.948,post,34.7,30.6,255
3.969,post,26.2,30.6,19
3.989,post,32.9,30.6,250
4.010,post,26.3,30.6,41
4.030,post,28.1,30.6,116
4.051,post,26.7,30.6,79
4.071,post,30.3,30.6,187
4.092,post,28.0,30.6,80
4.112,post,35.0,30.6,255
4.133,post,26.9,30.6,36
4.153,post,33.8,30.6,223
4.174,post,26.1,30.6,23
4.194,post,28.8,30.6,133
4.215,post,28.4,30.6,113
4.235,post,32.1,30.6,199
4.255,post,27.3,30.6,75
4.276,post,30.4,30.6,126
4.296,post,26.5,30.6,52
4.317,post,27.0,30.6,86
4.341,post,28.3,30.6,131
4.361,post,29.0,30.6,103
4.382,post,30.5,30.6,186
4.402,post,28.3,30.6,59
4.423,post,36.1,30.6,255
4.443,post,26.3,30.6,10
4.464,post,29.7,30.6,160
4.484,post,26.6,30.6,60
4.505,post,29.5,30.6,162
4.525,post,27.6,30.6,87
4.546,post,33.1,30.6,231
4.566,post,27.2,30.6,59
4.587,post,32.6,30.6,198
4.607,post,26.9,30.6,56
4.628,post,30.2,30.6,138
4.648,post,25.9,30.6,42
4.669,post,25.9,30.6,64
4.689,post,26.3,30.6,81
4.710,post,28.9,30.6,158
4.730,post,31.3,30.6,195
4.751,post,29.0,30.6,118
4.771,post,33.6,30.6,208
4.792,post,29.8,30.6,132
4.812,post,25.5,30.6,68
4.833,post,33.5,30.6,255
4.854,post,35.2,30.6,254
4.874,post,35.5,30.6,239
4.895,post,29.7,30.6,83
4.916,post,26.9,30.6,110
4.936,post,29.4,30.6,192
4.956,post,32.8,30.6,255
4.977,post,32.5,30.6,254
4.997,post,32.7,30.6,182
5.018,post,45.0,30.6,0
5.039,post,34.0,30.6,203
5.059,post,45.0,30.6,0
5.080,post,34.3,30.6,208
5.100,post,45.0,30.6,0
5.124,post,34.4,30.6,209
5.144,post,45.0,30.6,0
5.165,post,34.4,30.6,209
5.185,post,45.0,30.6,0
5.206,post,34.4,30.6,210
5.226,post,45.0,30.6,0
5.248,post,34.5,30.6,212
5.268,post,45.0,30.6,0
5.288,post,34.4,30.6,210
5.308,post,45.0,30.6,0
5.329,post,34.5,30.6,211
5.350,post,45.0,30.6,0
5.370,post,34.5,30.6,211
5.391,post,45.0,30.6,0
5.411,post,34.5,30.6,211
5.432,post,45.0,30.6,0
5.456,post,34.5,30.6,211
5.476,post,45.0,30.6,0
5.497,post,34.5,30.6,211
5.517,post,45.0,30.6,0
5.537,post,34.5,30.6,211
5.558,post,45.0,30.6,0
5.579,post,34.5,30.6,211
5.600,post,45.0,30.6,0
5.620,post,34.4,30.6,210
5.641,post,45.0,30.6,0
5.662,post,34.5,30.6,211
5.682,post,45.0,30.6,0
5.702,post,34.5,30.6,211
5.722,post,45.0,30.6,0
5.743,post,34.4,30.6,210
5.764,post,45.0,30.6,0
5.787,post,34.4,30.6,210
5.808,post,45.0,30.6,0
5.828,post,34.4,30.6,210
5.849,post,45.0,30.6,0
5.869,post,34.4,30.6,210
5.890,post,45.0,30.6,0
5.910,post,34.4,30.6,210
5.931,post,45.0,30.6,0
5.951,post,34.4,30.6,210
5.972,post,45.0,30.6,0
5.992,post,34.4,30.6,210
6.013,post,45.0,30.6,0
6.033,post,34.3,30.6,209
6.054,post,45.0,30.6,0
6.074,post,34.4,30.6,210
6.095,post,45.0,30.6,0
6.116,post,34.4,30.6,210
6.136,post,45.0,30.6,0
6.160,post,34.4,30.6,209
6.181,post,45.0,30.6,0
6.201,post,34.5,30.6,211
6.222,post,45.0,30.6,0
6.243,post,34.4,30.6,210
6.263,post,45.0,30.6,0
6.283,post,34.4,30.6,210
6.304,post,45.0,30.6,0
6.324,post,34.4,30.6,210
6.345,post,45.0,30.6,0
6.366,post,34.4,30.6,210
6.386,post,45.0,30.6,0
6.406,post,34.5,30.6,211
6.427,post,45.0,30.6,0
6.448,post,34.5,30.6,211
6.468,post,45.0,30.6,0
6.492,post,34.5,30.6,211
6.512,post,45.0,30.6,0
6.533,post,34.5,30.6,212
6.553,post,45.0,30.6,0
6.574,post,34.5,30.6,211
6.595,post,45.0,30.6,0
6.615,post,34.4,30.6,210
6.636,post,45.0,30.6,0
6.656,post,34.5,30.6,211
6.677,post,45.0,30.6,0
6.698,post,34.5,30.6,211
6.718,post,45.0,30.6,0
6.738,post,34.4,30.6,210
6.759,post,45.0,30.6,0
6.779,post,34.5,30.6,211
6.800,post,45.0,30.6,0
6.823,post,34.5,30.6,211
6.844,post,45.0,30.6,0
6.865,post,34.4,30.6,210
6.885,post,45.0,30.6,0
6.906,post,34.4,30.6,210
6.926,post,45.0,30.6,0
6.947,post,34.5,30.6,211
6.967,post,45.0,30.6,0
6.988,post,34.4,30.6,210
7.009,post,45.0,30.6,0
7.029,post,34.5,30.6,211
7.049,post,45.0,30.6,0
7.070,post,34.4,30.6,210
7.090,post,45.0,30.6,0
7.111,post,34.4,30.6,210
7.132,post,45.0,30.6,0
7.155,post,34.5,30.6,211
7.176,post,45.0,30.6,0
7.197,post,34.4,30.6,210
7.217,post,45.0,30.6,0
7.237,post,34.4,30.6,210
7.258,post,45.0,30.6,0
7.278,post,34.5,30.6,211
7.299,post,45.0,30.6,0
7.320,post,34.4,30.6,210
7.340,post,45.0,30.6,0
7.361,post,34.4,30.6,210
7.381,post,45.0,30.6,0
7.402,post,34.4,30.6,210
7.422,post,45.0,30.6,0
7.443,post,34.4,30.6,210
7.463,post,45.0,30.6,0
7.487,post,34.4,30.6,210
7.507,post,45.0,30.6,0
7.528,post,34.5,30.6,211
7.549,post,45.0,30.6,0
7.569,post,34.4,30.6,210
7.590,post,45.0,30.6,0
7.611,post,34.4,30.6,210
7.631,post,45.0,30.6,0
7.652,post,34.4,30.6,210
7.672,post,45.0,30.6,0
7.693,post,34.5,30.6,212
7.713,post,45.0,30.6,0
7.734,post,34.4,30.6,210
7.754,post,45.0,30.6,0
7.775,post,34.5,30.6,211
7.796,post,45.0,30.6,0
7.819,post,34.5,30.6,211
7.839,post,45.0,30.6,0
7.860,post,34.4,30.6,210
7.880,post,45.0,30.6,0
7.901,post,34.4,30.6,210
7.922,post,45.0,30.6,0
7.942,post,34.4,30.6,210
7.963,post,45.0,30.6,0
7.984,post,34.4,30.6,210
8.004,post,45.0,30.6,0
8.025,post,34.4,30.6,210
8.045,post,45.0,30.6,0
8.065,post,34.4,30.6,210
8.086,post,45.0,30.6,0
8.106,post,34.5,30.6,211
8.126,post,45.0,30.6,0
8.147,post,34.5,30.6,211
8.171,post,45.0,30.6,0
8.191,post,34.5,30.6,211
8.212,post,45.0,30.6,0
8.232,post,34.5,30.6,211
8.253,post,45.0,30.6,0
8.273,post,34.5,30.6,211
8.294,post,45.0,30.6,0
8.314,post,34.4,30.6,210
8.335,post,45.0,30.6,0
8.356,post,34.5,30.6,211
8.377,post,45.0,30.6,0
8.397,post,34.4,30.6,209
8.418,post,45.0,30.6,0
8.438,post,34.5,30.6,211
8.459,post,45.0,30.6,0
8.479,post,34.4,30.6,209
8.500,post,45.0,30.6,0
8.523,post,34.5,30.6,211
8.544,post,45.0,30.6,0
8.564,post,34.4,30.6,210
8.585,post,45.0,30.6,0
8.606,post,34.5,30.6,211
8.626,post,45.0,30.6,0
8.647,post,34.5,30.6,211
8.667,post,45.0,30.6,0
8.688,post,34.5,30.6,211
8.708,post,45.0,30.6,0
8.730,post,34.4,30.6,210
8.749,post,45.0,30.6,0
8.770,post,34.4,30.6,210
8.791,post,45.0,30.6,0
8.811,post,34.4,30.6,210
8.832,post,45.0,30.6,0
8.855,post,34.4,30.6,210
8.875,post,45.0,30.6,0
8.896,post,34.5,30.6,211
8.917,post,45.0,30.6,0
8.937,post,34.4,30.6,210
8.958,post,45.0,30.6,0
8.978,post,34.5,30.6,211
8.999,post,45.0,30.6,0
9.020,post,34.4,30.6,210
9.040,post,45.0,30.6,0
9.061,post,34.4,30.6,209
9.081,post,45.0,30.6,0
9.101,post,34.4,30.6,210
9.122,post,45.0,30.6,0
9.143,post,34.4,30.6,210
9.163,post,45.0,30.6,0
9.183,post,34.5,30.6,211
9.204,post,45.0,30.6,0
9.228,post,34.5,30.6,211
9.249,post,45.0,30.6,0
9.269,post,34.5,30.6,212
9.289,post,45.0,30.6,0
9.310,post,34.4,30.6,210
9.330,post,45.0,30.6,0
9.351,post,34.5,30.6,211
9.372,post,45.0,30.6,0
9.392,post,34.4,30.6,210
9.413,post,45.0,30.6,0
9.433,post,34.5,30.6,211
9.454,post,45.0,30.6,0
9.474,post,34.5,30.6,211
9.495,post,45.0,30.6,0
9.515,post,34.4,30.6,210
9.536,post,45.0,30.6,0
9.560,post,34.5,30.6,211
9.580,post,45.0,30.6,0
9.601,post,34.4,30.6,210
9.621,post,45.0,30.6,0
9.642,post,34.4,30.6,210
9.663,post,45.0,30.6,0
9.683,post,34.4,30.6,210
9.703,post,45.0,30.6,0
9.724,post,34.4,30.6,210
9.745,post,45.0,30.6,0
9.765,post,34.5,30.6,211
9.786,post,45.0,30.6,0
9.806,post,34.4,30.6,210
9.827,post,45.0,30.6,0
9.848,post,34.4,30.6,210
9.868,post,45.0,30.6,0
9.891,post,34.5,30.6,211
9.912,post,45.0,30.6,0
9.933,post,34.5,30.6,211
9.953,post,45.0,30.6,0
9.974,post,34.5,30.6,211
9.994,post,45.0,30.6,0
10.015,post,34.4,30.6,210
10.035,post,45.0,30.6,0
10.056,post,34.5,30.6,211
10.077,post,45.0,30.6,0
10.098,post,34.4,30.6,210
10.117,post,45.0,30.6,0
10.138,post,34.5,30.6,211
10.158,post,45.0,30.6,0
10.179,post,34.5,30.6,211
10.200,post,45.0,30.6,0
10.223,post,34.4,30.6,210
10.244,post,45.0,30.6,0
10.264,post,34.5,30.6,211
10.285,post,45.0,30.6,0
10.305,post,34.5,30.6,211
10.326,post,45.0,30.6,0
10.346,post,34.5,30.6,211
10.367,post,45.0,30.6,0
10.387,post,34.5,30.6,211
10.408,post,45.0,30.6,0
10.428,post,34.5,30.6,211
10.449,post,45.0,30.6,0
10.469,post,34.4,30.6,210
10.490,post,45.0,30.6,0
10.510,post,34.4,30.6,210
10.530,post,45.0,30.6,0
10.555,post,34.5,30.6,211
10.575,post,45.0,30.6,0
10.596,post,34.4,30.6,210
10.617,post,45.0,30.6,0
10.637,post,34.4,30.6,209
10.658,post,45.0,30.6,0
10.678,post,34.4,30.6,210
10.699,post,45.0,30.6,0
10.720,post,34.5,30.6,211
10.740,post,45.0,30.6,0
10.760,post,34.4,30.6,210
10.782,post,45.0,30.6,0
10.802,post,34.5,30.6,211
10.822,post,45.0,30.6,0
10.842,post,34.4,30.6,210
10.864,post,45.0,30.6,0
10.887,post,34.4,30.6,210
10.907,post,45.0,30.6,0
10.928,post,34.4,30.6,210
10.949,post,45.0,30.6,0
10.969,post,34.5,30.6,211
10.989,post,45.0,30.6,0
11.010,post,34.4,30.6,210
11.031,post,45.0,30.6,0
11.051,post,34.5,30.6,211
11.072,post,45.0,30.6,0
11.092,post,34.5,30.6,211
11.113,post,45.0,30.6,0
11.133,post,34.4,30.6,210
11.154,post,45.0,30.6,0
11.174,post,34.5,30.6,211
11.195,post,45.0,30.6,0
11.218,post,34.5,30.6,211
11.239,post,45.0,30.6,0
11.260,post,34.4,30.6,210
11.280,post,45.0,30.6,0
11.300,post,34.5,30.6,211
11.321,post,45.0,30.6,0
11.342,post,34.4,30.6,210
11.362,post,45.0,30.6,0
11.383,post,34.5,30.6,211
11.403,post,45.0,30.6,0
11.424,post,34.5,30.6,211
11.444,post,45.0,30.6,0
11.465,post,34.4,30.6,210
11.485,post,45.0,30.6,0
11.506,post,34.4,30.6,210
11.526,post,45.0,30.6,0
11.546,post,34.4,30.6,210
11.567,post,45.0,30.6,0
11.591,post,34.5,30.6,211
11.612,post,45.0,30.6,0
11.632,post,34.4,30.6,210
11.653,post,45.0,30.6,0
11.673,post,34.5,30.6,211
11.694,post,45.0,30.6,0
11.715,post,34.4,30.6,210
11.736,post,45.0,30.6,0
11.756,post,34.5,30.6,211
11.776,post,45.0,30.6,0
11.797,post,34.5,30.6,211
11.817,post,45.0,30.6,0
11.838,post,34.4,30.6,210
11.858,post,45.0,30.6,0
11.879,post,34.4,30.6,209
11.902,post,45.0,30.6,0
11.923,post,34.4,30.6,210
11.943,post,45.0,30.6,0
11.964,post,34.4,30.6,209
11.985,post,45.0,30.6,0
12.006,post,34.4,30.6,210
12.026,post,45.0,30.6,0
12.046,post,34.5,30.6,211
12.067,post,45.0,30.6,0
12.088,post,34.5,30.6,211
12.108,post,45.0,30.6,0
12.129,post,34.4,30.6,210
12.149,post,45.0,30.6,0
12.169,post,34.4,30.6,210
12.190,post,45.0,30.6,0
12.210,post,34.5,30.6,212
12.231,post,45.0,30.6,0
12.255,post,34.5,30.6,211
12.275,post,45.0,30.6,0
12.296,post,34.5,30.6,211
12.316,post,45.0,30.6,0
12.337,post,34.4,30.6,210
12.357,post,45.0,30.6,0
12.378,post,34.4,30.6,210
12.399,post,45.0,30.6,0
12.419,post,34.4,30.6,210
12.440,post,45.0,30.6,0
12.460,post,34.5,30.6,211
12.481,post,45.0,30.6,0
12.501,post,34.5,30.6,211
12.522,post,45.0,30.6,0
12.542,post,34.5,30.6,211
12.562,post,45.0,30.6,0
12.587,post,34.4,30.6,210
12.607,post,45.0,30.6,0
12.627,post,34.4,30.6,210
12.648,post,45.0,30.6,0
12.668,post,34.5,30.6,211
12.689,post,45.0,30.6,0
12.709,post,34.4,30.6,210
12.730,post,45.0,30.6,0
12.751,post,34.4,30.6,210
12.771,post,45.0,30.6,0
12.791,post,34.5,30.6,211
12.812,post,45.0,30.6,0
12.833,post,34.4,30.6,210
12.854,post,45.0,30.6,0
12.874,post,34.5,30.6,211
12.895,post,45.0,30.6,0
12.918,post,34.4,30.6,209
12.939,post,45.0,30.6,0
12.959,post,34.5,30.6,211
12.980,post,45.0,30.6,0
13.001,post,34.5,30.6,211
13.021,post,45.0,30.6,0
13.041,post,34.5,30.6,211
13.062,post,45.0,30.6,0
13.083,post,34.4,30.6,210
13.103,post,45.0,30.6,0
13.124,post,34.5,30.6,211
13.144,post,45.0,30.6,0
13.165,post,34.4,30.6,210
13.185,post,45.0,30.6,0
13.206,post,34.5,30.6,211
13.226,post,45.0,30.6,0
13.250,post,34.4,30.6,210
13.270,post,45.0,30.6,0
13.291,post,34.5,30.6,212
13.312,post,45.0,30.6,0
13.332,post,34.5,30.6,211
13.353,post,45.0,30.6,0
