t_s,phase,gap_mm,ref_mm,pwm
-1.089,pre,26.7,30.0,79
-1.069,pre,27.9,30.0,123
-1.048,pre,26.7,30.0,86
-1.028,pre,27.5,30.0,117
-1.007,pre,26.9,30.0,92
-0.987,pre,27.7,30.0,118
-0.966,pre,27.5,30.0,112
-0.946,pre,27.9,30.0,121
-0.925,pre,27.6,30.0,110
-0.905,pre,27.6,30.0,108
-0.885,pre,27.8,30.0,116
-0.864,pre,27.7,30.0,110
-0.843,pre,27.7,30.0,113
-0.823,pre,27.6,30.0,109
-0.803,pre,27.8,30.0,116
-0.782,pre,27.4,30.0,105
-0.761,pre,27.8,30.0,120
-0.741,pre,27.7,30.0,114
-0.720,pre,27.6,30.0,110
-0.700,pre,27.7,30.0,118
-0.679,pre,27.4,30.0,105
-0.659,pre,27.4,30.0,107
-0.638,pre,27.7,30.0,116
-0.618,pre,27.6,30.0,110
-0.597,pre,27.9,30.0,121
-0.577,pre,27.4,30.0,105
-0.556,pre,27.9,30.0,120
-0.535,pre,27.4,30.0,104
-0.515,pre,27.9,30.0,120
-0.495,pre,27.7,30.0,112
-0.474,pre,27.8,30.0,117
-0.454,pre,27.3,30.0,102
-0.433,pre,27.4,30.0,105
-0.413,pre,27.7,30.0,115
-0.392,pre,27.6,30.0,115
-0.372,pre,27.4,30.0,105
-0.351,pre,27.5,30.0,107
-0.331,pre,27.5,30.0,110
-0.311,pre,27.5,30.0,109
-0.290,pre,27.5,30.0,108
-0.270,pre,27.3,30.0,100
-0.249,pre,27.8,30.0,119
-0.229,pre,27.6,30.0,111
-0.208,pre,27.8,30.0,114
-0.188,pre,27.6,30.0,111
-0.167,pre,27.9,30.0,120
-0.147,pre,27.7,30.0,111
-0.126,pre,28.0,30.0,122
-0.105,pre,27.4,30.0,103
-0.085,pre,27.8,30.0,117
-0.065,pre,27.2,30.0,98
-0.045,pre,27.5,30.0,106
-0.024,pre,28.0,30.0,125
-0.004,pre,27.3,30.0,104
0.017,post,27.6,30.4,106
0.037,post,27.8,30.4,110
0.058,post,28.5,30.4,124
0.078,post,28.4,30.4,123
0.099,post,30.1,30.4,151
0.119,post,27.6,30.4,96
0.139,post,28.3,30.4,107
0.160,post,27.9,30.4,115
0.182,post,27.6,30.4,91
0.202,post,28.5,30.4,131
0.222,post,27.9,30.4,101
0.243,post,30.2,30.4,181
0.263,post,27.3,30.4,64
0.284,post,30.6,30.4,193
0.304,post,26.4,30.4,35
0.325,post,27.4,30.4,103
0.345,post,26.7,30.4,81
0.366,post,28.0,30.4,128
0.386,post,28.3,30.4,116
0.406,post,30.3,30.4,182
0.427,post,27.5,30.4,73
0.448,post,33.7,30.4,255
0.468,post,26.2,30.4,33
0.488,post,27.5,30.4,99
0.509,post,27.0,30.4,92
0.529,post,27.8,30.4,114
0.550,post,28.3,30.4,129
0.570,post,29.5,30.4,144
0.594,post,28.7,30.4,127
0.614,post,30.7,30.4,153
0.635,post,27.5,30.4,87
0.652,post,27.2,30.4,74
0.676,post,26.9,30.4,89
0.696,post,28.2,30.4,127
0.717,post,28.5,30.4,128
0.737,post,27.4,30.4,85
0.758,post,33.0,30.4,255
0.778,post,26.5,30.4,43
0.799,post,28.5,30.4,124
0.820,post,26.9,30.4,85
0.840,post,28.2,30.4,124
0.861,post,28.5,30.4,131
0.881,post,29.5,30.4,149
0.901,post,29.1,30.4,137
0.922,post,30.0,30.4,137
0.942,post,27.3,30.4,87
0.963,post,27.7,30.4,95
0.983,post,27.5,30.4,106
1.004,post,27.1,30.4,88
1.024,post,29.3,30.4,161
1.045,post,27.6,30.4,79
1.065,post,33.0,30.4,255
1.086,post,26.3,30.4,29
1.106,post,29.0,30.4,141
1.127,post,26.5,30.4,67
1.147,post,28.2,30.4,130
1.167,post,27.8,30.4,106
1.188,post,29.9,30.4,170
1.208,post,27.5,30.4,84
1.229,post,33.1,30.4,244
1.249,post,26.5,30.4,46
1.270,post,28.9,30.4,131
1.290,post,26.9,30.4,83
1.311,post,27.7,30.4,102
1.331,post,27.6,30.4,107
1.352,post,29.2,30.4,145
1.372,post,28.1,30.4,106
1.393,post,32.9,30.4,244
1.413,post,26.4,30.4,43
1.434,post,28.3,30.4,121
1.454,post,26.5,30.4,73
1.475,post,27.5,30.4,110
1.495,post,29.0,30.4,148
1.516,post,27.6,30.4,93
1.536,post,30.8,30.4,196
1.557,post,27.2,30.4,60
1.577,post,33.1,30.4,255
1.598,post,26.1,30.4,35
1.618,post,27.5,30.4,103
1.639,post,26.4,30.4,77
1.659,post,27.4,30.4,111
1.679,post,29.0,30.4,145
1.700,post,28.1,30.4,110
1.720,post,33.1,30.4,252
1.741,post,26.7,30.4,50
1.762,post,31.0,30.4,180
1.783,post,25.7,30.4,35
1.803,post,25.6,30.4,60
1.823,post,25.5,30.4,65
1.844,post,25.6,30.4,72
1.864,post,26.2,30.4,90
1.884,post,28.9,30.4,157
1.905,post,31.8,30.4,221
1.925,post,28.8,30.4,85
1.946,post,36.8,30.4,255
1.966,post,26.7,30.4,12
1.987,post,34.3,30.4,255
2.007,post,26.5,30.4,36
2.028,post,27.9,30.4,100
2.049,post,26.8,30.4,82
2.069,post,27.5,30.4,107
2.090,post,28.6,30.4,136
2.110,post,28.3,30.4,115
2.131,post,33.6,30.4,255
2.151,post,26.6,30.4,41
2.171,post,32.9,30.4,228
2.192,post,26.4,30.4,42
2.212,post,28.1,30.4,115
2.232,post,26.9,30.4,85
2.253,post,29.8,30.4,169
2.273,post,28.0,30.4,101
2.294,post,32.6,30.4,227
2.314,post,26.3,30.4,42
2.335,post,27.6,30.4,102
2.355,post,26.4,30.4,76
2.376,post,27.1,30.4,101
2.396,post,28.5,30.4,136
2.417,post,28.9,30.4,138
2.438,post,32.6,30.4,225
2.458,post,27.0,30.4,62
2.479,post,30.8,30.4,158
2.499,post,26.2,30.4,51
2.520,post,26.8,30.4,85
2.540,post,26.9,30.4,92
2.560,post,28.0,30.4,124
2.581,post,28.9,30.4,141
2.602,post,28.4,30.4,115
2.622,post,29.8,30.4,152
2.643,post,27.7,30.4,94
2.663,post,30.5,30.4,174
2.683,post,26.9,30.4,72
2.704,post,28.6,30.4,122
2.724,post,27.3,30.4,95
2.745,post,27.7,30.4,102
2.766,post,28.2,30.4,117
2.786,post,28.8,30.4,132
2.807,post,27.7,30.4,95
2.827,post,32.9,30.4,242
2.848,post,26.4,30.4,44
2.868,post,28.7,30.4,127
2.888,post,26.6,30.4,73
2.909,post,28.3,30.4,129
2.930,post,28.2,30.4,119
2.950,post,30.2,30.4,177
2.970,post,27.5,30.4,75
2.991,post,33.6,30.4,255
3.011,post,26.3,30.4,36
3.031,post,28.2,30.4,117
3.052,post,26.6,30.4,77
3.072,post,27.8,30.4,121
3.093,post,28.2,30.4,118
3.113,post,29.7,30.4,155
3.135,post,27.5,30.4,88
3.154,post,32.7,30.4,239
3.175,post,26.4,30.4,48
3.196,post,27.6,30.4,102
3.217,post,27.0,30.4,91
3.236,post,28.6,30.4,133
3.257,post,27.8,30.4,110
3.277,post,32.3,30.4,223
3.297,post,26.8,30.4,62
3.318,post,28.9,30.4,125
3.339,post,26.9,30.4,82
3.359,post,27.8,30.4,109
3.380,post,27.5,30.4,104
3.400,post,29.5,30.4,163
3.421,post,27.4,30.4,80
3.441,post,32.6,30.4,250
3.462,post,26.2,30.4,33
3.482,post,29.3,30.4,150
3.502,post,26.2,30.4,61
3.523,post,26.8,30.4,92
3.544,post,27.9,30.4,124
3.564,post,28.4,30.4,125
3.585,post,28.2,30.4,117
3.605,post,32.3,30.4,213
3.626,post,26.7,30.4,57
3.647,post,28.4,30.4,116
3.667,post,28.0,30.4,116
3.687,post,27.3,30.4,73
3.707,post,26.7,30.4,82
3.728,post,28.3,30.4,132
3.748,post,27.7,30.4,97
3.769,post,28.2,30.4,117
3.790,post,30.7,30.4,188
3.810,post,27.5,30.4,66
3.830,post,33.5,30.4,255
3.851,post,26.5,30.4,37
3.871,post,33.0,30.4,229
3.892,post,25.6,30.4,22
3.912,post,25.6,30.4,59
3.933,post,26.3,30.4,87
3.953,post,27.2,30.4,108
3.974,post,30.2,30.4,189
3.995,post,29.9,30.4,125
4.015,post,29.4,30.4,151
4.035,post,27.4,30.4,46
4.056,post,34.9,30.4,255
4.076,post,25.8,30.4,14
4.097,post,25.9,30.4,63
4.117,post,26.9,30.4,100
4.138,post,26.8,30.4,94
4.158,post,27.4,30.4,111
4.179,post,30.3,30.4,180
4.199,post,28.7,30.4,121
4.220,post,31.8,30.4,174
4.241,post,31.7,30.4,209
4.261,post,27.7,30.4,26
4.282,post,29.2,30.4,139
4.302,post,26.5,30.4,43
4.322,post,27.3,30.4,98
4.342,post,27.7,30.4,110
4.363,post,31.6,30.4,221
4.384,post,27.0,30.4,44
4.404,post,34.6,30.4,255
4.424,post,26.6,30.4,39
4.444,post,32.2,30.4,212
4.465,post,25.7,30.4,31
4.485,post,25.5,30.4,56
4.506,post,25.6,30.4,69
4.526,post,25.9,30.4,81
4.547,post,27.0,30.4,110
4.567,post,31.7,30.4,237
4.588,post,27.6,30.4,61
4.608,post,35.6,30.4,255
4.629,post,27.5,30.4,52
4.649,post,36.9,30.4,255
4.670,post,27.4,30.4,38
4.690,post,29.8,30.4,216
4.711,post,28.7,30.4,89
4.731,post,27.9,30.4,105
4.752,post,26.3,30.4,60
4.772,post,26.1,30.4,72
4.793,post,25.9,30.4,74
4.813,post,26.4,30.4,89
4.834,post,28.4,30.4,140
4.855,post,30.7,30.4,187
4.875,post,27.8,30.4,68
4.896,post,35.1,30.4,255
4.917,post,26.7,30.4,35
4.937,post,33.2,30.4,234
4.957,post,26.7,30.4,49
4.978,post,30.9,30.4,178
4.998,post,25.7,30.4,39
5.019,post,25.6,30.4,62
5.039,post,25.7,30.4,72
5.059,post,26.8,30.4,104
5.081,post,31.3,30.4,222
5.100,post,27.6,30.4,79
5.121,post,33.1,30.4,208
5.142,post,28.1,30.4,88
5.162,post,30.5,30.4,120
5.183,post,27.5,30.4,84
5.203,post,27.6,30.4,81
5.223,post,27.0,30.4,89
5.244,post,27.6,30.4,110
5.265,post,27.9,30.4,114
5.285,post,28.9,30.4,137
5.305,post,29.1,30.4,130
5.326,post,28.6,30.4,124
5.346,post,28.5,30.4,79
5.366,post,27.7,30.4,101
5.387,post,27.4,30.4,81
5.408,post,28.3,30.4,127
5.429,post,28.9,30.4,127
5.449,post,32.9,30.4,255
5.469,post,26.8,30.4,35
5.489,post,34.7,30.4,255
5.510,post,26.2,30.4,29
5.530,post,27.2,30.4,91
5.550,post,27.2,30.4,98
5.571,post,27.6,30.4,107
5.592,post,29.5,30.4,157
5.612,post,28.1,30.4,106
5.632,post,32.0,30.4,192
5.653,post,27.9,30.4,95
5.673,post,29.8,30.4,122
5.694,post,26.8,30.4,72
5.714,post,27.1,30.4,89
5.735,post,27.1,30.4,96
5.755,post,29.2,30.4,154
5.776,post,28.3,30.4,111
5.797,post,31.9,30.4,224
5.817,post,26.9,30.4,40
5.838,post,33.4,30.4,255
5.858,post,25.9,30.4,28
5.878,post,26.4,30.4,75
5.899,post,26.3,30.4,82
5.920,post,27.1,30.4,105
5.940,post,28.3,30.4,128
5.961,post,31.3,30.4,188
5.981,post,27.3,30.4,81
6.001,post,31.2,30.4,173
6.022,post,26.7,30.4,64
6.043,post,27.3,30.4,89
6.063,post,27.0,30.4,92
6.084,post,30.2,30.4,185
6.104,post,27.3,30.4,79
6.125,post,32.5,30.4,224
6.145,post,27.1,30.4,71
6.166,post,30.7,30.4,169
6.186,post,25.8,30.4,41
6.206,post,25.9,30.4,69
6.226,post,26.2,30.4,83
6.247,post,27.5,30.4,118
6.267,post,28.2,30.4,127
6.287,post,32.5,30.4,226
6.308,post,27.7,30.4,87
6.328,post,30.3,30.4,132
6.349,post,27.6,30.4,91
6.369,post,28.7,30.4,93
6.390,post,25.8,30.4,48
6.410,post,26.1,30.4,74
6.431,post,27.0,30.4,104
6.451,post,27.9,30.4,121
6.472,post,31.3,30.4,213
6.492,post,27.3,30.4,50
6.513,post,31.7,30.4,224
6.533,post,26.1,30.4,26
6.554,post,27.2,30.4,93
6.574,post,26.3,30.4,73
6.595,post,27.7,30.4,120
6.615,post,32.3,30.4,226
6.636,post,26.5,30.4,54
6.656,post,27.4,30.4,91
6.677,post,27.2,30.4,96
6.697,post,28.9,30.4,139
6.717,post,27.5,30.4,95
6.738,post,32.1,30.4,200
6.758,post,28.3,30.4,107
6.779,post,29.6,30.4,97
6.799,post,28.1,30.4,104
6.820,post,27.4,30.4,50
6.840,post,25.7,30.4,47
6.861,post,25.6,30.4,65
6.881,post,25.8,30.4,76
6.902,post,26.7,30.4,102
6.922,post,28.5,30.4,144
6.943,post,33.1,30.4,255
6.964,post,26.8,30.4,50
6.984,post,33.1,30.4,226
7.004,post,27.2,30.4,70
7.025,post,30.2,30.4,131
7.045,post,26.5,30.4,59
7.066,post,29.3,30.4,153
7.086,post,28.0,30.4,105
7.107,post,28.3,30.4,115
7.127,post,27.4,30.4,97
7.148,post,30.5,30.4,184
7.168,post,26.9,30.4,70
7.189,post,30.1,30.4,170
7.209,post,27.6,30.4,93
7.230,post,31.7,30.4,196
7.250,post,26.3,30.4,50
7.271,post,27.1,30.4,91
7.291,post,26.9,30.4,93
7.311,post,28.3,30.4,130
7.332,post,29.8,30.4,163
7.352,post,28.5,30.4,111
7.373,post,33.1,30.4,236
7.393,post,26.7,30.4,51
7.414,post,29.8,30.4,151
7.434,post,25.9,30.4,49
7.455,post,26.0,30.4,69
7.475,post,25.9,30.4,74
7.496,post,27.2,30.4,114
7.516,post,28.6,30.4,141
7.537,post,30.2,30.4,175
7.557,post,29.3,30.4,102
7.578,post,31.4,30.4,210
7.598,post,27.0,30.4,26
7.619,post,29.6,30.4,161
7.639,post,26.6,30.4,55
7.660,post,27.7,30.4,112
7.684,post,27.7,30.4,106
7.704,post,28.5,30.4,125
7.725,post,27.8,30.4,103
7.745,post,28.8,30.4,134
7.766,post,28.1,30.4,106
7.786,post,28.8,30.4,131
7.807,post,27.6,30.4,81
7.827,post,30.7,30.4,193
7.848,post,26.4,30.4,35
7.868,post,28.8,30.4,141
7.889,post,26.9,30.4,79
7.909,post,29.5,30.4,157
7.930,post,27.7,30.4,99
7.950,post,32.2,30.4,208
7.970,post,27.3,30.4,79
7.991,post,29.8,30.4,127
8.011,post,26.4,30.4,59
8.032,post,26.5,30.4,79
8.052,post,26.6,30.4,90
8.073,post,27.8,30.4,122
8.093,post,28.8,30.4,140
8.114,post,28.6,30.4,120
8.134,post,29.4,30.4,150
8.155,post,29.2,30.4,101
8.175,post,27.6,30.4,95
8.196,post,27.3,30.4,87
8.216,post,27.8,30.4,115
8.237,post,27.3,30.4,88
8.257,post,30.4,30.4,188
8.278,post,27.3,30.4,70
8.298,post,33.6,30.4,255
8.319,post,26.4,30.4,40
8.339,post,31.3,30.4,207
8.360,post,26.0,30.4,39
8.380,post,27.0,30.4,93
8.401,post,26.8,30.4,93
8.421,post,27.7,30.4,110
8.442,post,29.2,30.4,152
8.462,post,28.1,30.4,100
8.482,post,32.9,30.4,251
8.503,post,26.4,30.4,35
8.523,post,29.2,30.4,149
8.544,post,26.6,30.4,67
8.564,post,28.2,30.4,126
8.585,post,27.3,30.4,94
8.605,post,32.0,30.4,238
8.626,post,26.4,30.4,35
8.646,post,32.5,30.4,252
8.667,post,26.0,30.4,35
8.687,post,26.9,30.4,87
8.708,post,26.1,30.4,71
8.728,post,26.5,30.4,92
8.749,post,28.9,30.4,151
8.769,post,27.7,30.4,102
8.790,post,32.9,30.4,240
8.810,post,27.2,30.4,66
8.831,post,30.9,30.4,146
8.851,post,26.4,30.4,51
8.871,post,27.3,30.4,98
8.892,post,28.0,30.4,123
8.913,post,27.9,30.4,106
8.933,post,33.1,30.4,255
8.954,post,26.5,30.4,37
8.974,post,32.8,30.4,244
8.994,post,25.8,30.4,30
9.015,post,26.0,30.4,66
9.035,post,25.7,30.4,68
9.056,post,26.3,30.4,88
9.077,post,30.1,30.4,192
9.097,post,27.4,30.4,68
9.118,post,35.8,30.4,255
9.138,post,26.9,30.4,31
9.159,post,34.5,30.4,253
9.179,post,26.5,30.4,31
9.199,post,32.4,30.4,220
9.220,post,25.9,30.4,35
9.241,post,26.0,30.4,68
9.261,post,26.3,30.4,85
9.282,post,29.1,30.4,157
9.302,post,32.0,30.4,217
9.323,post,28.4,30.4,90
9.343,post,34.3,30.4,234
9.363,post,28.5,30.4,90
9.384,post,35.6,30.4,255
9.404,post,26.9,30.4,35
9.425,post,33.5,30.4,248
9.445,post,25.7,30.4,19
9.466,post,25.6,30.4,54
9.486,post,25.4,30.4,62
9.507,post,25.7,30.4,74
9.527,post,26.2,30.4,88
9.548,post,27.8,30.4,131
9.568,post,30.4,30.4,188
9.589,post,27.9,30.4,63
9.609,post,35.7,30.4,255
9.630,post,26.7,30.4,27
9.650,post,33.7,30.4,255
9.670,post,26.0,30.4,30
9.691,post,26.7,30.4,81
9.711,post,27.3,30.4,106
9.732,post,27.8,30.4,108
9.752,post,30.6,30.4,193
9.773,post,27.5,30.4,67
9.793,post,34.1,30.4,255
9.814,post,26.1,30.4,27
9.834,post,26.7,30.4,81
9.855,post,26.6,30.4,86
9.875,post,27.8,30.4,120
9.896,post,29.7,30.4,171
9.916,post,28.6,30.4,115
9.937,post,32.8,30.4,214
9.957,post,27.9,30.4,89
9.978,post,29.9,30.4,110
9.998,post,27.7,30.4,92
10.019,post,27.7,30.4,90
10.040,post,27.7,30.4,108
10.060,post,28.0,30.4,106
10.081,post,28.3,30.4,124
10.101,post,27.9,30.4,99
10.121,post,31.3,30.4,214
10.142,post,26.5,30.4,33
10.162,post,27.8,30.4,107
10.182,post,27.0,30.4,87
10.203,post,27.8,30.4,116
10.223,post,27.6,30.4,104
10.244,post,29.6,30.4,167
10.265,post,28.1,30.4,94
10.285,post,33.9,30.4,255
10.306,post,26.5,30.4,39
10.326,post,32.7,30.4,235
10.347,post,25.9,30.4,35
10.367,post,26.3,30.4,76
10.387,post,26.6,30.4,90
10.408,post,28.2,30.4,134
10.428,post,28.3,30.4,122
10.449,post,33.4,30.4,255
10.469,post,26.6,30.4,46
10.490,post,31.9,30.4,199
10.510,post,26.2,30.4,46
10.531,post,26.6,30.4,81
10.551,post,26.3,30.4,79
10.572,post,27.4,30.4,115
10.592,post,29.9,30.4,174
10.613,post,28.1,30.4,109
10.633,post,29.8,30.4,118
10.654,post,30.1,30.4,173
10.674,post,26.9,30.4,28
10.694,post,26.9,30.4,80
10.715,post,27.0,30.4,92
10.736,post,28.7,30.4,146
10.756,post,27.5,30.4,91
10.776,post,33.5,30.4,255
10.797,post,26.6,30.4,41
10.818,post,32.0,30.4,197
10.838,post,26.5,30.4,54
10.859,post,27.4,30.4,99
10.879,post,26.8,30.4,88
10.899,post,28.2,30.4,128
10.920,post,28.7,30.4,134
10.941,post,30.1,30.4,143
10.961,post,28.0,30.4,108
10.981,post,28.2,30.4,75
11.002,post,26.4,30.4,63
11.022,post,26.6,30.4,84
11.043,post,27.4,30.4,112
11.064,post,28.6,30.4,135
11.084,post,30.1,30.4,174
11.104,post,28.2,30.4,85
11.124,post,32.7,30.4,255
11.145,post,26.2,30.4,26
11.165,post,28.2,30.4,122
11.186,post,26.5,30.4,73
11.206,post,27.8,30.4,116
11.227,post,28.7,30.4,137
11.247,post,29.3,30.4,135
11.268,post,29.3,30.4,145
11.288,post,29.3,30.4,102
11.309,post,27.7,30.4,98
11.329,post,27.4,30.4,85
11.350,post,27.6,30.4,107
11.371,post,28.2,30.4,115
11.391,post,28.4,30.4,123
11.412,post,28.3,30.4,115
11.432,post,29.2,30.4,143
11.453,post,28.1,30.4,103
11.473,post,30.3,30.4,176
11.494,post,27.4,30.4,83
11.514,post,31.0,30.4,171
11.534,post,26.4,30.4,56
11.555,post,27.0,30.4,83
11.576,post,27.5,30.4,109
11.596,post,28.6,30.4,129
11.616,post,29.4,30.4,157
11.637,post,28.1,30.4,65
11.657,post,32.7,30.4,255
11.678,post,26.4,30.4,24
11.698,post,28.0,30.4,115
11.719,post,26.9,30.4,84
11.739,post,28.1,30.4,127
11.760,post,27.6,30.4,93
11.780,post,28.9,30.4,139
11.801,post,27.5,30.4,75
11.821,post,31.2,30.4,212
11.842,post,26.3,30.4,27
11.862,post,27.1,30.4,91
11.883,post,26.5,30.4,79
11.903,post,27.4,30.4,110
11.923,post,27.8,30.4,107
11.944,post,32.6,30.4,254
11.964,post,26.6,30.4,40
11.985,post,33.3,30.4,248
12.005,post,26.3,30.4,40
12.026,post,27.7,30.4,101
12.046,post,27.1,30.4,93
12.067,post,28.6,30.4,137
12.088,post,28.4,30.4,120
12.108,post,30.9,30.4,186
12.129,post,26.6,30.4,52
12.150,post,29.1,30.4,143
12.169,post,26.9,30.4,80
12.190,post,28.4,30.4,129
12.211,post,27.9,30.4,113
12.231,post,32.7,30.4,236
12.252,post,26.8,30.4,57
12.272,post,31.9,30.4,198
12.292,post,26.5,30.4,53
12.313,post,28.3,30.4,117
12.333,post,27.1,30.4,89
12.354,post,28.4,30.4,129
12.374,post,27.8,30.4,103
12.395,post,28.4,30.4,122
12.416,post,28.8,30.4,133
12.436,post,27.4,30.4,77
12.456,post,28.5,30.4,131
12.477,post,27.3,30.4,82
12.497,post,33.0,30.4,255
12.518,post,26.1,30.4,35
12.538,post,27.8,30.4,109
12.559,post,27.1,30.4,94
12.579,post,29.3,30.4,153
12.600,post,28.0,30.4,113
12.620,post,30.6,30.4,155
12.641,post,27.4,30.4,88
12.661,post,28.4,30.4,109
12.681,post,27.2,30.4,93
12.702,post,27.5,30.4,103
12.722,post,27.9,30.4,115
12.743,post,27.9,30.4,110
12.764,post,29.4,30.4,152
12.784,post,27.6,30.4,88
12.804,post,33.1,30.4,253
12.826,post,26.6,30.4,49
12.846,post,29.0,30.4,135
12.867,post,27.0,30.4,86
12.886,post,28.7,30.4,130
12.908,post,27.9,30.4,114
12.928,post,31.5,30.4,200
12.948,post,26.8,30.4,69
12.968,post,27.3,30.4,85
12.989,post,26.8,30.4,87
13.009,post,27.1,30.4,94
13.030,post,28.2,30.4,129
13.051,post,28.6,30.4,127
13.071,post,30.1,30.4,163
13.091,post,29.0,30.4,127
13.113,post,31.5,30.4,170
13.133,post,27.7,30.4,90
13.153,post,30.2,30.4,133
13.173,post,26.4,30.4,56
13.194,post,26.7,30.4,85
13.215,post,27.3,30.4,106
13.235,post,27.6,30.4,105
13.255,post,28.7,30.4,131
