t_s,phase,gap_mm,ref_mm,pwm
1.987,post,28.4,30.3,123
2.008,post,28.0,30.3,112
2.028,post,28.1,30.3,113
2.049,post,27.7,30.3,105
2.072,post,27.7,30.3,105
2.093,post,27.7,30.3,107
2.113,post,28.1,30.3,119
2.134,post,28.0,30.3,115
2.154,post,28.2,30.3,117
2.175,post,28.2,30.3,116
2.195,post,28.1,30.3,115
2.216,post,27.9,30.3,110
2.236,post,28.3,30.3,121
2.257,post,28.6,30.3,126
2.277,post,28.1,30.3,114
2.298,post,28.3,30.3,118
2.319,post,28.2,30.3,115
2.339,post,28.0,30.3,113
2.359,post,27.6,30.3,102
2.380,post,27.8,30.3,111
2.400,post,27.7,30.3,107
2.421,post,28.0,30.3,115
2.442,post,28.4,30.3,121
2.462,post,28.3,30.3,120
2.482,post,28.1,30.3,113
2.503,post,28.0,30.3,111
2.523,post,28.0,30.3,114
2.544,post,27.9,30.3,113
2.564,post,28.0,30.3,115
2.585,post,28.2,30.3,120
2.605,post,28.4,30.3,121
2.626,post,28.1,30.3,115
2.646,post,28.0,30.3,112
2.667,post,27.9,30.3,110
2.687,post,27.8,30.3,108
2.708,post,27.8,30.3,107
2.729,post,27.9,30.3,114
2.749,post,27.4,30.3,99
2.769,post,27.8,30.3,111
2.790,post,28.0,30.3,115
2.810,post,28.1,30.3,116
2.831,post,28.0,30.3,113
2.851,post,28.4,30.3,124
2.872,post,28.2,30.3,119
2.892,post,28.4,30.3,120
2.913,post,28.2,30.3,115
2.933,post,28.1,30.3,115
2.954,post,27.8,30.3,106
2.974,post,27.8,30.3,108
2.995,post,27.6,30.3,105
3.015,post,27.5,30.3,105
3.036,post,28.1,30.3,120
3.057,post,27.9,30.3,112
3.077,post,28.8,30.3,133
3.097,post,27.5,30.3,92
3.117,post,28.1,30.3,117
3.138,post,28.0,30.3,112
3.159,post,28.2,30.3,118
3.179,post,28.0,30.3,112
3.200,post,27.7,30.3,106
3.220,post,28.0,30.3,114
3.241,post,27.9,30.3,110
3.261,post,27.8,30.3,108
3.282,post,28.6,30.3,130
3.302,post,28.1,30.3,114
3.322,post,28.3,30.3,119
3.342,post,27.9,30.3,108
3.363,post,28.3,30.3,118
3.383,post,28.5,30.3,124
3.404,post,27.9,30.3,110
3.424,post,27.8,30.3,107
3.445,post,28.1,30.3,118
3.465,post,27.6,30.3,105
3.486,post,28.3,30.3,124
3.506,post,27.9,30.3,110
3.527,post,27.9,30.3,110
3.547,post,28.5,30.3,126
3.568,post,28.0,30.3,111
3.588,post,28.6,30.3,126
3.610,post,28.0,30.3,112
3.633,post,28.2,30.3,116
3.654,post,27.8,30.3,108
3.674,post,27.8,30.3,109
3.695,post,27.8,30.3,111
3.715,post,27.7,30.3,108
3.735,post,28.0,30.3,116
3.756,post,28.2,30.3,119
3.776,post,28.4,30.3,122
3.797,post,27.9,30.3,109
3.817,post,28.4,30.3,121
3.838,post,27.9,30.3,113
3.859,post,28.1,30.3,116
3.879,post,28.1,30.3,117
3.899,post,28.2,30.3,120
3.920,post,28.4,30.3,123
3.940,post,27.8,30.3,106
3.961,post,28.0,30.3,112
3.981,post,28.1,30.3,115
4.002,post,28.4,30.3,125
4.022,post,27.5,30.3,98
4.043,post,28.5,30.3,131
4.063,post,27.9,30.3,107
4.084,post,28.3,30.3,121
4.104,post,28.6,30.3,125
4.125,post,28.4,30.3,121
4.146,post,28.0,30.3,110
4.166,post,27.7,30.3,103
4.187,post,27.8,30.3,108
4.207,post,27.5,30.3,103
4.228,post,27.5,30.3,103
4.248,post,27.7,30.3,111
4.268,post,27.9,30.3,112
4.289,post,28.2,30.3,121
4.309,post,28.1,30.3,116
4.330,post,28.5,30.3,123
4.350,post,28.1,30.3,112
4.371,post,28.6,30.3,125
4.392,post,28.0,30.3,109
4.412,post,28.4,30.3,122
4.432,post,27.8,30.3,108
4.453,post,28.0,30.3,115
4.473,post,27.8,30.3,108
4.494,post,28.0,30.3,115
4.515,post,27.7,30.3,108
4.535,post,28.2,30.3,120
4.555,post,27.8,30.3,107
4.577,post,28.1,30.3,116
4.597,post,28.4,30.3,125
4.617,post,28.0,30.3,112
4.637,post,28.3,30.3,121
4.658,post,28.0,30.3,111
4.678,post,27.9,30.3,109
4.698,post,28.2,30.3,118
4.719,post,27.8,30.3,108
4.739,post,27.7,30.3,109
4.760,post,27.9,30.3,114
4.780,post,28.2,30.3,119
4.801,post,28.4,30.3,124
4.821,post,28.2,30.3,118
4.843,post,27.9,30.3,109
4.863,post,28.5,30.3,124
4.883,post,27.5,30.3,97
4.903,post,28.3,30.3,121
4.924,post,27.6,30.3,102
4.944,post,27.8,30.3,110
4.965,post,27.7,30.3,109
4.986,post,27.6,30.3,106
5.006,post,27.8,30.3,109
5.026,post,28.2,30.3,119
5.046,post,27.9,30.3,110
5.067,post,28.1,30.3,113
5.088,post,28.1,30.3,114
5.109,post,28.3,30.3,120
5.130,post,27.9,30.3,112
5.152,post,28.2,30.3,119
5.173,post,28.2,30.3,116
5.193,post,28.4,30.3,123
5.214,post,28.4,30.3,121
5.234,post,28.1,30.3,115
5.255,post,27.9,30.3,110
5.276,post,27.6,30.3,105
5.296,post,27.7,30.3,107
5.316,post,28.2,30.3,120
5.337,post,28.1,30.3,115
5.357,post,27.7,30.3,103
5.378,post,28.0,30.3,117
5.398,post,28.0,30.3,112
5.419,post,28.5,30.3,123
5.440,post,28.4,30.3,121
5.460,post,27.8,30.3,104
5.480,post,28.6,30.3,127
5.501,post,27.5,30.3,103
5.521,post,27.9,30.3,112
5.542,post,28.3,30.3,125
5.563,post,27.7,30.3,106
5.583,post,28.2,30.3,122
5.603,post,27.8,30.3,109
5.624,post,28.7,30.3,132
5.644,post,28.1,30.3,113
5.664,post,28.3,30.3,119
5.685,post,27.9,30.3,111
5.706,post,28.5,30.3,124
5.726,post,28.1,30.3,113
5.746,post,28.2,30.3,119
5.767,post,27.9,30.3,106
5.787,post,28.1,30.3,117
5.808,post,27.9,30.3,110
5.829,post,27.8,30.3,109
5.849,post,27.7,30.3,105
5.870,post,28.2,30.3,122
5.891,post,27.8,30.3,111
5.912,post,27.9,30.3,113
5.932,post,28.5,30.3,125
5.952,post,27.8,30.3,107
5.973,post,28.3,30.3,118
5.994,post,27.5,30.3,101
6.013,post,28.3,30.3,124
6.034,post,28.3,30.3,120
6.055,post,28.3,30.3,119
6.075,post,28.4,30.3,122
6.096,post,28.2,30.3,117
6.116,post,27.8,30.3,104
6.136,post,28.2,30.3,118
6.157,post,27.9,30.3,111
6.178,post,27.6,30.3,105
6.198,post,28.1,30.3,118
6.218,post,27.8,30.3,110
6.239,post,28.0,30.3,113
6.260,post,28.6,30.3,130
6.279,post,28.3,30.3,120
6.300,post,28.3,30.3,120
6.321,post,28.0,30.3,111
6.342,post,28.2,30.3,118
6.362,post,28.1,30.3,114
6.382,post,28.1,30.3,117
6.402,post,28.0,30.3,114
6.423,post,27.7,30.3,103
6.444,post,28.0,30.3,115
6.464,post,28.1,30.3,115
6.485,post,28.2,30.3,118
6.505,post,27.8,30.3,106
6.526,post,27.9,30.3,109
6.546,post,28.0,30.3,113
6.566,post,28.1,30.3,115
6.587,post,27.8,30.3,110
6.607,post,27.8,30.3,109
6.628,post,28.3,30.3,122
6.648,post,27.8,30.3,107
6.672,post,27.8,30.3,106
6.690,post,28.0,30.3,114
6.713,post,28.0,30.3,113
6.733,post,27.9,30.3,111
6.754,post,27.8,30.3,106
6.774,post,27.9,30.3,111
6.795,post,27.8,30.3,107
6.815,post,27.8,30.3,108
6.836,post,27.9,30.3,111
6.856,post,27.9,30.3,112
6.877,post,28.0,30.3,114
6.897,post,28.2,30.3,116
6.918,post,28.1,30.3,114
6.938,post,28.3,30.3,118
6.959,post,28.1,30.3,115
