t_s,phase,gap_mm,ref_mm,pwm
-2.736,pre,27.3,30.0,97
-2.715,pre,28.0,30.0,121
-2.695,pre,27.6,30.0,111
-2.674,pre,27.9,30.0,114
-2.653,pre,28.2,30.0,128
-2.633,pre,27.3,30.0,95
-2.612,pre,28.0,30.0,120
-2.592,pre,27.4,30.0,104
-2.571,pre,27.5,30.0,107
-2.551,pre,27.7,30.0,114
-2.530,pre,27.7,30.0,112
-2.510,pre,27.6,30.0,109
-2.490,pre,28.1,30.0,123
-2.469,pre,27.9,30.0,119
-2.449,pre,28.0,30.0,121
-2.428,pre,27.6,30.0,109
-2.408,pre,27.4,30.0,99
-2.387,pre,27.6,30.0,109
-2.366,pre,27.8,30.0,119
-2.346,pre,27.7,30.0,116
-2.325,pre,27.7,30.0,111
-2.305,pre,27.5,30.0,107
-2.285,pre,27.8,30.0,115
-2.264,pre,27.5,30.0,107
-2.244,pre,27.8,30.0,117
-2.223,pre,27.6,30.0,111
-2.203,pre,27.7,30.0,110
-2.182,pre,28.2,30.0,127
-2.162,pre,27.5,30.0,107
-2.141,pre,27.9,30.0,117
-2.121,pre,28.0,30.0,122
-2.100,pre,27.8,30.0,117
-2.080,pre,27.6,30.0,106
-2.060,pre,28.2,30.0,127
-2.039,pre,27.6,30.0,110
-2.018,pre,27.4,30.0,102
-1.998,pre,28.1,30.0,125
-1.977,pre,27.4,30.0,104
-1.957,pre,27.5,30.0,104
-1.936,pre,27.9,30.0,122
-1.916,pre,27.5,30.0,106
-1.896,pre,27.8,30.0,116
-1.875,pre,28.0,30.0,123
-1.855,pre,27.7,30.0,113
-1.834,pre,27.8,30.0,117
-1.814,pre,27.9,30.0,118
-1.790,pre,27.9,30.0,118
-1.770,pre,27.8,30.0,115
-1.749,pre,27.6,30.0,110
-1.729,pre,27.8,30.0,114
-1.708,pre,27.7,30.0,114
-1.687,pre,27.8,30.0,113
-1.667,pre,28.0,30.0,121
-1.647,pre,27.6,30.0,106
-1.626,pre,27.7,30.0,111
-1.606,pre,28.0,30.0,123
-1.585,pre,27.4,30.0,102
-1.565,pre,27.7,30.0,113
-1.544,pre,27.8,30.0,118
-1.524,pre,27.5,30.0,106
-1.503,pre,28.4,30.0,131
-1.483,pre,27.5,30.0,99
-1.462,pre,27.6,30.0,109
-1.442,pre,27.5,30.0,107
-1.422,pre,27.6,30.0,111
-1.401,pre,27.1,30.0,100
-1.380,pre,27.3,30.0,102
-1.360,pre,27.6,30.0,111
-1.339,pre,27.7,30.0,115
-1.319,pre,27.7,30.0,115
-1.298,pre,27.9,30.0,118
-1.278,pre,27.8,30.0,116
-1.257,pre,27.5,30.0,108
-1.237,pre,28.1,30.0,121
-1.216,pre,27.9,30.0,120
-1.195,pre,27.9,30.0,118
-1.175,pre,27.4,30.0,95
-1.154,pre,27.6,30.0,111
-1.134,pre,27.3,30.0,101
-1.114,pre,28.1,30.0,127
-1.093,pre,27.6,30.0,112
-1.073,pre,27.7,30.0,114
-1.052,pre,28.5,30.0,133
-1.032,pre,27.0,30.0,83
-1.011,pre,28.5,30.0,139
-0.991,pre,27.3,30.0,101
-0.970,pre,27.3,30.0,100
-0.950,pre,27.3,30.0,104
-0.929,pre,28.3,30.0,137
-0.909,pre,27.6,30.0,109
-0.888,pre,27.5,30.0,105
-0.868,pre,27.9,30.0,119
-0.847,pre,28.0,30.0,125
-0.827,pre,27.5,30.0,110
-0.807,pre,27.5,30.0,107
-0.786,pre,27.3,30.0,100
-0.766,pre,28.1,30.0,128
-0.745,pre,27.1,30.0,95
-0.725,pre,28.3,30.0,129
-0.703,pre,27.2,30.0,96
-0.684,pre,27.8,30.0,113
-0.663,pre,28.0,30.0,125
-0.642,pre,27.3,30.0,102
-0.621,pre,27.7,30.0,115
-0.602,pre,28.0,30.0,123
-0.581,pre,27.9,30.0,117
-0.561,pre,27.7,30.0,111
-0.540,pre,27.7,30.0,111
-0.520,pre,27.6,30.0,106
-0.499,pre,27.5,30.0,108
-0.478,pre,27.7,30.0,116
-0.458,pre,27.9,30.0,119
-0.437,pre,27.5,30.0,106
-0.417,pre,27.8,30.0,113
-0.397,pre,27.6,30.0,113
-0.376,pre,27.2,30.0,96
-0.355,pre,27.7,30.0,117
-0.335,pre,27.4,30.0,107
-0.315,pre,27.7,30.0,110
-0.294,pre,27.8,30.0,118
-0.273,pre,27.8,30.0,114
-0.253,pre,27.6,30.0,106
-0.233,pre,27.8,30.0,115
-0.212,pre,28.0,30.0,120
-0.192,pre,27.5,30.0,106
-0.170,pre,27.8,30.0,118
-0.151,pre,27.5,30.0,108
-0.130,pre,27.8,30.0,117
-0.109,pre,27.6,30.0,109
-0.089,pre,27.6,30.0,105
-0.068,pre,27.7,30.0,112
-0.049,pre,27.6,30.0,112
-0.025,pre,27.5,30.0,107
-0.004,pre,27.9,30.0,121
0.017,post,27.5,30.3,102
0.037,post,28.1,30.3,118
0.058,post,28.1,30.3,116
0.078,post,28.2,30.3,119
0.098,post,27.6,30.3,92
0.119,post,28.9,30.3,141
0.139,post,27.4,30.3,92
0.160,post,29.3,30.3,152
0.180,post,27.6,30.3,97
0.201,post,31.1,30.3,200
0.221,post,26.6,30.3,59
0.242,post,27.9,30.3,107
0.262,post,26.9,30.3,86
0.283,post,28.0,30.3,121
0.303,post,28.1,30.3,121
0.324,post,28.3,30.3,118
0.344,post,28.3,30.3,119
0.365,post,30.5,30.3,177
0.385,post,27.1,30.3,78
0.406,post,29.9,30.3,157
0.426,post,27.0,30.3,83
0.447,post,27.5,30.3,102
0.467,post,27.3,30.3,98
0.488,post,29.4,30.3,158
0.508,post,27.5,30.3,94
0.529,post,31.9,30.3,223
0.549,post,26.6,30.3,57
0.570,post,30.6,30.3,183
0.590,post,26.0,30.3,51
0.610,post,26.4,30.3,83
0.631,post,26.6,30.3,93
0.651,post,27.4,30.3,110
0.672,post,29.0,30.3,149
0.692,post,28.2,30.3,100
0.712,post,32.3,30.3,237
0.733,post,26.3,30.3,31
0.753,post,27.4,30.3,98
0.774,post,26.3,30.3,74
0.794,post,27.0,30.3,102
0.815,post,28.2,30.3,131
0.836,post,28.2,30.3,116
0.856,post,29.7,30.3,164
0.876,post,28.1,30.3,90
0.897,post,32.5,30.3,248
0.918,post,26.3,30.3,32
0.938,post,27.2,30.3,95
0.958,post,26.4,30.3,80
0.979,post,26.9,30.3,97
1.000,post,27.8,30.3,121
1.020,post,28.6,30.3,132
1.040,post,30.1,30.3,173
1.061,post,27.1,30.3,42
1.081,post,28.2,30.3,122
1.102,post,26.9,30.3,83
1.122,post,27.6,30.3,106
1.143,post,28.3,30.3,125
1.163,post,27.9,30.3,108
1.184,post,29.1,30.3,141
1.204,post,28.8,30.3,123
1.225,post,27.9,30.3,100
1.245,post,29.9,30.3,154
1.266,post,26.9,30.3,69
1.286,post,28.1,30.3,115
1.307,post,27.3,30.3,100
1.327,post,28.2,30.3,118
1.348,post,27.6,30.3,105
1.368,post,28.6,30.3,134
1.389,post,29.3,30.3,145
1.409,post,27.3,30.3,83
1.430,post,29.8,30.3,160
1.450,post,27.5,30.3,96
1.471,post,30.5,30.3,167
1.491,post,26.2,30.3,57
1.511,post,27.0,30.3,97
1.532,post,27.0,30.3,98
1.553,post,27.6,30.3,112
1.573,post,29.9,30.3,177
1.593,post,27.8,30.3,99
1.614,post,32.6,30.3,227
1.634,post,26.6,30.3,52
1.655,post,28.5,30.3,121
1.675,post,26.4,30.3,71
1.696,post,27.3,30.3,108
1.716,post,27.6,30.3,113
1.737,post,28.2,30.3,123
1.757,post,28.3,30.3,119
1.778,post,30.5,30.3,184
1.798,post,27.6,30.3,85
1.819,post,31.4,30.3,203
1.839,post,26.8,30.3,66
1.860,post,27.5,30.3,99
1.880,post,26.9,30.3,91
1.901,post,27.9,30.3,121
1.921,post,28.3,30.3,124
1.942,post,27.7,30.3,101
1.962,post,31.7,30.3,225
1.983,post,26.4,30.3,34
2.003,post,28.0,30.3,117
2.024,post,26.8,30.3,85
2.044,post,28.2,30.3,131
2.065,post,27.2,30.3,93
2.085,post,29.2,30.3,158
2.105,post,28.2,30.3,109
2.126,post,31.6,30.3,215
2.147,post,26.4,30.3,40
2.167,post,28.6,30.3,130
2.188,post,26.4,30.3,70
2.208,post,27.2,30.3,106
2.229,post,27.8,30.3,117
2.249,post,28.2,30.3,118
2.269,post,29.2,30.3,148
2.290,post,29.1,30.3,137
2.310,post,28.1,30.3,95
2.331,post,29.4,30.3,152
2.352,post,27.3,30.3,82
2.372,post,29.5,30.3,156
2.392,post,26.8,30.3,73
2.413,post,29.2,30.3,155
2.434,post,27.1,30.3,82
2.454,post,29.2,30.3,142
2.475,post,27.5,30.3,101
2.495,post,28.8,30.3,132
2.515,post,27.2,30.3,93
2.536,post,28.5,30.3,125
2.556,post,28.0,30.3,119
2.577,post,28.5,30.3,108
2.597,post,27.3,30.3,95
2.618,post,28.5,30.3,125
2.638,post,27.5,30.3,101
2.659,post,28.2,30.3,116
2.680,post,27.6,30.3,100
2.700,post,30.9,30.3,195
2.720,post,26.3,30.3,52
2.741,post,28.3,30.3,124
2.762,post,27.2,30.3,96
2.782,post,28.1,30.3,116
2.802,post,27.6,30.3,108
2.823,post,30.0,30.3,167
2.844,post,27.1,30.3,85
2.864,post,28.1,30.3,116
2.884,post,27.6,30.3,105
2.904,post,28.1,30.3,108
2.925,post,27.9,30.3,111
2.945,post,28.5,30.3,123
2.966,post,28.4,30.3,124
2.986,post,28.5,30.3,113
3.006,post,28.3,30.3,124
3.027,post,28.1,30.3,106
3.047,post,27.7,30.3,103
3.068,post,28.2,30.3,118
3.088,post,28.8,30.3,138
3.109,post,27.7,30.3,98
3.130,post,29.1,30.3,142
3.150,post,27.9,30.3,105
3.171,post,28.1,30.3,102
3.191,post,28.1,30.3,121
3.212,post,27.7,30.3,97
3.232,post,27.9,30.3,117
3.253,post,27.5,30.3,90
3.273,post,28.3,30.3,129
3.294,post,27.5,30.3,99
3.314,post,28.2,30.3,117
3.334,post,27.8,30.3,103
3.355,post,29.1,30.3,143
3.376,post,27.6,30.3,99
3.396,post,29.1,30.3,136
3.417,post,27.7,30.3,101
3.437,post,28.5,30.3,121
3.457,post,27.5,30.3,99
3.478,post,28.8,30.3,130
3.499,post,27.5,30.3,102
3.519,post,28.9,30.3,135
3.540,post,27.7,30.3,103
3.560,post,28.4,30.3,123
3.581,post,27.8,30.3,106
3.601,post,28.3,30.3,116
3.621,post,27.9,30.3,110
3.642,post,27.7,30.3,96
3.663,post,28.1,30.3,117
3.683,post,28.3,30.3,115
3.704,post,27.7,30.3,107
3.724,post,29.7,30.3,155
3.745,post,27.1,30.3,81
3.765,post,28.6,30.3,130
3.785,post,27.3,30.3,98
3.806,post,29.3,30.3,152
3.827,post,27.3,30.3,94
3.847,post,30.8,30.3,192
3.867,post,27.0,30.3,79
3.888,post,31.2,30.3,201
3.908,post,26.2,30.3,55
3.929,post,27.0,30.3,91
3.949,post,26.5,30.3,86
3.969,post,27.1,30.3,102
3.990,post,29.1,30.3,153
4.011,post,27.7,30.3,100
4.031,post,31.1,30.3,198
4.051,post,26.9,30.3,61
4.072,post,30.0,30.3,162
4.093,post,26.5,30.3,66
4.113,post,27.2,30.3,98
4.134,post,27.0,30.3,95
4.154,post,27.5,30.3,108
4.175,post,29.0,30.3,145
4.195,post,27.8,30.3,106
4.215,post,31.3,30.3,203
4.236,post,26.9,30.3,67
4.257,post,29.9,30.3,164
4.277,post,26.8,30.3,73
4.297,post,28.3,30.3,127
4.318,post,27.1,30.3,92
4.338,post,27.9,30.3,113
4.359,post,28.0,30.3,117
4.380,post,28.8,30.3,130
4.400,post,28.1,30.3,114
4.421,post,28.6,30.3,120
4.441,post,28.3,30.3,116
4.461,post,28.4,30.3,116
4.482,post,27.7,30.3,104
4.505,post,28.6,30.3,134
4.522,post,27.3,30.3,82
4.546,post,28.8,30.3,143
4.563,post,27.1,30.3,73
4.587,post,29.6,30.3,162
4.604,post,27.0,30.3,79
4.628,post,28.9,30.3,142
4.648,post,26.9,30.3,79
4.669,post,28.6,30.3,134
4.690,post,27.7,30.3,104
4.710,post,28.5,30.3,127
4.730,post,27.9,30.3,106
4.751,post,29.2,30.3,152
4.772,post,27.7,30.3,94
4.792,post,29.7,30.3,162
4.813,post,27.0,30.3,69
4.833,post,28.4,30.3,125
4.854,post,27.5,30.3,101
4.874,post,27.8,30.3,106
4.895,post,28.1,30.3,121
4.915,post,28.4,30.3,117
4.936,post,28.9,30.3,140
4.956,post,27.9,30.3,86
4.977,post,27.8,30.3,110
4.997,post,27.6,30.3,101
5.018,post,28.1,30.3,120
5.038,post,27.8,30.3,104
5.059,post,28.6,30.3,126
5.079,post,27.8,30.3,104
5.099,post,28.7,30.3,130
5.120,post,27.6,30.3,100
5.140,post,29.1,30.3,139
5.161,post,27.6,30.3,99
5.181,post,28.2,30.3,109
5.202,post,27.8,30.3,109
5.222,post,27.8,30.3,100
5.243,post,28.1,30.3,119
5.263,post,28.4,30.3,114
5.284,post,28.3,30.3,124
5.304,post,28.2,30.3,103
5.325,post,28.5,30.3,132
5.345,post,27.4,30.3,85
5.366,post,27.8,30.3,113
5.386,post,28.1,30.3,116
5.407,post,28.1,30.3,117
5.427,post,28.1,30.3,115
5.448,post,28.4,30.3,126
5.468,post,28.7,30.3,132
5.489,post,27.6,30.3,98
5.510,post,28.7,30.3,132
5.530,post,27.9,30.3,111
5.550,post,27.9,30.3,97
5.571,post,28.4,30.3,129
5.591,post,27.6,30.3,97
5.612,post,28.7,30.3,137
5.632,post,28.0,30.3,110
5.653,post,28.4,30.3,115
5.673,post,28.3,30.3,121
5.694,post,27.3,30.3,78
5.714,post,28.7,30.3,140
5.734,post,27.0,30.3,84
5.755,post,29.0,30.3,141
5.776,post,27.5,30.3,99
5.796,post,29.1,30.3,141
5.817,post,27.2,30.3,86
5.837,post,30.8,30.3,195
5.857,post,26.3,30.3,53
5.878,post,27.5,30.3,107
5.898,post,27.1,30.3,94
5.919,post,28.1,30.3,124
5.939,post,27.7,30.3,110
5.960,post,29.5,30.3,158
5.981,post,28.1,30.3,106
6.001,post,32.8,30.3,235
6.022,post,26.3,30.3,46
6.042,post,27.6,30.3,103
6.062,post,26.6,30.3,82
6.083,post,27.2,30.3,104
6.103,post,27.9,30.3,119
6.124,post,28.3,30.3,123
6.144,post,29.4,30.3,147
6.165,post,28.8,30.3,132
6.185,post,28.8,30.3,113
6.206,post,28.1,30.3,117
6.226,post,27.4,30.3,85
6.246,post,27.8,30.3,113
6.267,post,27.8,30.3,106
6.288,post,27.8,30.3,111
6.308,post,28.9,30.3,137
6.329,post,27.4,30.3,91
6.349,post,30.5,30.3,184
6.370,post,26.7,30.3,68
6.391,post,27.9,30.3,114
6.411,post,27.3,30.3,97
6.431,post,28.4,30.3,129
6.452,post,28.2,30.3,119
6.472,post,28.3,30.3,117
6.493,post,29.0,30.3,143
6.513,post,27.7,30.3,94
6.534,post,29.6,30.3,160
6.554,post,27.1,30.3,76
6.575,post,29.9,30.3,170
6.595,post,26.7,30.3,66
6.616,post,28.4,30.3,126
6.636,post,27.2,30.3,93
6.657,post,28.1,30.3,122
6.677,post,27.9,30.3,114
6.697,post,28.3,30.3,117
6.718,post,29.0,30.3,144
6.739,post,27.5,30.3,86
6.759,post,29.7,30.3,165
6.779,post,27.1,30.3,80
6.800,post,29.5,30.3,158
6.820,post,26.6,30.3,64
6.841,post,28.0,30.3,119
6.861,post,27.4,30.3,102
6.882,post,27.9,30.3,112
6.902,post,27.8,30.3,112
6.922,post,29.4,30.3,145
6.943,post,27.8,30.3,107
6.963,post,31.4,30.3,191
6.984,post,26.2,30.3,51
7.004,post,26.5,30.3,80
7.025,post,26.3,30.3,83
7.046,post,27.0,30.3,100
7.066,post,28.3,30.3,132
7.087,post,29.5,30.3,158
7.107,post,28.6,30.3,120
7.128,post,31.7,30.3,214
7.148,post,26.7,30.3,55
7.168,post,29.9,30.3,165
7.188,post,26.4,30.3,62
7.209,post,27.3,30.3,105
7.229,post,27.4,30.3,108
7.250,post,27.9,30.3,117
7.271,post,29.0,30.3,142
7.291,post,28.2,30.3,112
7.312,post,29.1,30.3,137
7.332,post,27.7,30.3,97
7.353,post,28.9,30.3,133
7.373,post,27.6,30.3,100
7.393,post,28.5,30.3,117
7.414,post,27.4,30.3,97
7.434,post,28.1,30.3,114
7.455,post,27.6,30.3,107
7.475,post,29.1,30.3,146
7.496,post,27.5,30.3,96
7.516,post,30.7,30.3,190
7.537,post,26.9,30.3,72
7.557,post,29.1,30.3,141
7.578,post,26.9,30.3,83
7.599,post,28.3,30.3,123
7.619,post,27.3,30.3,98
7.640,post,29.1,30.3,153
7.660,post,27.3,30.3,78
7.681,post,28.7,30.3,136
7.701,post,27.4,30.3,90
7.721,post,30.3,30.3,177
7.744,post,26.7,30.3,67
7.764,post,28.7,30.3,134
7.783,post,27.1,30.3,89
7.804,post,28.5,30.3,129
7.824,post,27.5,30.3,103
7.845,post,30.4,30.3,179
7.865,post,26.6,30.3,60
7.885,post,28.2,30.3,122
7.907,post,26.9,30.3,87
7.927,post,28.7,30.3,139
7.947,post,27.1,30.3,89
7.967,post,29.7,30.3,169
7.988,post,27.2,30.3,79
8.009,post,30.7,30.3,190
8.029,post,26.4,30.3,58
8.050,post,28.2,30.3,127
8.070,post,27.0,30.3,90
8.090,post,28.4,30.3,133
8.111,post,28.6,30.3,131
8.131,post,28.2,30.3,100
8.152,post,29.2,30.3,152
8.172,post,27.6,30.3,59
8.192,post,27.4,30.3,97
8.213,post,26.5,30.3,73
8.233,post,27.3,30.3,106
8.254,post,27.6,30.3,110
8.275,post,28.6,30.3,134
8.295,post,28.1,30.3,112
8.315,post,30.5,30.3,181
8.336,post,27.0,30.3,73
8.356,post,29.7,30.3,159
8.377,post,27.1,30.3,85
8.397,post,28.4,30.3,119
8.418,post,27.3,30.3,100
8.439,post,28.4,30.3,119
8.459,post,28.3,30.3,125
8.479,post,27.5,30.3,86
8.500,post,29.5,30.3,163
8.520,post,27.0,30.3,72
8.541,post,29.8,30.3,173
8.561,post,26.8,30.3,68
8.582,post,29.4,30.3,158
8.602,post,26.6,30.3,70
8.623,post,28.7,30.3,137
8.643,post,27.6,30.3,104
8.664,post,29.4,30.3,153
8.684,post,27.4,30.3,94
8.705,post,29.9,30.3,152
8.725,post,26.7,30.3,72
8.746,post,27.3,30.3,99
8.766,post,27.7,30.3,117
8.786,post,28.2,30.3,118
8.807,post,27.7,30.3,109
8.828,post,29.8,30.3,160
8.848,post,27.2,30.3,82
8.868,post,29.3,30.3,146
8.889,post,27.3,30.3,93
8.910,post,29.0,30.3,131
8.929,post,27.0,30.3,87
8.950,post,27.9,30.3,116
8.971,post,27.8,30.3,110
8.991,post,28.0,30.3,115
9.011,post,27.7,30.3,106
9.032,post,28.8,30.3,132
9.053,post,28.1,30.3,112
9.073,post,28.6,30.3,122
9.094,post,28.3,30.3,121
9.114,post,28.6,30.3,121
9.134,post,27.8,30.3,108
9.155,post,30.2,30.3,156
9.176,post,26.6,30.3,70
9.196,post,27.0,30.3,88
9.216,post,27.5,30.3,112
9.237,post,27.9,30.3,114
9.257,post,27.9,30.3,110
9.278,post,29.1,30.3,146
9.298,post,27.8,30.3,96
9.319,post,29.2,30.3,142
9.340,post,27.5,30.3,94
9.360,post,29.9,30.3,159
9.380,post,26.8,30.3,76
9.401,post,27.8,30.3,116
9.421,post,27.8,30.3,112
9.445,post,28.1,30.3,117
9.466,post,28.5,30.3,130
9.486,post,29.4,30.3,143
9.507,post,28.4,30.3,119
9.527,post,29.1,30.3,129
9.547,post,28.3,30.3,118
9.568,post,27.4,30.3,70
9.588,post,26.6,30.3,78
9.609,post,27.1,30.3,101
9.629,post,27.7,30.3,115
9.650,post,27.8,30.3,113
9.670,post,28.5,30.3,123
9.691,post,29.9,30.3,169
9.711,post,27.1,30.3,43
9.732,post,27.6,30.3,103
9.752,post,27.0,30.3,89
9.772,post,27.7,30.3,118
9.793,post,28.4,30.3,132
9.814,post,29.2,30.3,146
9.835,post,28.4,30.3,112
9.855,post,30.0,30.3,165
9.875,post,27.7,30.3,84
9.896,post,31.3,30.3,207
9.916,post,26.2,30.3,44
9.937,post,27.0,30.3,92
9.957,post,26.5,30.3,85
9.978,post,27.1,30.3,106
9.998,post,27.6,30.3,111
10.019,post,28.8,30.3,142
10.039,post,28.6,30.3,126
10.060,post,28.9,30.3,126
10.080,post,28.3,30.3,119
10.101,post,28.2,30.3,109
10.121,post,28.5,30.3,126
10.141,post,28.1,30.3,114
10.162,post,28.7,30.3,131
10.182,post,28.5,30.3,113
10.203,post,30.3,30.3,179
10.223,post,27.0,30.3,50
10.244,post,28.3,30.3,125
10.264,post,26.7,30.3,76
10.285,post,27.5,30.3,112
10.305,post,27.6,30.3,110
10.326,post,28.3,30.3,125
10.346,post,27.7,30.3,102
10.367,post,29.3,30.3,153
10.387,post,27.6,30.3,82
10.408,post,29.4,30.3,155
10.428,post,27.9,30.3,101
10.449,post,29.8,30.3,162
10.469,post,27.0,30.3,76
10.489,post,29.7,30.3,161
10.510,post,27.5,30.3,99
10.530,post,27.8,30.3,101
10.551,post,28.1,30.3,121
10.571,post,28.0,30.3,108
10.592,post,28.8,30.3,135
10.612,post,27.8,30.3,104
10.633,post,28.4,30.3,122
10.654,post,28.0,30.3,110
10.674,post,28.4,30.3,126
10.694,post,27.9,30.3,107
10.715,post,29.1,30.3,144
10.735,post,27.2,30.3,79
10.756,post,29.8,30.3,169
10.776,post,26.7,30.3,65
10.797,post,28.4,30.3,129
10.817,post,27.0,30.3,89
10.838,post,29.5,30.3,158
10.858,post,27.1,30.3,84
10.879,post,30.4,30.3,182
10.899,post,26.8,30.3,67
10.920,post,28.9,30.3,142
10.940,post,26.8,30.3,82
10.961,post,28.2,30.3,122
10.981,post,27.6,30.3,104
11.002,post,29.8,30.3,167
11.022,post,27.7,30.3,100
11.043,post,30.1,30.3,166
11.063,post,27.1,30.3,81
11.084,post,28.3,30.3,120
11.104,post,27.6,30.3,106
11.125,post,28.2,30.3,115
11.145,post,27.8,30.3,114
11.166,post,28.4,30.3,116
11.186,post,27.9,30.3,114
11.206,post,28.8,30.3,133
11.227,post,27.7,30.3,103
11.247,post,29.0,30.3,141
11.268,post,28.2,30.3,117
11.288,post,29.0,30.3,127
11.309,post,27.6,30.3,100
11.329,post,28.5,30.3,119
11.350,post,28.0,30.3,116
11.370,post,27.7,30.3,100
11.391,post,28.3,30.3,124
11.411,post,28.0,30.3,110
11.432,post,28.2,30.3,116
11.452,post,28.2,30.3,113
11.473,post,28.6,30.3,132
11.493,post,28.3,30.3,97
11.514,post,27.4,30.3,97
11.534,post,27.2,30.3,89
11.555,post,27.7,30.3,112
11.575,post,27.7,30.3,106
11.596,post,28.2,30.3,126
11.616,post,28.6,30.3,123
11.637,post,28.7,30.3,131
11.657,post,27.8,30.3,86
11.678,post,28.8,30.3,139
11.698,post,27.2,30.3,80
11.719,post,28.2,30.3,125
11.739,post,28.7,30.3,133
11.759,post,27.9,30.3,105
11.780,post,28.4,30.3,118
11.801,post,28.5,30.3,128
11.821,post,27.8,30.3,96
11.841,post,28.7,30.3,138
11.862,post,27.5,30.3,90
11.882,post,28.4,30.3,120
11.903,post,27.8,30.3,107
11.923,post,28.3,30.3,122
11.944,post,27.6,30.3,102
11.964,post,28.1,30.3,123
11.985,post,28.1,30.3,105
12.005,post,30.0,30.3,178
12.026,post,26.8,30.3,49
12.046,post,27.8,30.3,114
12.066,post,26.8,30.3,82
12.087,post,28.3,30.3,132
12.108,post,27.5,30.3,104
12.128,post,29.3,30.3,148
12.149,post,27.8,30.3,104
12.169,post,29.2,30.3,132
12.189,post,27.8,30.3,108
12.210,post,28.2,30.3,99
12.230,post,27.5,30.3,102
12.251,post,27.4,30.3,101
12.271,post,28.2,30.3,122
12.292,post,27.2,30.3,91
12.312,post,29.5,30.3,160
12.333,post,27.1,30.3,75
12.353,post,29.5,30.3,158
12.374,post,27.0,30.3,81
12.394,post,30.4,30.3,185
12.415,post,26.6,30.3,66
12.435,post,28.0,30.3,116
12.456,post,27.8,30.3,114
12.476,post,28.1,30.3,116
12.497,post,28.2,30.3,122
12.517,post,28.0,30.3,100
12.538,post,29.6,30.3,167
12.558,post,27.0,30.3,59
12.579,post,28.1,30.3,121
12.599,post,27.0,30.3,81
12.620,post,28.1,30.3,126
12.640,post,27.7,30.3,108
12.660,post,28.5,30.3,122
12.681,post,27.6,30.3,98
12.701,post,28.8,30.3,133
12.722,post,28.1,30.3,116
12.742,post,28.5,30.3,118
12.763,post,28.0,30.3,110
12.783,post,29.2,30.3,139
12.804,post,27.4,30.3,91
12.824,post,28.6,30.3,127
12.845,post,27.4,30.3,95
12.865,post,29.1,30.3,140
12.886,post,27.4,30.3,95
12.907,post,29.7,30.3,161
12.928,post,27.2,30.3,86
12.948,post,29.1,30.3,141
12.968,post,27.3,30.3,92
12.989,post,28.4,30.3,125
13.009,post,27.5,30.3,99
13.030,post,29.3,30.3,152
13.051,post,26.9,30.3,75
13.071,post,29.9,30.3,170
13.091,post,26.7,30.3,73
13.112,post,28.6,30.3,134
13.132,post,26.9,30.3,87
13.153,post,28.8,30.3,140
13.173,post,27.4,30.3,97
13.194,post,28.9,30.3,138
13.214,post,27.9,30.3,110
13.235,post,30.7,30.3,186
13.254,post,26.9,30.3,75
