t_s,phase,gap_mm,ref_mm,pwm
-1.626,pre,27.6,30.0,111
-1.605,pre,27.5,30.0,108
-1.585,pre,27.3,30.0,103
-1.564,pre,27.6,30.0,111
-1.543,pre,27.4,30.0,107
-1.523,pre,27.3,30.0,105
-1.503,pre,27.4,30.0,105
-1.483,pre,27.5,30.0,109
-1.462,pre,27.9,30.0,122
-1.442,pre,27.6,30.0,109
-1.421,pre,28.0,30.0,123
-1.401,pre,27.7,30.0,113
-1.380,pre,27.6,30.0,106
-1.360,pre,27.7,30.0,115
-1.340,pre,27.3,30.0,102
-1.319,pre,27.3,30.0,101
-1.299,pre,27.7,30.0,116
-1.277,pre,27.4,30.0,107
-1.256,pre,27.4,30.0,107
-1.237,pre,27.4,30.0,106
-1.216,pre,27.4,30.0,106
-1.195,pre,27.6,30.0,112
-1.175,pre,27.9,30.0,121
-1.154,pre,27.6,30.0,107
-1.134,pre,27.6,30.0,110
-1.114,pre,27.7,30.0,115
-1.093,pre,27.6,30.0,112
-1.073,pre,27.5,30.0,109
-1.052,pre,27.4,30.0,107
-1.031,pre,27.7,30.0,113
-1.011,pre,27.8,30.0,117
-0.991,pre,27.6,30.0,109
-0.970,pre,27.2,30.0,96
-0.949,pre,27.6,30.0,113
-0.929,pre,27.4,30.0,105
-0.905,pre,27.7,30.0,118
-0.885,pre,27.9,30.0,121
-0.865,pre,27.5,30.0,102
-0.844,pre,27.7,30.0,112
-0.823,pre,27.6,30.0,111
-0.803,pre,27.6,30.0,109
-0.782,pre,27.5,30.0,107
-0.762,pre,27.7,30.0,115
-0.741,pre,27.4,30.0,105
-0.721,pre,27.7,30.0,117
-0.700,pre,27.9,30.0,122
-0.680,pre,27.6,30.0,106
-0.660,pre,28.1,30.0,122
-0.639,pre,27.6,30.0,111
-0.619,pre,27.6,30.0,113
-0.598,pre,27.4,30.0,104
-0.578,pre,27.4,30.0,106
-0.557,pre,27.5,30.0,109
-0.537,pre,27.5,30.0,106
-0.516,pre,27.5,30.0,105
-0.496,pre,27.6,30.0,113
-0.475,pre,27.5,30.0,109
-0.455,pre,27.8,30.0,117
-0.434,pre,27.6,30.0,108
-0.414,pre,27.9,30.0,120
-0.393,pre,27.9,30.0,120
-0.372,pre,27.6,30.0,108
-0.352,pre,27.4,30.0,102
-0.331,pre,27.8,30.0,116
-0.310,pre,27.7,30.0,114
-0.290,pre,27.2,30.0,100
-0.270,pre,27.6,30.0,112
-0.250,pre,27.9,30.0,122
-0.229,pre,27.4,30.0,102
-0.209,pre,28.0,30.0,121
-0.188,pre,27.2,30.0,98
-0.167,pre,27.6,30.0,109
-0.146,pre,27.4,30.0,108
-0.126,pre,27.4,30.0,105
-0.106,pre,27.4,30.0,106
-0.085,pre,27.8,30.0,119
-0.065,pre,27.6,30.0,110
-0.044,pre,27.6,30.0,111
-0.024,pre,27.8,30.0,115
-0.003,pre,27.7,30.0,114
0.017,post,27.7,30.3,107
0.037,post,27.8,30.3,111
0.058,post,28.3,30.3,125
0.078,post,28.3,30.3,119
0.099,post,28.2,30.3,118
0.119,post,29.3,30.3,139
0.140,post,27.7,30.3,101
0.160,post,30.1,30.3,156
0.181,post,26.8,30.3,74
0.201,post,27.5,30.3,103
0.222,post,27.3,30.3,103
0.242,post,27.7,30.3,110
0.263,post,28.6,30.3,129
0.283,post,28.1,30.3,112
0.304,post,29.4,30.3,150
0.325,post,27.6,30.3,91
0.344,post,30.3,30.3,177
0.365,post,26.9,30.3,73
0.386,post,28.7,30.3,131
0.406,post,27.2,30.3,93
0.427,post,27.8,30.3,103
0.447,post,28.0,30.3,116
0.468,post,30.2,30.3,172
0.488,post,27.3,30.3,85
0.509,post,31.9,30.3,209
0.529,post,26.0,30.3,43
0.549,post,26.4,30.3,77
0.570,post,26.3,30.3,83
0.590,post,27.5,30.3,120
0.611,post,27.9,30.3,120
0.631,post,32.6,30.3,244
0.652,post,26.6,30.3,52
0.673,post,32.2,30.3,216
0.693,post,25.9,30.3,40
0.713,post,26.2,30.3,73
0.733,post,26.1,30.3,79
0.754,post,27.4,30.3,116
0.774,post,29.4,30.3,159
0.798,post,27.9,30.3,100
0.819,post,32.7,30.3,225
0.836,post,26.9,30.3,60
0.860,post,29.7,30.3,145
0.880,post,26.2,30.3,61
0.900,post,26.4,30.3,79
0.921,post,26.5,30.3,90
0.941,post,27.6,30.3,119
0.962,post,29.3,30.3,161
0.983,post,27.8,30.3,92
1.003,post,33.5,30.3,255
1.020,post,26.3,30.3,36
1.044,post,28.3,30.3,123
1.065,post,26.6,30.3,77
1.085,post,28.1,30.3,123
1.106,post,28.8,30.3,140
1.126,post,28.3,30.3,103
1.146,post,29.1,30.3,146
1.167,post,28.1,30.3,93
1.188,post,28.2,30.3,119
1.208,post,27.1,30.3,71
1.228,post,27.9,30.3,115
1.249,post,27.4,30.3,98
1.269,post,27.7,30.3,107
1.290,post,28.3,30.3,125
1.310,post,27.9,30.3,100
1.331,post,27.9,30.3,110
1.351,post,29.1,30.3,139
1.372,post,27.4,30.3,85
1.392,post,31.1,30.3,202
1.413,post,26.7,30.3,62
1.433,post,30.7,30.3,185
1.454,post,26.3,30.3,60
1.474,post,27.1,30.3,97
1.495,post,27.2,30.3,102
1.515,post,27.7,30.3,111
1.536,post,29.0,30.3,145
1.556,post,28.2,30.3,115
1.577,post,28.9,30.3,124
1.597,post,27.7,30.3,100
1.618,post,28.6,30.3,120
1.638,post,27.3,30.3,94
1.659,post,28.4,30.3,127
1.679,post,28.0,30.3,113
1.700,post,28.8,30.3,133
1.720,post,28.2,30.3,115
1.741,post,29.8,30.3,153
1.761,post,27.2,30.3,79
1.782,post,30.8,30.3,184
1.802,post,26.5,30.3,61
1.823,post,27.3,30.3,94
1.843,post,27.3,30.3,102
1.864,post,28.6,30.3,139
1.884,post,28.2,30.3,119
1.905,post,29.4,30.3,150
1.925,post,27.6,30.3,86
1.945,post,30.2,30.3,169
1.966,post,27.0,30.3,74
1.987,post,28.2,30.3,121
2.007,post,27.4,30.3,98
2.027,post,27.7,30.3,98
2.048,post,27.9,30.3,116
2.069,post,28.9,30.3,134
2.089,post,27.5,30.3,96
2.109,post,31.0,30.3,191
2.130,post,26.5,30.3,64
2.150,post,27.2,30.3,92
2.171,post,26.8,30.3,90
2.191,post,27.7,30.3,114
2.212,post,28.6,30.3,137
2.233,post,28.3,30.3,114
2.253,post,29.8,30.3,156
2.273,post,27.2,30.3,71
2.294,post,30.4,30.3,183
2.314,post,26.9,30.3,71
2.335,post,29.1,30.3,140
2.356,post,26.6,30.3,73
2.376,post,28.0,30.3,119
2.396,post,27.8,30.3,111
2.417,post,28.3,30.3,118
2.437,post,28.6,30.3,125
2.458,post,29.2,30.3,143
2.478,post,27.8,30.3,95
2.499,post,28.4,30.3,122
2.520,post,28.7,30.3,122
2.539,post,28.1,30.3,114
2.560,post,28.3,30.3,116
2.580,post,28.2,30.3,118
2.601,post,29.8,30.3,154
2.622,post,27.1,30.3,85
2.642,post,29.2,30.3,146
2.662,post,27.6,30.3,102
2.683,post,28.6,30.3,121
2.704,post,28.3,30.3,125
2.724,post,28.3,30.3,107
2.744,post,27.9,30.3,114
2.765,post,27.7,30.3,96
2.786,post,29.0,30.3,146
2.806,post,27.2,30.3,77
2.827,post,29.2,30.3,152
2.847,post,27.5,30.3,96
2.868,post,29.5,30.3,152
2.888,post,27.1,30.3,86
2.908,post,29.4,30.3,154
2.929,post,27.0,30.3,83
2.949,post,28.7,30.3,134
2.970,post,27.5,30.3,101
2.990,post,28.3,30.3,115
3.010,post,27.7,30.3,107
3.031,post,28.7,30.3,129
3.051,post,28.1,30.3,114
3.072,post,30.0,30.3,158
3.092,post,27.4,30.3,93
3.113,post,28.7,30.3,119
3.133,post,26.9,30.3,83
3.153,post,27.6,30.3,110
3.174,post,28.2,30.3,130
3.195,post,27.6,30.3,100
3.216,post,28.9,30.3,138
3.236,post,28.5,30.3,125
3.257,post,28.5,30.3,107
3.277,post,28.0,30.3,112
3.298,post,28.1,30.3,108
3.318,post,28.0,30.3,111
3.339,post,27.9,30.3,97
3.359,post,28.1,30.3,121
3.379,post,27.8,30.3,101
3.400,post,28.3,30.3,121
3.421,post,27.8,30.3,98
3.441,post,29.2,30.3,149
3.462,post,27.5,30.3,86
3.482,post,29.8,30.3,163
3.503,post,27.4,30.3,88
3.524,post,29.0,30.3,126
3.543,post,27.0,30.3,85
3.564,post,28.0,30.3,114
3.584,post,27.4,30.3,101
3.605,post,28.7,30.3,135
3.625,post,28.1,30.3,117
3.646,post,29.3,30.3,140
3.666,post,27.8,30.3,105
3.687,post,30.0,30.3,139
3.707,post,26.4,30.3,60
3.728,post,26.4,30.3,77
3.748,post,26.6,30.3,89
3.769,post,27.6,30.3,116
3.790,post,28.9,30.3,144
3.810,post,28.5,30.3,122
3.830,post,32.9,30.3,239
3.851,post,26.7,30.3,54
3.872,post,32.3,30.3,226
3.891,post,26.0,30.3,40
3.912,post,26.1,30.3,69
3.933,post,25.9,30.3,73
3.953,post,26.6,30.3,98
3.974,post,28.4,30.3,144
3.994,post,28.6,30.3,128
4.015,post,30.9,30.3,194
4.036,post,27.0,30.3,36
4.056,post,28.8,30.3,134
4.076,post,26.4,30.3,58
4.097,post,27.9,30.3,120
4.117,post,26.9,30.3,89
4.137,post,28.2,30.3,129
4.158,post,29.0,30.3,134
4.178,post,28.1,30.3,113
4.199,post,28.5,30.3,122
4.220,post,29.8,30.3,157
4.240,post,27.0,30.3,73
4.261,post,27.9,30.3,113
4.281,post,29.0,30.3,146
4.301,post,27.4,30.3,83
4.322,post,27.7,30.3,109
4.342,post,30.2,30.3,172
4.363,post,27.3,30.3,82
4.383,post,29.3,30.3,148
4.404,post,28.1,30.3,114
4.425,post,29.5,30.3,114
4.445,post,26.3,30.3,58
4.465,post,26.8,30.3,90
4.485,post,28.4,30.3,134
4.506,post,27.5,30.3,103
4.526,post,28.5,30.3,132
4.547,post,32.7,30.3,249
4.567,post,26.2,30.3,32
4.587,post,27.1,30.3,93
4.608,post,28.1,30.3,126
4.628,post,27.6,30.3,94
4.649,post,27.0,30.3,91
4.669,post,29.9,30.3,172
4.690,post,27.0,30.3,69
4.710,post,30.2,30.3,185
4.731,post,27.7,30.3,72
4.751,post,29.5,30.3,155
4.772,post,26.1,30.3,52
4.792,post,26.7,30.3,90
4.813,post,27.0,30.3,100
4.833,post,28.3,30.3,137
4.854,post,32.3,30.3,222
4.874,post,27.5,30.3,81
4.895,post,31.3,30.3,169
4.915,post,26.6,30.3,57
4.935,post,27.1,30.3,90
4.956,post,26.6,30.3,84
4.976,post,28.6,30.3,142
4.997,post,28.3,30.3,121
5.017,post,32.1,30.3,225
5.038,post,26.6,30.3,53
5.058,post,28.0,30.3,110
5.079,post,26.4,30.3,73
5.099,post,27.5,30.3,111
5.120,post,28.3,30.3,127
5.140,post,29.4,30.3,150
5.161,post,29.2,30.3,134
5.181,post,33.5,30.3,252
5.202,post,26.6,30.3,43
5.222,post,31.1,30.3,192
5.243,post,26.3,30.3,54
5.263,post,27.3,30.3,97
5.284,post,26.9,30.3,95
5.304,post,27.5,30.3,111
5.325,post,27.9,30.3,116
5.345,post,27.8,30.3,111
5.366,post,29.5,30.3,161
5.386,post,28.1,30.3,105
5.406,post,32.5,30.3,231
5.427,post,26.6,30.3,49
5.448,post,32.3,30.3,226
5.468,post,25.9,30.3,38
5.488,post,26.3,30.3,78
5.509,post,26.8,30.3,97
5.529,post,27.5,30.3,110
5.550,post,30.1,30.3,177
5.570,post,27.4,30.3,86
5.591,post,31.2,30.3,175
5.611,post,26.1,30.3,47
5.632,post,26.2,30.3,72
5.652,post,26.1,30.3,79
5.673,post,26.9,30.3,105
5.693,post,28.7,30.3,148
5.714,post,31.5,30.3,213
5.734,post,27.8,30.3,58
5.755,post,34.9,30.3,255
5.775,post,26.4,30.3,25
5.796,post,30.4,30.3,180
5.816,post,26.0,30.3,49
5.837,post,27.2,30.3,103
5.857,post,28.2,30.3,130
5.878,post,27.3,30.3,93
5.898,post,28.2,30.3,128
5.919,post,28.4,30.3,120
5.939,post,28.4,30.3,119
5.959,post,28.0,30.3,109
5.980,post,29.4,30.3,156
6.001,post,28.0,30.3,87
6.021,post,28.3,30.3,124
6.041,post,28.1,30.3,114
6.062,post,32.7,30.3,237
6.082,post,26.2,30.3,44
6.103,post,27.8,30.3,112
6.123,post,27.8,30.3,114
6.144,post,27.7,30.3,103
6.164,post,28.0,30.3,118
6.185,post,29.8,30.3,162
6.205,post,27.7,30.3,91
6.226,post,29.4,30.3,146
6.246,post,28.7,30.3,129
6.267,post,30.8,30.3,159
6.287,post,26.8,30.3,69
6.307,post,28.2,30.3,116
6.328,post,27.9,30.3,110
6.349,post,28.3,30.3,120
6.373,post,28.9,30.3,135
6.393,post,31.2,30.3,194
6.410,post,26.9,30.3,67
6.434,post,27.9,30.3,105
6.455,post,27.9,30.3,113
6.475,post,27.5,30.3,100
6.496,post,27.1,30.3,96
6.516,post,29.8,30.3,172
6.533,post,27.0,30.3,69
6.557,post,27.7,30.3,107
6.578,post,28.9,30.3,145
6.594,post,28.4,30.3,97
6.618,post,26.9,30.3,84
6.639,post,27.7,30.3,110
6.659,post,29.9,30.3,169
6.680,post,26.5,30.3,58
6.700,post,28.9,30.3,149
6.721,post,28.6,30.3,129
6.741,post,29.9,30.3,155
6.762,post,27.4,30.3,93
6.782,post,31.3,30.3,186
6.803,post,26.1,30.3,47
6.823,post,26.2,30.3,74
6.844,post,27.3,30.3,114
6.864,post,29.2,30.3,158
6.885,post,27.9,30.3,111
6.905,post,30.9,30.3,160
6.926,post,29.7,30.3,156
6.946,post,27.8,30.3,50
6.966,post,27.9,30.3,109
6.987,post,27.1,30.3,78
7.008,post,26.9,30.3,90
7.028,post,27.7,30.3,112
7.048,post,30.4,30.3,182
7.069,post,27.4,30.3,86
7.089,post,31.7,30.3,198
7.110,post,26.9,30.3,70
7.131,post,27.5,30.3,89
7.151,post,26.4,30.3,76
7.172,post,27.7,30.3,119
7.192,post,28.0,30.3,120
7.213,post,28.6,30.3,129
7.233,post,29.6,30.3,161
7.253,post,29.9,30.3,127
7.274,post,26.8,30.3,72
7.295,post,26.9,30.3,84
7.315,post,27.7,30.3,114
7.336,post,27.3,30.3,91
7.356,post,28.5,30.3,137
7.377,post,30.4,30.3,153
7.397,post,27.0,30.3,76
7.417,post,27.0,30.3,77
7.438,post,28.6,30.3,141
7.458,post,27.5,30.3,85
7.479,post,28.1,30.3,123
7.499,post,30.2,30.3,163
7.520,post,27.5,30.3,90
7.540,post,28.0,30.3,107
7.561,post,28.6,30.3,135
7.581,post,30.5,30.3,158
7.602,post,26.2,30.3,54
7.622,post,26.7,30.3,88
7.643,post,27.7,30.3,119
7.663,post,27.6,30.3,110
7.684,post,28.6,30.3,136
7.704,post,31.4,30.3,184
7.725,post,26.5,30.3,57
7.745,post,27.4,30.3,101
7.766,post,28.3,30.3,130
7.786,post,27.5,30.3,96
7.807,post,28.0,30.3,120
7.827,post,32.7,30.3,240
7.848,post,26.5,30.3,51
7.868,post,28.0,30.3,110
7.889,post,28.3,30.3,133
7.909,post,27.7,30.3,67
7.929,post,25.9,30.3,55
7.950,post,26.3,30.3,84
7.971,post,28.2,30.3,135
7.991,post,27.0,30.3,92
8.012,post,28.6,30.3,138
8.032,post,32.2,30.3,210
8.053,post,26.8,30.3,58
8.073,post,32.5,30.3,214
8.094,post,26.7,30.3,58
8.115,post,27.1,30.3,79
8.134,post,26.3,30.3,76
8.155,post,27.5,30.3,116
8.176,post,28.7,30.3,138
8.196,post,28.5,30.3,126
8.217,post,32.3,30.3,208
8.237,post,26.9,30.3,61
8.258,post,31.0,30.3,190
8.278,post,26.5,30.3,63
8.299,post,26.7,30.3,81
8.319,post,26.0,30.3,70
8.340,post,27.1,30.3,109
8.360,post,28.6,30.3,134
8.381,post,27.9,30.3,115
8.401,post,31.2,30.3,176
8.422,post,28.7,30.3,124
8.442,post,28.2,30.3,64
8.463,post,26.6,30.3,69
8.483,post,26.4,30.3,76
8.503,post,26.3,30.3,81
8.524,post,27.6,30.3,121
8.544,post,29.4,30.3,152
8.565,post,28.1,30.3,100
8.585,post,34.1,30.3,255
8.606,post,26.9,30.3,50
8.626,post,32.2,30.3,200
8.647,post,25.7,30.3,31
8.667,post,25.6,30.3,59
8.688,post,25.5,30.3,67
8.708,post,25.8,30.3,80
8.729,post,27.3,30.3,123
8.749,post,30.7,30.3,176
8.770,post,29.8,30.3,161
8.790,post,30.6,30.3,120
8.811,post,30.9,30.3,187
8.831,post,27.0,30.3,23
8.852,post,26.7,30.3,74
8.873,post,26.4,30.3,77
8.893,post,27.3,30.3,111
8.913,post,32.5,30.3,247
8.934,post,27.0,30.3,65
8.954,post,31.7,30.3,164
8.975,post,29.3,30.3,137
8.995,post,28.3,30.3,54
9.016,post,27.7,30.3,96
9.036,post,26.7,30.3,67
9.057,post,27.1,30.3,97
9.077,post,27.7,30.3,114
9.097,post,28.4,30.3,130
9.118,post,29.7,30.3,154
9.139,post,28.5,30.3,116
9.159,post,32.0,30.3,218
9.179,post,26.6,30.3,50
9.200,post,31.9,30.3,220
9.220,post,26.1,30.3,44
9.240,post,26.9,30.3,92
9.261,post,26.9,30.3,93
9.282,post,27.7,30.3,112
9.302,post,28.6,30.3,133
9.323,post,27.8,30.3,106
9.343,post,30.1,30.3,171
9.364,post,27.0,30.3,78
9.384,post,28.5,30.3,127
9.405,post,27.6,30.3,105
9.425,post,30.1,30.3,169
9.445,post,26.9,30.3,70
9.466,post,32.6,30.3,255
9.487,post,26.2,30.3,38
9.508,post,28.2,30.3,121
9.528,post,27.0,30.3,92
9.548,post,27.8,30.3,115
9.568,post,27.1,30.3,92
9.589,post,27.6,30.3,108
9.609,post,27.5,30.3,105
9.630,post,27.7,30.3,106
9.650,post,28.5,30.3,134
9.670,post,28.2,30.3,116
9.691,post,29.0,30.3,134
9.711,post,28.4,30.3,121
9.732,post,32.0,30.3,205
9.752,post,26.5,30.3,55
9.773,post,27.4,30.3,99
9.793,post,27.2,30.3,100
9.814,post,27.9,30.3,103
9.834,post,27.6,30.3,110
9.855,post,28.4,30.3,124
9.876,post,28.1,30.3,108
9.896,post,27.6,30.3,100
9.917,post,28.3,30.3,123
9.938,post,28.7,30.3,127
9.957,post,28.0,30.3,109
9.978,post,28.7,30.3,134
9.998,post,28.3,30.3,115
10.019,post,28.3,30.3,118
10.039,post,28.1,30.3,114
10.060,post,29.1,30.3,140
10.080,post,27.5,30.3,94
10.101,post,28.8,30.3,138
10.122,post,28.0,30.3,113
10.142,post,29.4,30.3,136
10.162,post,27.0,30.3,82
10.183,post,27.7,30.3,108
10.203,post,27.7,30.3,109
10.224,post,27.5,30.3,100
10.244,post,28.1,30.3,123
10.265,post,28.2,30.3,110
10.285,post,28.9,30.3,142
10.306,post,28.2,30.3,107
10.326,post,30.8,30.3,191
10.347,post,26.5,30.3,46
10.367,post,28.9,30.3,142
10.388,post,27.1,30.3,87
10.408,post,29.0,30.3,147
10.429,post,27.2,30.3,90
10.449,post,31.7,30.3,224
10.470,post,26.5,30.3,46
10.491,post,29.3,30.3,150
10.511,post,26.8,30.3,79
10.532,post,28.9,30.3,142
10.551,post,26.9,30.3,83
10.572,post,28.3,30.3,126
10.592,post,28.3,30.3,123
10.613,post,28.0,30.3,107
10.633,post,29.4,30.3,157
10.654,post,28.1,30.3,96
10.674,post,28.7,30.3,137
10.695,post,27.3,30.3,79
10.716,post,30.8,30.3,198
10.736,post,26.3,30.3,47
10.756,post,27.3,30.3,96
10.777,post,27.9,30.3,117
10.797,post,28.0,30.3,108
10.818,post,28.3,30.3,126
10.839,post,32.1,30.3,218
10.859,post,26.5,30.3,56
10.879,post,27.3,30.3,94
10.903,post,27.3,30.3,103
10.923,post,28.5,30.3,132
10.944,post,27.2,30.3,95
10.964,post,31.0,30.3,207
10.982,post,26.9,30.3,56
11.006,post,29.5,30.3,155
11.023,post,27.0,30.3,79
11.043,post,31.3,30.3,190
11.064,post,25.9,30.3,43
11.088,post,26.0,30.3,70
11.108,post,26.8,30.3,100
11.128,post,27.1,30.3,103
11.149,post,28.5,30.3,138
11.169,post,32.9,30.3,243
11.190,post,27.4,30.3,73
11.211,post,31.6,30.3,178
11.231,post,27.0,30.3,70
11.251,post,27.0,30.3,67
11.272,post,26.2,30.3,74
11.292,post,28.9,30.3,160
11.313,post,27.5,30.3,66
11.333,post,26.1,30.3,64
11.354,post,27.1,30.3,106
11.374,post,28.7,30.3,140
11.394,post,28.1,30.3,118
11.415,post,33.0,30.3,242
11.435,post,26.9,30.3,55
11.456,post,32.4,30.3,226
11.476,post,26.0,30.3,43
11.497,post,27.0,30.3,94
11.517,post,26.5,30.3,84
11.538,post,27.9,30.3,127
11.558,post,31.5,30.3,202
11.579,post,26.2,30.3,51
11.599,post,29.2,30.3,154
11.620,post,28.4,30.3,120
11.640,post,27.3,30.3,84
11.661,post,28.1,30.3,122
11.681,post,30.0,30.3,161
11.702,post,27.2,30.3,86
11.722,post,32.0,30.3,211
11.743,post,27.3,30.3,81
11.763,post,29.3,30.3,114
11.784,post,25.7,30.3,43
11.805,post,25.6,30.3,63
11.825,post,25.7,30.3,72
11.845,post,26.0,30.3,84
11.866,post,29.9,30.3,196
11.886,post,28.2,30.3,86
11.906,post,36.7,30.3,255
11.927,post,27.6,30.3,33
11.947,post,33.9,30.3,255
11.968,post,28.4,30.3,74
11.988,post,29.6,30.3,158
12.009,post,26.1,30.3,39
12.029,post,25.9,30.3,65
12.050,post,26.0,30.3,77
12.070,post,27.6,30.3,124
12.091,post,28.4,30.3,132
12.111,post,32.1,30.3,208
12.132,post,28.6,30.3,113
12.152,post,30.0,30.3,102
12.173,post,29.3,30.3,141
12.193,post,27.1,30.3,37
12.214,post,26.0,30.3,57
12.234,post,25.9,30.3,72
12.255,post,26.4,30.3,92
12.275,post,27.6,30.3,120
12.296,post,29.0,30.3,152
12.316,post,32.7,30.3,234
12.337,post,26.7,30.3,49
12.357,post,32.9,30.3,250
12.378,post,26.1,30.3,38
12.398,post,26.7,30.3,80
12.419,post,26.1,30.3,73
12.439,post,27.4,30.3,118
12.460,post,31.5,30.3,220
12.480,post,26.7,30.3,61
12.501,post,32.7,30.3,239
12.521,post,26.8,30.3,58
12.541,post,28.1,30.3,111
12.562,post,26.4,30.3,72
12.582,post,29.6,30.3,174
12.603,post,27.2,30.3,66
12.623,post,34.8,30.3,255
12.644,post,26.9,30.3,44
12.664,post,33.7,30.3,236
12.685,post,26.4,30.3,30
12.706,post,27.6,30.3,100
12.726,post,26.8,30.3,86
12.746,post,28.8,30.3,150
12.767,post,28.8,30.3,129
12.788,post,33.2,30.3,236
12.808,post,27.6,30.3,76
12.828,post,31.4,30.3,152
12.849,post,28.0,30.3,96
12.869,post,28.8,30.3,86
12.890,post,26.3,30.3,60
12.910,post,26.3,30.3,76
12.930,post,26.2,30.3,79
12.951,post,26.8,30.3,101
12.972,post,28.3,30.3,137
12.992,post,30.1,30.3,167
13.013,post,29.6,30.3,147
13.033,post,30.6,30.3,133
13.054,post,34.2,30.3,255
13.074,post,27.2,30.3,24
13.095,post,32.8,30.3,255
13.115,post,26.3,30.3,25
13.136,post,27.2,30.3,91
13.157,post,26.2,30.3,72
13.176,post,26.8,30.3,98
13.197,post,28.4,30.3,137
13.218,post,28.0,30.3,107
13.238,post,30.5,30.3,185
13.258,post,27.7,30.3,81
