t_s,phase,gap_mm,ref_mm,pwm
-1.769,pre,27.2,30.0,103
-1.749,pre,27.3,30.0,108
-1.728,pre,27.4,30.0,110
-1.708,pre,27.5,30.0,112
-1.687,pre,27.4,30.0,105
-1.667,pre,27.4,30.0,102
-1.647,pre,27.6,30.0,115
-1.626,pre,27.1,30.0,99
-1.605,pre,27.4,30.0,108
-1.585,pre,27.5,30.0,116
-1.564,pre,27.5,30.0,115
-1.544,pre,27.0,30.0,93
-1.523,pre,27.6,30.0,117
-1.502,pre,27.2,30.0,104
-1.482,pre,27.4,30.0,112
-1.462,pre,27.5,30.0,112
-1.441,pre,27.3,30.0,104
-1.421,pre,27.8,30.0,118
-1.400,pre,27.7,30.0,119
-1.380,pre,27.5,30.0,113
-1.359,pre,27.3,30.0,105
-1.339,pre,27.3,30.0,103
-1.318,pre,27.6,30.0,113
-1.298,pre,27.0,30.0,95
-1.278,pre,27.5,30.0,114
-1.257,pre,27.3,30.0,107
-1.237,pre,27.3,30.0,106
-1.216,pre,27.6,30.0,114
-1.196,pre,27.5,30.0,114
-1.176,pre,27.2,30.0,102
-1.155,pre,28.0,30.0,124
-1.135,pre,27.2,30.0,101
-1.114,pre,27.6,30.0,114
-1.094,pre,27.6,30.0,117
-1.073,pre,27.3,30.0,105
-1.053,pre,27.4,30.0,111
-1.032,pre,27.5,30.0,111
-1.011,pre,27.7,30.0,118
-0.991,pre,27.1,30.0,96
-0.970,pre,27.5,30.0,111
-0.950,pre,27.5,30.0,114
-0.930,pre,27.0,30.0,96
-0.909,pre,27.0,30.0,97
-0.888,pre,27.7,30.0,122
-0.868,pre,27.0,30.0,96
-0.847,pre,27.6,30.0,118
-0.827,pre,27.6,30.0,118
-0.807,pre,27.3,30.0,102
-0.786,pre,27.4,30.0,107
-0.766,pre,27.5,30.0,113
-0.745,pre,27.5,30.0,112
-0.724,pre,27.2,30.0,97
-0.704,pre,27.8,30.0,125
-0.684,pre,26.9,30.0,88
-0.663,pre,27.6,30.0,116
-0.643,pre,26.8,30.0,90
-0.622,pre,27.1,30.0,101
-0.601,pre,26.9,30.0,95
-0.581,pre,27.1,30.0,104
-0.560,pre,27.2,30.0,106
-0.540,pre,27.8,30.0,120
-0.520,pre,27.3,30.0,105
-0.499,pre,27.3,30.0,105
-0.479,pre,27.2,30.0,100
-0.458,pre,27.3,30.0,106
-0.438,pre,27.3,30.0,104
-0.417,pre,27.3,30.0,105
-0.397,pre,27.1,30.0,95
-0.375,pre,27.5,30.0,111
-0.356,pre,26.9,30.0,95
-0.335,pre,27.3,30.0,107
-0.315,pre,27.3,30.0,105
-0.294,pre,27.9,30.0,121
-0.274,pre,27.2,30.0,102
-0.254,pre,27.6,30.0,117
-0.233,pre,27.2,30.0,100
-0.212,pre,27.2,30.0,101
-0.189,pre,27.6,30.0,116
-0.168,pre,27.2,30.0,103
-0.148,pre,27.2,30.0,99
-0.127,pre,27.8,30.0,123
-0.107,pre,27.3,30.0,106
-0.086,pre,27.4,30.0,106
-0.066,pre,28.2,30.0,134
-0.046,pre,27.2,30.0,101
-0.025,pre,27.5,30.0,106
-0.004,pre,27.4,30.0,109
0.017,post,27.1,30.3,96
0.037,post,27.1,30.3,95
0.057,post,27.8,30.3,117
0.078,post,28.2,30.3,128
0.098,post,27.3,30.3,92
0.119,post,31.3,30.3,218
0.139,post,26.3,30.3,45
0.160,post,28.6,30.3,133
0.180,post,26.6,30.3,79
0.201,post,28.0,30.3,127
0.221,post,27.1,30.3,94
0.241,post,29.2,30.3,153
0.262,post,27.3,30.3,89
0.283,post,31.5,30.3,216
0.303,post,26.4,30.3,55
0.324,post,27.1,30.3,94
0.344,post,26.9,30.3,94
0.364,post,27.6,30.3,115
0.385,post,27.9,30.3,118
0.405,post,28.4,30.3,129
0.426,post,28.4,30.3,122
0.446,post,30.4,30.3,181
0.467,post,26.8,30.3,65
0.488,post,29.2,30.3,145
0.508,post,26.7,30.3,77
0.528,post,27.2,30.3,97
0.549,post,27.8,30.3,123
0.569,post,28.1,30.3,115
0.590,post,27.8,30.3,107
0.611,post,29.2,30.3,148
0.631,post,27.5,30.3,95
0.651,post,31.1,30.3,187
0.672,post,26.2,30.3,51
0.692,post,26.8,30.3,88
0.713,post,26.9,30.3,101
0.733,post,27.5,30.3,113
0.754,post,28.2,30.3,124
0.774,post,30.2,30.3,181
0.795,post,26.8,30.3,54
0.815,post,30.3,30.3,184
0.836,post,26.2,30.3,48
0.856,post,27.5,30.3,109
0.877,post,26.8,30.3,92
0.897,post,27.8,30.3,119
0.918,post,28.8,30.3,146
0.938,post,27.4,30.3,85
0.959,post,32.2,30.3,253
0.979,post,26.2,30.3,29
0.999,post,27.5,30.3,104
1.020,post,26.5,30.3,83
1.040,post,27.9,30.3,130
1.061,post,27.8,30.3,118
1.081,post,27.5,30.3,95
1.102,post,31.0,30.3,217
1.122,post,26.3,30.3,26
1.142,post,28.5,30.3,137
1.163,post,26.7,30.3,76
1.183,post,28.3,30.3,132
1.204,post,26.9,30.3,88
1.224,post,28.5,30.3,130
1.245,post,28.4,30.3,131
1.266,post,30.6,30.3,169
1.286,post,26.7,30.3,71
1.307,post,27.6,30.3,101
1.327,post,26.6,30.3,84
1.348,post,27.0,30.3,96
1.368,post,28.4,30.3,134
1.388,post,27.5,30.3,104
1.409,post,31.0,30.3,208
1.429,post,27.1,30.3,75
1.450,post,30.7,30.3,169
1.470,post,26.0,30.3,45
1.491,post,26.1,30.3,74
1.512,post,26.4,30.3,88
1.532,post,27.2,30.3,112
1.553,post,29.0,30.3,159
1.573,post,28.1,30.3,106
1.594,post,32.5,30.3,255
1.614,post,26.3,30.3,33
1.634,post,30.1,30.3,183
1.654,post,26.0,30.3,53
1.675,post,26.9,30.3,96
1.696,post,27.0,30.3,103
1.716,post,27.4,30.3,104
1.737,post,28.6,30.3,134
1.758,post,29.5,30.3,165
1.778,post,27.4,30.3,71
1.798,post,29.0,30.3,152
1.819,post,26.6,30.3,54
1.840,post,28.4,30.3,134
1.860,post,26.7,30.3,76
1.881,post,28.1,30.3,130
1.901,post,27.8,30.3,110
1.922,post,28.4,30.3,128
1.942,post,27.4,30.3,86
1.962,post,30.7,30.3,198
1.983,post,26.4,30.3,51
2.003,post,28.2,30.3,127
2.024,post,27.0,30.3,92
2.044,post,27.8,30.3,107
2.064,post,27.5,30.3,109
2.086,post,28.6,30.3,132
2.106,post,27.8,30.3,106
2.127,post,28.9,30.3,142
2.146,post,27.7,30.3,101
2.167,post,30.2,30.3,144
2.187,post,26.4,30.3,57
2.208,post,27.4,30.3,105
2.228,post,27.8,30.3,122
2.249,post,27.5,30.3,96
2.270,post,28.6,30.3,144
2.291,post,28.1,30.3,115
2.311,post,29.0,30.3,134
2.331,post,27.2,30.3,87
2.351,post,31.4,30.3,220
2.372,post,26.2,30.3,43
2.392,post,27.4,30.3,102
2.413,post,26.9,30.3,95
2.433,post,29.8,30.3,176
2.454,post,26.8,30.3,78
2.474,post,28.5,30.3,127
2.495,post,29.1,30.3,153
2.515,post,27.7,30.3,61
2.536,post,26.5,30.3,73
2.556,post,26.7,30.3,88
2.577,post,27.3,30.3,108
2.597,post,27.2,30.3,103
2.618,post,28.5,30.3,137
2.639,post,29.4,30.3,144
2.659,post,27.3,30.3,89
2.679,post,32.0,30.3,225
2.700,post,26.3,30.3,50
2.720,post,26.8,30.3,83
2.740,post,26.7,30.3,95
2.761,post,28.1,30.3,131
2.781,post,27.8,30.3,105
2.802,post,28.8,30.3,141
2.823,post,27.8,30.3,98
2.843,post,28.2,30.3,123
2.863,post,26.9,30.3,79
2.884,post,28.9,30.3,152
2.905,post,26.9,30.3,73
2.925,post,29.7,30.3,174
2.945,post,27.6,30.3,98
2.966,post,30.7,30.3,155
2.987,post,26.7,30.3,64
3.007,post,28.3,30.3,121
3.027,post,27.7,30.3,111
3.047,post,28.6,30.3,107
3.068,post,26.7,30.3,79
3.089,post,27.1,30.3,97
3.109,post,27.5,30.3,111
3.130,post,27.8,30.3,119
3.150,post,27.7,30.3,105
3.170,post,29.7,30.3,169
3.191,post,27.0,30.3,78
3.211,post,31.9,30.3,246
3.232,post,26.2,30.3,35
3.252,post,27.8,30.3,112
3.272,post,26.7,30.3,87
3.293,post,29.2,30.3,164
3.313,post,26.9,30.3,78
3.334,post,32.4,30.3,248
3.354,post,26.5,30.3,53
3.375,post,29.7,30.3,162
3.395,post,25.9,30.3,51
3.416,post,26.2,30.3,81
3.436,post,26.7,30.3,100
3.457,post,27.4,30.3,117
3.478,post,28.9,30.3,156
3.498,post,29.5,30.3,150
3.519,post,28.3,30.3,116
3.539,post,32.3,30.3,227
3.560,post,26.3,30.3,44
3.581,post,27.1,30.3,89
3.601,post,26.7,30.3,91
3.621,post,27.8,30.3,124
3.642,post,28.4,30.3,123
3.662,post,28.1,30.3,112
3.683,post,28.9,30.3,130
3.703,post,27.6,30.3,96
3.724,post,28.1,30.3,116
3.744,post,28.0,30.3,121
3.765,post,30.4,30.3,177
3.785,post,26.7,30.3,70
3.806,post,28.2,30.3,117
3.826,post,28.6,30.3,145
3.847,post,27.6,30.3,74
3.868,post,28.0,30.3,123
3.888,post,27.7,30.3,94
3.909,post,28.2,30.3,124
3.928,post,27.0,30.3,75
3.949,post,28.1,30.3,124
3.969,post,27.0,30.3,81
3.990,post,28.7,30.3,145
4.010,post,27.3,30.3,92
4.031,post,30.7,30.3,205
4.051,post,26.2,30.3,45
4.072,post,27.6,30.3,109
4.092,post,27.3,30.3,103
4.112,post,27.5,30.3,105
4.133,post,28.3,30.3,132
4.153,post,28.6,30.3,132
4.174,post,28.4,30.3,112
4.194,post,28.3,30.3,120
4.215,post,32.8,30.3,255
4.235,post,26.4,30.3,42
4.256,post,27.8,30.3,107
4.276,post,26.9,30.3,90
4.297,post,28.2,30.3,133
4.317,post,27.1,30.3,90
4.338,post,29.2,30.3,163
4.358,post,27.3,30.3,89
4.379,post,29.1,30.3,140
4.399,post,27.2,30.3,90
4.419,post,30.6,30.3,187
4.440,post,26.0,30.3,50
4.460,post,26.7,30.3,92
4.481,post,27.0,30.3,102
4.501,post,28.6,30.3,142
4.522,post,27.8,30.3,105
4.542,post,32.0,30.3,236
4.563,post,26.2,30.3,26
4.583,post,27.7,30.3,109
4.604,post,26.5,30.3,79
4.624,post,28.5,30.3,141
4.645,post,26.9,30.3,86
4.665,post,30.5,30.3,203
4.686,post,27.0,30.3,67
4.706,post,31.7,30.3,214
4.726,post,26.0,30.3,40
4.747,post,26.5,30.3,81
4.768,post,26.2,30.3,80
4.788,post,26.7,30.3,101
4.808,post,28.5,30.3,142
4.829,post,29.2,30.3,157
4.849,post,28.9,30.3,123
4.870,post,30.2,30.3,185
4.890,post,27.3,30.3,37
4.911,post,27.1,30.3,89
4.931,post,26.8,30.3,85
4.952,post,28.0,30.3,132
4.972,post,27.5,30.3,103
4.993,post,29.6,30.3,169
5.013,post,27.2,30.3,45
5.034,post,28.1,30.3,122
5.054,post,26.5,30.3,69
5.075,post,27.8,30.3,118
5.095,post,27.3,30.3,98
5.116,post,28.2,30.3,127
5.136,post,28.7,30.3,140
5.157,post,27.4,30.3,80
5.177,post,29.9,30.3,181
5.198,post,26.7,30.3,53
5.218,post,30.4,30.3,196
5.239,post,26.0,30.3,41
5.259,post,26.9,30.3,97
5.280,post,26.7,30.3,87
5.300,post,27.8,30.3,120
5.320,post,29.1,30.3,158
5.341,post,27.7,30.3,80
5.361,post,29.8,30.3,174
5.382,post,26.6,30.3,45
5.402,post,29.1,30.3,160
5.423,post,26.0,30.3,39
5.443,post,26.5,30.3,85
5.464,post,26.9,30.3,102
5.484,post,28.3,30.3,135
5.505,post,27.3,30.3,95
5.525,post,31.4,30.3,196
5.546,post,26.7,30.3,66
5.566,post,28.2,30.3,113
5.587,post,27.1,30.3,96
5.607,post,28.0,30.3,111
5.628,post,27.2,30.3,99
5.648,post,28.3,30.3,126
5.669,post,28.4,30.3,132
5.689,post,28.0,30.3,84
5.710,post,27.2,30.3,96
5.730,post,27.8,30.3,104
5.751,post,27.6,30.3,111
5.771,post,27.9,30.3,112
5.791,post,28.3,30.3,131
5.812,post,28.2,30.3,109
5.832,post,28.8,30.3,143
5.853,post,28.1,30.3,77
5.874,post,27.5,30.3,101
5.894,post,26.7,30.3,78
5.914,post,27.6,30.3,118
5.935,post,28.1,30.3,112
5.955,post,29.7,30.3,178
5.976,post,27.0,30.3,41
5.996,post,28.6,30.3,139
6.017,post,26.2,30.3,55
6.037,post,26.8,30.3,95
6.058,post,27.6,30.3,119
6.078,post,28.7,30.3,127
6.099,post,27.5,30.3,106
6.119,post,30.0,30.3,143
6.140,post,26.7,30.3,69
6.160,post,26.7,30.3,79
6.181,post,26.7,30.3,92
6.201,post,28.3,30.3,136
6.222,post,27.5,30.3,106
6.242,post,29.9,30.3,176
6.263,post,27.8,30.3,92
6.283,post,31.2,30.3,174
6.303,post,26.6,30.3,58
6.324,post,27.1,30.3,88
6.344,post,26.9,30.3,94
6.365,post,27.2,30.3,102
6.386,post,28.5,30.3,141
6.406,post,27.6,30.3,104
6.426,post,29.8,30.3,170
6.447,post,27.3,30.3,85
6.467,post,31.8,30.3,217
6.488,post,26.1,30.3,46
6.508,post,26.9,30.3,92
6.529,post,26.7,30.3,92
6.549,post,28.2,30.3,135
6.570,post,27.8,30.3,115
6.590,post,32.5,30.3,254
6.611,post,26.2,30.3,39
6.631,post,32.1,30.3,242
6.652,post,25.8,30.3,36
6.672,post,26.0,30.3,72
6.692,post,25.9,30.3,75
6.713,post,26.3,30.3,93
6.733,post,27.5,30.3,120
6.754,post,28.9,30.3,150
6.774,post,28.3,30.3,117
6.795,post,33.4,30.3,255
6.815,post,26.2,30.3,28
6.836,post,28.7,30.3,139
6.857,post,27.0,30.3,88
6.877,post,28.2,30.3,124
6.898,post,27.1,30.3,95
6.918,post,31.6,30.3,222
6.939,post,26.3,30.3,53
6.959,post,27.6,30.3,105
6.980,post,27.1,30.3,101
7.001,post,27.6,30.3,106
7.021,post,27.6,30.3,108
7.041,post,27.3,30.3,95
7.062,post,29.2,30.3,164
7.083,post,26.9,30.3,71
7.103,post,30.2,30.3,192
7.124,post,26.4,30.3,47
7.144,post,28.9,30.3,149
7.164,post,26.3,30.3,63
7.185,post,28.0,30.3,129
7.205,post,27.8,30.3,117
7.226,post,29.3,30.3,153
7.246,post,27.8,30.3,102
7.267,post,31.2,30.3,182
7.287,post,26.2,30.3,49
7.308,post,27.0,30.3,89
7.328,post,26.9,30.3,95
7.349,post,27.5,30.3,111
7.369,post,28.1,30.3,128
7.390,post,27.9,30.3,94
7.410,post,28.1,30.3,118
7.430,post,27.4,30.3,86
7.451,post,29.1,30.3,160
7.471,post,27.1,30.3,69
7.492,post,28.0,30.3,118
7.512,post,28.1,30.3,121
7.533,post,28.3,30.3,112
7.553,post,28.1,30.3,118
7.574,post,29.7,30.3,150
7.594,post,27.4,30.3,93
7.615,post,27.0,30.3,74
7.635,post,27.1,30.3,100
7.656,post,27.8,30.3,114
7.677,post,27.8,30.3,112
7.696,post,28.1,30.3,117
7.717,post,28.7,30.3,139
7.737,post,27.9,30.3,95
7.758,post,28.2,30.3,124
7.778,post,27.7,30.3,91
7.799,post,28.5,30.3,137
7.819,post,26.6,30.3,54
7.839,post,28.4,30.3,140
7.860,post,27.0,30.3,84
7.880,post,28.8,30.3,144
7.901,post,27.6,30.3,105
7.922,post,30.5,30.3,182
7.943,post,26.6,30.3,65
7.963,post,27.5,30.3,102
7.983,post,26.8,30.3,87
8.004,post,28.2,30.3,131
8.025,post,27.2,30.3,96
8.045,post,31.8,30.3,239
8.065,post,26.4,30.3,49
8.086,post,28.6,30.3,136
8.107,post,26.8,30.3,85
8.127,post,27.7,30.3,111
8.148,post,27.2,30.3,100
8.168,post,29.8,30.3,171
8.188,post,26.9,30.3,69
8.208,post,32.4,30.3,255
8.229,post,26.0,30.3,34
8.250,post,26.7,30.3,88
8.270,post,26.2,30.3,80
8.291,post,27.0,30.3,109
8.311,post,28.8,30.3,151
8.331,post,28.0,30.3,108
8.352,post,30.2,30.3,179
8.372,post,27.2,30.3,69
8.393,post,33.2,30.3,255
8.413,post,26.0,30.3,34
8.434,post,27.2,30.3,99
8.455,post,26.6,30.3,87
8.475,post,27.7,30.3,125
8.495,post,29.2,30.3,151
8.516,post,28.2,30.3,119
8.536,post,29.9,30.3,158
8.557,post,27.4,30.3,90
8.577,post,30.1,30.3,158
8.598,post,26.1,30.3,54
8.618,post,26.5,30.3,84
8.639,post,26.8,30.3,97
8.660,post,27.5,30.3,117
8.680,post,28.5,30.3,139
8.701,post,29.2,30.3,146
8.721,post,28.0,30.3,105
8.741,post,29.5,30.3,137
8.762,post,27.8,30.3,106
8.782,post,27.8,30.3,92
8.802,post,27.8,30.3,118
8.823,post,27.7,30.3,106
8.844,post,28.8,30.3,144
8.864,post,27.8,30.3,84
8.885,post,29.3,30.3,162
8.906,post,26.7,30.3,60
8.926,post,28.7,30.3,144
8.946,post,27.0,30.3,86
8.967,post,28.3,30.3,123
8.987,post,27.1,30.3,93
9.007,post,28.7,30.3,139
9.028,post,27.3,30.3,96
9.048,post,29.0,30.3,143
9.069,post,27.3,30.3,95
9.090,post,30.6,30.3,169
9.110,post,26.0,30.3,48
9.130,post,26.1,30.3,73
9.150,post,26.4,30.3,88
9.171,post,27.6,30.3,124
9.191,post,28.4,30.3,131
9.212,post,31.3,30.3,208
9.232,post,26.8,30.3,57
9.253,post,32.0,30.3,211
9.273,post,26.3,30.3,48
9.294,post,27.2,30.3,94
9.315,post,26.7,30.3,90
9.335,post,28.0,30.3,130
9.356,post,28.7,30.3,141
9.376,post,27.7,30.3,98
9.397,post,30.4,30.3,192
9.417,post,26.7,30.3,53
9.437,post,29.7,30.3,174
9.458,post,26.3,30.3,58
9.479,post,28.3,30.3,135
9.499,post,26.8,30.3,80
9.520,post,29.2,30.3,163
9.540,post,27.0,30.3,77
9.560,post,30.9,30.3,204
9.581,post,26.2,30.3,47
9.601,post,28.6,30.3,141
9.622,post,26.7,30.3,81
9.642,post,28.1,30.3,130
9.663,post,28.3,30.3,128
9.683,post,29.6,30.3,149
9.703,post,27.0,30.3,79
9.724,post,30.7,30.3,193
9.744,post,26.2,30.3,54
9.765,post,27.3,30.3,99
9.786,post,27.1,30.3,105
9.806,post,27.6,30.3,111
9.827,post,28.7,30.3,144
9.847,post,27.7,30.3,107
9.868,post,31.7,30.3,207
9.889,post,26.4,30.3,52
9.909,post,27.4,30.3,96
9.929,post,27.0,30.3,99
9.949,post,27.6,30.3,111
9.969,post,28.0,30.3,123
9.990,post,28.5,30.3,131
10.010,post,31.2,30.3,204
10.031,post,26.6,30.3,57
10.051,post,28.2,30.3,116
10.072,post,27.2,30.3,98
10.092,post,27.8,30.3,106
10.113,post,27.2,30.3,100
10.133,post,28.9,30.3,147
10.154,post,27.3,30.3,93
10.175,post,28.4,30.3,124
10.195,post,27.2,30.3,92
10.216,post,28.6,30.3,134
10.236,post,26.9,30.3,80
10.257,post,29.8,30.3,176
10.277,post,27.0,30.3,74
10.298,post,29.8,30.3,166
10.318,post,26.7,30.3,75
10.339,post,28.1,30.3,116
10.359,post,26.9,30.3,89
10.379,post,28.1,30.3,122
10.400,post,28.4,30.3,136
10.422,post,27.5,30.3,81
10.441,post,28.3,30.3,132
10.462,post,27.5,30.3,94
10.482,post,29.2,30.3,160
10.503,post,26.9,30.3,70
10.523,post,31.7,30.3,241
10.543,post,26.1,30.3,29
10.564,post,26.9,30.3,93
10.584,post,26.8,30.3,93
10.605,post,27.3,30.3,104
10.626,post,27.8,30.3,114
10.646,post,28.7,30.3,143
10.666,post,28.1,30.3,106
10.687,post,30.5,30.3,188
10.708,post,26.5,30.3,47
10.728,post,32.5,30.3,255
10.748,post,25.8,30.3,30
10.768,post,26.1,30.3,71
10.789,post,26.1,30.3,83
10.810,post,27.0,30.3,111
10.830,post,27.6,30.3,117
10.850,post,32.0,30.3,243
10.871,post,26.7,30.3,54
10.891,post,32.2,30.3,227
10.912,post,26.1,30.3,43
10.933,post,26.6,30.3,80
10.953,post,26.4,30.3,85
10.973,post,27.4,30.3,119
10.994,post,30.3,30.3,197
11.014,post,26.7,30.3,59
11.035,post,32.8,30.3,255
11.055,post,26.2,30.3,33
11.076,post,27.6,30.3,104
11.096,post,26.5,30.3,82
11.117,post,27.5,30.3,119
11.138,post,27.7,30.3,111
11.158,post,28.6,30.3,138
11.178,post,28.2,30.3,118
11.199,post,29.7,30.3,157
11.219,post,27.0,30.3,77
11.240,post,29.8,30.3,172
11.260,post,26.9,30.3,72
11.281,post,28.1,30.3,121
11.301,post,27.0,30.3,92
11.322,post,29.9,30.3,173
11.342,post,26.7,30.3,72
11.362,post,28.7,30.3,142
11.383,post,27.6,30.3,110
11.404,post,28.7,30.3,128
11.424,post,26.5,30.3,72
11.444,post,27.6,30.3,116
11.465,post,27.8,30.3,120
11.486,post,27.6,30.3,105
11.506,post,28.6,30.3,139
11.527,post,30.9,30.3,193
11.547,post,26.9,30.3,66
11.567,post,32.2,30.3,238
11.588,post,26.1,30.3,42
11.609,post,26.7,30.3,84
11.629,post,26.4,30.3,88
11.650,post,28.1,30.3,140
11.670,post,28.4,30.3,130
11.691,post,27.5,30.3,90
11.711,post,29.0,30.3,151
11.731,post,27.3,30.3,50
11.751,post,26.6,30.3,76
11.772,post,26.7,30.3,91
11.792,post,28.3,30.3,138
11.813,post,28.2,30.3,121
11.833,post,31.4,30.3,223
11.854,post,26.9,30.3,32
11.874,post,33.0,30.3,255
11.895,post,25.8,30.3,22
11.915,post,25.9,30.3,63
11.936,post,25.5,30.3,66
11.957,post,25.7,30.3,79
11.977,post,27.6,30.3,136
11.997,post,30.1,30.3,185
12.018,post,27.8,30.3,104
12.038,post,30.8,30.3,148
12.059,post,27.5,30.3,85
12.079,post,28.9,30.3,116
12.100,post,26.4,30.3,68
12.121,post,26.7,30.3,87
12.141,post,26.7,30.3,95
12.161,post,29.1,30.3,160
12.181,post,27.7,30.3,92
12.202,post,33.2,30.3,255
12.222,post,26.5,30.3,42
12.243,post,31.8,30.3,199
12.263,post,25.7,30.3,31
12.283,post,26.0,30.3,71
12.304,post,27.2,30.3,116
12.324,post,27.2,30.3,98
12.345,post,27.5,30.3,114
12.366,post,28.7,30.3,144
12.386,post,29.9,30.3,150
12.407,post,27.7,30.3,103
12.428,post,30.1,30.3,138
12.448,post,28.3,30.3,121
12.469,post,27.4,30.3,53
12.489,post,25.4,30.3,41
12.510,post,25.3,30.3,62
12.530,post,25.4,30.3,71
12.550,post,25.7,30.3,82
12.571,post,27.5,30.3,133
12.591,post,32.2,30.3,253
12.612,post,26.7,30.3,55
12.633,post,32.7,30.3,219
12.653,post,26.9,30.3,58
12.674,post,30.8,30.3,172
12.694,post,25.7,30.3,36
12.714,post,25.7,30.3,64
12.735,post,25.9,30.3,80
12.755,post,26.3,30.3,93
12.775,post,27.1,30.3,111
12.796,post,29.9,30.3,178
12.816,post,27.1,30.3,82
12.837,post,31.8,30.3,214
12.858,post,26.5,30.3,56
12.878,post,27.7,30.3,105
12.899,post,26.8,30.3,92
12.919,post,30.2,30.3,194
12.940,post,27.0,30.3,71
12.960,post,32.2,30.3,235
12.981,post,26.0,30.3,39
13.002,post,26.2,30.3,72
13.022,post,26.0,30.3,75
13.042,post,27.7,30.3,135
13.062,post,28.6,30.3,141
13.083,post,31.7,30.3,202
13.103,post,27.5,30.3,83
13.124,post,29.1,30.3,88
13.144,post,26.3,30.3,55
13.165,post,26.4,30.3,80
13.185,post,27.2,30.3,109
13.205,post,27.9,30.3,121
13.229,post,29.3,30.3,162
13.246,post,27.9,30.3,66
