t_s,phase,gap_mm,ref_mm,pwm
-0.578,pre,27.3,30.0,108
-0.557,pre,27.1,30.0,102
-0.536,pre,27.3,30.0,108
-0.516,pre,27.3,30.0,110
-0.496,pre,27.1,30.0,105
-0.475,pre,27.0,30.0,102
-0.455,pre,27.3,30.0,109
-0.434,pre,27.3,30.0,106
-0.413,pre,27.4,30.0,108
-0.393,pre,27.2,30.0,104
-0.372,pre,27.1,30.0,102
-0.352,pre,27.1,30.0,103
-0.332,pre,27.4,30.0,110
-0.311,pre,27.3,30.0,107
-0.291,pre,27.3,30.0,107
-0.270,pre,27.7,30.0,117
-0.249,pre,27.3,30.0,107
-0.229,pre,27.5,30.0,110
-0.208,pre,27.3,30.0,106
-0.188,pre,27.3,30.0,106
-0.167,pre,26.9,30.0,98
-0.147,pre,26.9,30.0,101
-0.126,pre,26.9,30.0,103
-0.106,pre,26.7,30.0,96
-0.085,pre,27.0,30.0,103
-0.065,pre,27.0,30.0,103
-0.045,pre,27.2,30.0,107
-0.024,pre,27.5,30.0,113
-0.003,pre,27.8,30.0,117
0.018,post,27.8,30.3,113
0.037,post,27.6,30.3,105
0.058,post,27.9,30.3,114
0.079,post,27.9,30.3,112
0.099,post,28.3,30.3,121
0.120,post,28.1,30.3,116
0.140,post,28.1,30.3,114
0.160,post,28.3,30.3,119
0.181,post,28.0,30.3,109
0.201,post,27.9,30.3,110
0.221,post,27.8,30.3,110
0.243,post,27.5,30.3,103
0.263,post,27.3,30.3,100
0.284,post,27.9,30.3,114
0.304,post,27.6,30.3,106
0.325,post,27.7,30.3,108
0.345,post,28.0,30.3,116
0.365,post,27.7,30.3,105
0.386,post,28.1,30.3,117
0.406,post,27.7,30.3,103
0.427,post,28.2,30.3,120
0.447,post,27.6,30.3,103
0.468,post,27.9,30.3,113
0.488,post,28.0,30.3,116
0.509,post,27.6,30.3,104
0.530,post,28.0,30.3,117
0.550,post,28.0,30.3,114
0.570,post,28.0,30.3,110
0.590,post,28.1,30.3,117
0.614,post,28.2,30.3,116
0.635,post,28.1,30.3,116
0.656,post,27.7,30.3,105
0.676,post,27.8,30.3,109
0.696,post,27.6,30.3,104
0.717,post,27.4,30.3,101
0.737,post,27.6,30.3,109
0.758,post,27.6,30.3,108
0.778,post,27.8,30.3,111
0.799,post,28.0,30.3,114
0.819,post,28.5,30.3,126
0.840,post,28.1,30.3,114
0.860,post,28.5,30.3,125
0.881,post,28.2,30.3,116
0.901,post,27.9,30.3,110
0.922,post,27.7,30.3,108
0.942,post,27.5,30.3,102
0.963,post,28.1,30.3,120
0.983,post,27.4,30.3,100
1.003,post,28.0,30.3,117
1.024,post,27.7,30.3,110
1.044,post,28.2,30.3,119
1.065,post,27.8,30.3,105
1.085,post,28.4,30.3,124
1.106,post,28.1,30.3,113
1.126,post,28.1,30.3,114
1.147,post,28.2,30.3,116
1.167,post,27.6,30.3,104
1.188,post,28.0,30.3,116
1.208,post,27.6,30.3,105
1.229,post,27.8,30.3,113
1.249,post,27.5,30.3,103
1.270,post,27.8,30.3,113
1.291,post,27.9,30.3,112
1.312,post,28.0,30.3,114
1.332,post,28.3,30.3,121
1.352,post,28.0,30.3,111
1.373,post,28.8,30.3,132
1.393,post,28.3,30.3,117
1.414,post,28.0,30.3,110
1.435,post,27.9,30.3,111
1.454,post,28.1,30.3,117
1.475,post,27.8,30.3,108
1.495,post,27.6,30.3,106
1.516,post,27.7,30.3,110
1.536,post,28.0,30.3,118
1.557,post,28.1,30.3,116
1.578,post,28.5,30.3,126
1.599,post,27.9,30.3,108
1.619,post,28.4,30.3,122
1.639,post,28.2,30.3,117
1.659,post,27.5,30.3,102
1.680,post,28.0,30.3,116
1.700,post,27.4,30.3,100
1.720,post,27.6,30.3,107
1.741,post,28.0,30.3,118
1.762,post,28.0,30.3,115
1.783,post,28.2,30.3,118
1.803,post,27.9,30.3,113
1.824,post,28.0,30.3,113
1.844,post,27.9,30.3,110
1.865,post,27.8,30.3,108
1.885,post,28.0,30.3,114
1.905,post,28.3,30.3,122
1.926,post,27.9,30.3,110
1.947,post,28.2,30.3,120
1.967,post,27.9,30.3,108
1.987,post,28.5,30.3,124
2.008,post,27.8,30.3,106
2.028,post,28.1,30.3,116
2.049,post,27.9,30.3,111
2.069,post,27.6,30.3,106
2.090,post,27.9,30.3,114
2.110,post,27.8,30.3,110
2.131,post,28.0,30.3,114
2.154,post,28.1,30.3,117
2.175,post,28.4,30.3,123
2.195,post,27.9,30.3,110
2.216,post,27.9,30.3,113
2.236,post,27.9,30.3,112
2.257,post,28.1,30.3,117
2.277,post,27.8,30.3,111
2.298,post,27.9,30.3,112
2.318,post,27.7,30.3,107
2.339,post,28.3,30.3,123
2.359,post,27.8,30.3,109
2.380,post,28.2,30.3,120
2.400,post,27.7,30.3,108
2.421,post,28.2,30.3,121
2.441,post,28.4,30.3,122
2.462,post,28.6,30.3,128
2.483,post,28.1,30.3,113
2.503,post,27.6,30.3,103
2.523,post,27.8,30.3,110
2.544,post,27.8,30.3,111
2.565,post,27.7,30.3,110
2.585,post,27.8,30.3,112
2.606,post,27.7,30.3,110
2.626,post,27.5,30.3,102
2.646,post,28.2,30.3,121
2.667,post,28.1,30.3,115
2.688,post,28.3,30.3,120
2.708,post,28.2,30.3,117
2.729,post,28.1,30.3,115
2.749,post,27.6,30.3,100
2.769,post,28.1,30.3,115
2.790,post,27.6,30.3,107
2.810,post,27.8,30.3,111
2.831,post,28.1,30.3,118
2.851,post,28.0,30.3,115
2.872,post,28.3,30.3,121
2.893,post,28.0,30.3,114
2.913,post,28.3,30.3,119
2.934,post,28.3,30.3,122
2.954,post,28.0,30.3,112
2.974,post,28.1,30.3,115
2.995,post,27.8,30.3,111
3.015,post,27.6,30.3,105
3.035,post,27.7,30.3,108
3.056,post,27.9,30.3,115
3.077,post,27.7,30.3,109
3.097,post,28.2,30.3,118
3.118,post,28.0,30.3,114
3.138,post,27.9,30.3,111
3.159,post,28.0,30.3,114
3.179,post,28.1,30.3,116
3.199,post,27.5,30.3,99
3.220,post,27.9,30.3,113
3.240,post,27.7,30.3,109
3.261,post,27.7,30.3,108
3.281,post,27.9,30.3,113
3.301,post,27.6,30.3,106
3.322,post,28.0,30.3,115
3.342,post,27.8,30.3,109
3.363,post,27.8,30.3,110
3.383,post,27.9,30.3,113
3.404,post,28.1,30.3,117
3.424,post,27.9,30.3,112
3.445,post,27.8,30.3,107
3.466,post,28.1,30.3,117
3.486,post,27.6,30.3,102
3.507,post,27.8,30.3,113
3.528,post,28.0,30.3,116
3.548,post,28.1,30.3,117
3.569,post,28.2,30.3,117
3.589,post,28.7,30.3,123
3.609,post,28.8,30.3,130
3.630,post,28.9,30.3,130
3.653,post,28.7,30.3,121
3.674,post,28.0,30.3,107
3.695,post,27.7,30.3,105
3.715,post,27.7,30.3,107
3.735,post,27.4,30.3,104
3.756,post,27.3,30.3,102
3.776,post,27.6,30.3,108
3.797,post,27.5,30.3,105
3.817,post,27.8,30.3,111
3.838,post,28.0,30.3,117
3.858,post,28.4,30.3,121
3.879,post,27.9,30.3,109
3.899,post,27.8,30.3,111
3.920,post,27.4,30.3,100
3.941,post,27.6,30.3,106
3.961,post,27.7,30.3,110
3.981,post,28.7,30.3,134
4.002,post,28.1,30.3,115
4.022,post,29.4,30.3,148
4.042,post,28.4,30.3,117
4.063,post,28.9,30.3,130
4.083,post,28.4,30.3,113
4.104,post,28.0,30.3,109
4.125,post,28.0,30.3,112
4.145,post,27.1,30.3,93
4.165,post,27.2,30.3,99
4.186,post,26.7,30.3,89
4.206,post,26.9,30.3,96
4.227,post,27.5,30.3,110
4.247,post,27.8,30.3,115
4.268,post,28.2,30.3,121
4.288,post,29.1,30.3,139
4.309,post,28.4,30.3,119
4.329,post,28.6,30.3,125
4.350,post,27.9,30.3,104
4.370,post,27.9,30.3,109
4.391,post,27.7,30.3,108
4.411,post,27.7,30.3,107
4.432,post,28.0,30.3,116
4.452,post,27.8,30.3,111
4.473,post,28.1,30.3,118
4.493,post,28.3,30.3,119
4.514,post,28.3,30.3,119
4.534,post,28.1,30.3,114
4.555,post,28.0,30.3,111
4.575,post,28.0,30.3,115
4.596,post,27.7,30.3,107
4.616,post,27.6,30.3,105
4.637,post,27.6,30.3,107
4.657,post,27.8,30.3,112
4.678,post,27.9,30.3,116
4.698,post,27.8,30.3,109
4.719,post,27.9,30.3,112
4.739,post,28.3,30.3,118
4.760,post,28.1,30.3,114
4.780,post,28.3,30.3,120
4.801,post,28.3,30.3,121
4.821,post,28.1,30.3,112
4.841,post,28.0,30.3,111
4.862,post,27.9,30.3,109
4.882,post,27.8,30.3,107
4.903,post,27.7,30.3,109
4.923,post,28.0,30.3,116
4.944,post,27.8,30.3,112
4.964,post,28.1,30.3,118
4.985,post,27.7,30.3,106
5.005,post,28.4,30.3,125
5.026,post,27.9,30.3,112
5.046,post,27.8,30.3,107
5.067,post,27.8,30.3,111
5.087,post,27.3,30.3,100
5.108,post,27.7,30.3,111
5.128,post,27.8,30.3,112
5.149,post,27.6,30.3,106
5.169,post,28.0,30.3,115
5.190,post,28.2,30.3,118
5.210,post,28.7,30.3,127
5.234,post,28.0,30.3,112
5.255,post,28.3,30.3,115
5.275,post,28.2,30.3,115
5.296,post,27.6,30.3,102
5.316,post,27.9,30.3,116
5.337,post,27.6,30.3,107
5.357,post,28.1,30.3,118
5.378,post,28.0,30.3,114
5.398,post,27.9,30.3,108
5.419,post,28.1,30.3,117
5.439,post,27.7,30.3,109
5.460,post,27.6,30.3,102
5.480,post,27.8,30.3,112
5.501,post,27.6,30.3,104
5.521,post,27.8,30.3,110
5.542,post,27.7,30.3,109
5.562,post,27.8,30.3,112
5.583,post,28.5,30.3,127
5.603,post,28.1,30.3,115
5.624,post,28.6,30.3,125
5.644,post,28.3,30.3,116
5.665,post,28.3,30.3,117
5.685,post,27.6,30.3,101
5.705,post,27.8,30.3,110
5.726,post,27.5,30.3,104
5.746,post,27.7,30.3,109
5.767,post,27.9,30.3,114
5.788,post,27.8,30.3,109
5.808,post,27.8,30.3,110
5.829,post,27.9,30.3,112
5.849,post,28.1,30.3,116
5.870,post,28.0,30.3,113
5.890,post,28.4,30.3,124
5.910,post,27.8,30.3,107
5.931,post,28.1,30.3,117
5.951,post,27.7,30.3,109
5.972,post,27.9,30.3,113
5.992,post,27.8,30.3,112
6.013,post,27.9,30.3,111
6.033,post,27.7,30.3,108
6.054,post,27.8,30.3,109
6.074,post,27.9,30.3,113
6.095,post,28.0,30.3,115
6.115,post,28.2,30.3,117
6.136,post,28.0,30.3,114
6.156,post,28.0,30.3,111
6.177,post,27.9,30.3,110
6.197,post,27.7,30.3,106
6.218,post,28.0,30.3,116
6.238,post,27.6,30.3,106
6.259,post,27.6,30.3,107
6.279,post,27.8,30.3,108
6.300,post,28.0,30.3,115
6.320,post,27.6,30.3,105
6.341,post,28.3,30.3,123
6.361,post,27.7,30.3,107
6.382,post,28.6,30.3,129
6.402,post,27.7,30.3,105
6.422,post,27.9,30.3,112
6.443,post,27.9,30.3,111
6.463,post,28.1,30.3,118
6.484,post,27.9,30.3,112
6.504,post,27.8,30.3,112
6.525,post,28.4,30.3,126
6.545,post,28.1,30.3,113
6.566,post,27.8,30.3,107
6.586,post,28.2,30.3,117
6.610,post,28.0,30.3,112
6.631,post,28.6,30.3,129
6.651,post,28.0,30.3,112
6.672,post,28.1,30.3,117
6.692,post,27.9,30.3,111
6.713,post,27.9,30.3,113
6.734,post,28.0,30.3,113
6.754,post,28.0,30.3,115
6.775,post,27.8,30.3,110
6.795,post,28.0,30.3,113
6.816,post,27.9,30.3,112
6.836,post,28.0,30.3,116
6.857,post,27.8,30.3,108
6.878,post,28.1,30.3,117
6.898,post,27.7,30.3,108
6.918,post,28.2,30.3,119
6.939,post,27.7,30.3,107
6.959,post,28.0,30.3,117
6.980,post,28.0,30.3,115
7.000,post,28.1,30.3,118
7.021,post,27.5,30.3,102
7.041,post,28.2,30.3,120
7.062,post,28.2,30.3,121
7.083,post,27.7,30.3,106
7.103,post,28.0,30.3,113
7.123,post,27.9,30.3,112
7.144,post,27.9,30.3,110
7.164,post,28.1,30.3,117
7.185,post,28.4,30.3,122
7.205,post,28.2,30.3,118
7.226,post,27.8,30.3,108
7.246,post,27.9,30.3,112
7.266,post,27.6,30.3,105
7.287,post,27.6,30.3,106
7.308,post,27.4,30.3,101
7.328,post,27.5,30.3,103
7.349,post,27.9,30.3,115
7.369,post,27.8,30.3,112
7.390,post,28.1,30.3,114
7.410,post,28.2,30.3,119
7.431,post,28.0,30.3,112
7.451,post,28.2,30.3,120
7.472,post,27.7,30.3,103
7.492,post,27.9,30.3,110
7.513,post,28.1,30.3,117
7.533,post,27.5,30.3,103
7.554,post,27.7,30.3,109
7.574,post,28.7,30.3,133
7.594,post,27.9,30.3,110
7.615,post,28.3,30.3,123
7.635,post,28.3,30.3,119
7.656,post,27.9,30.3,108
7.677,post,28.3,30.3,119
7.697,post,27.6,30.3,104
7.717,post,27.9,30.3,113
7.737,post,27.6,30.3,109
7.758,post,27.6,30.3,108
7.778,post,27.9,30.3,115
7.799,post,28.0,30.3,114
7.819,post,28.1,30.3,116
7.840,post,28.7,30.3,130
7.860,post,27.9,30.3,108
7.881,post,28.5,30.3,124
7.901,post,28.2,30.3,118
7.922,post,27.7,30.3,105
7.942,post,28.0,30.3,116
7.963,post,28.0,30.3,115
7.984,post,27.8,30.3,109
8.004,post,27.7,30.3,108
8.025,post,27.9,30.3,114
8.045,post,28.0,30.3,116
8.069,post,27.5,30.3,102
8.089,post,27.9,30.3,115
8.110,post,27.7,30.3,107
8.130,post,27.6,30.3,104
8.151,post,28.0,30.3,118
8.171,post,28.0,30.3,116
8.192,post,28.4,30.3,124
8.212,post,28.0,30.3,111
8.233,post,28.1,30.3,117
8.253,post,28.3,30.3,119
8.274,post,28.4,30.3,121
8.294,post,28.0,30.3,110
8.315,post,27.7,30.3,105
8.335,post,27.5,30.3,102
8.356,post,27.4,30.3,104
8.376,post,27.5,30.3,105
8.397,post,27.5,30.3,108
8.417,post,28.3,30.3,124
8.438,post,28.0,30.3,116
8.458,post,27.9,30.3,109
8.479,post,28.5,30.3,127
8.499,post,28.3,30.3,117
8.520,post,28.5,30.3,124
8.541,post,28.1,30.3,111
8.561,post,28.2,30.3,117
8.581,post,28.0,30.3,112
8.602,post,28.0,30.3,114
8.622,post,27.5,30.3,104
8.643,post,27.7,30.3,107
8.663,post,27.8,30.3,112
8.683,post,27.5,30.3,103
8.704,post,27.6,30.3,107
8.725,post,28.2,30.3,121
8.745,post,27.4,30.3,101
8.766,post,28.2,30.3,120
8.786,post,28.3,30.3,123
8.807,post,27.9,30.3,109
8.827,post,28.1,30.3,111
8.848,post,28.2,30.3,117
8.868,post,27.7,30.3,104
8.889,post,28.0,30.3,117
8.910,post,27.7,30.3,109
8.930,post,27.9,30.3,114
8.950,post,28.3,30.3,124
8.971,post,28.1,30.3,115
8.991,post,28.4,30.3,120
9.012,post,28.6,30.3,124
9.033,post,28.0,30.3,111
9.052,post,27.9,30.3,111
9.073,post,27.4,30.3,102
9.094,post,27.3,30.3,101
9.115,post,27.5,30.3,109
9.135,post,27.4,30.3,103
9.155,post,27.8,30.3,112
9.175,post,28.0,30.3,117
9.196,post,28.1,30.3,113
9.216,post,28.3,30.3,121
9.237,post,28.5,30.3,120
9.257,post,28.3,30.3,119
9.278,post,28.3,30.3,118
9.298,post,28.1,30.3,113
9.319,post,27.9,30.3,110
9.339,post,27.9,30.3,113
9.360,post,27.8,30.3,109
9.380,post,27.9,30.3,112
9.401,post,28.0,30.3,115
9.421,post,28.3,30.3,122
9.442,post,28.1,30.3,117
9.462,post,27.9,30.3,111
9.483,post,27.7,30.3,107
9.504,post,27.7,30.3,107
9.524,post,27.9,30.3,114
9.545,post,27.5,30.3,105
9.565,post,27.8,30.3,112
9.585,post,28.2,30.3,121
9.606,post,28.4,30.3,121
9.626,post,28.8,30.3,131
9.650,post,28.6,30.3,125
9.670,post,27.9,30.3,103
9.691,post,28.2,30.3,117
9.711,post,27.8,30.3,107
9.732,post,27.6,30.3,106
9.752,post,27.9,30.3,113
9.773,post,27.5,30.3,102
9.794,post,28.1,30.3,119
9.814,post,27.6,30.3,106
9.835,post,28.0,30.3,115
9.855,post,27.7,30.3,110
9.875,post,28.0,30.3,115
9.896,post,27.7,30.3,106
9.916,post,28.4,30.3,127
9.937,post,27.8,30.3,108
9.957,post,27.9,30.3,112
9.977,post,28.0,30.3,110
9.998,post,28.4,30.3,126
10.018,post,28.0,30.3,113
10.039,post,27.7,30.3,103
10.059,post,27.8,30.3,110
10.080,post,27.8,30.3,111
10.100,post,27.6,30.3,106
10.121,post,27.8,30.3,111
10.141,post,27.8,30.3,111
10.162,post,28.0,30.3,115
10.183,post,28.2,30.3,119
10.203,post,28.6,30.3,125
10.224,post,28.2,30.3,117
10.245,post,28.1,30.3,114
10.265,post,27.9,30.3,109
10.285,post,28.1,30.3,116
10.306,post,28.0,30.3,113
10.326,post,27.7,30.3,106
10.347,post,27.8,30.3,111
10.367,post,27.9,30.3,114
10.388,post,28.1,30.3,117
10.409,post,27.9,30.3,111
10.429,post,28.0,30.3,116
10.449,post,28.0,30.3,113
10.470,post,28.1,30.3,115
10.490,post,28.0,30.3,113
10.511,post,27.9,30.3,113
10.532,post,28.2,30.3,118
10.552,post,27.9,30.3,109
10.572,post,28.1,30.3,117
10.593,post,27.7,30.3,106
10.613,post,28.0,30.3,117
10.634,post,27.8,30.3,111
10.654,post,28.2,30.3,119
10.675,post,27.9,30.3,110
10.695,post,28.2,30.3,120
10.716,post,28.1,30.3,115
10.736,post,28.3,30.3,121
10.756,post,27.8,30.3,108
10.777,post,28.1,30.3,115
10.798,post,28.1,30.3,118
10.818,post,27.7,30.3,105
10.839,post,28.2,30.3,120
10.859,post,28.0,30.3,113
10.880,post,28.2,30.3,120
10.900,post,28.0,30.3,112
10.920,post,28.2,30.3,119
10.941,post,28.2,30.3,118
10.962,post,27.8,30.3,105
10.982,post,28.0,30.3,117
11.002,post,27.8,30.3,110
11.023,post,28.0,30.3,116
11.043,post,28.2,30.3,120
11.064,post,27.8,30.3,108
11.084,post,28.8,30.3,133
11.105,post,27.8,30.3,107
11.126,post,28.2,30.3,116
11.149,post,27.5,30.3,103
11.169,post,27.8,30.3,114
11.190,post,27.4,30.3,102
11.210,post,27.7,30.3,109
11.231,post,28.1,30.3,119
11.251,post,27.8,30.3,109
11.272,post,27.6,30.3,100
11.292,post,27.5,30.3,105
11.313,post,27.7,30.3,106
11.333,post,28.1,30.3,118
11.354,post,27.5,30.3,99
11.374,post,28.0,30.3,115
11.395,post,28.2,30.3,120
11.415,post,28.4,30.3,122
11.436,post,28.1,30.3,116
11.456,post,28.1,30.3,116
11.477,post,28.3,30.3,120
11.497,post,27.9,30.3,110
11.518,post,28.6,30.3,128
11.538,post,27.6,30.3,102
11.559,post,28.1,30.3,117
11.579,post,27.8,30.3,112
11.600,post,28.0,30.3,115
11.620,post,27.6,30.3,103
11.641,post,27.9,30.3,113
11.662,post,27.9,30.3,114
11.682,post,28.0,30.3,116
11.703,post,28.0,30.3,115
11.723,post,28.5,30.3,124
11.743,post,28.0,30.3,112
11.764,post,28.5,30.3,127
11.784,post,28.0,30.3,112
11.805,post,28.4,30.3,124
11.826,post,27.9,30.3,111
11.847,post,28.2,30.3,119
11.867,post,27.5,30.3,101
11.887,post,27.6,30.3,103
11.908,post,28.0,30.3,116
11.928,post,27.7,30.3,110
11.948,post,27.8,30.3,110
11.969,post,28.0,30.3,115
11.989,post,28.3,30.3,123
12.010,post,27.8,30.3,108
12.031,post,28.0,30.3,114
12.051,post,27.9,30.3,111
12.072,post,27.9,30.3,111
12.092,post,27.6,30.3,105
12.113,post,27.8,30.3,110
12.133,post,27.6,30.3,103
12.153,post,28.5,30.3,127
12.173,post,28.1,30.3,116
12.194,post,28.0,30.3,110
12.214,post,28.1,30.3,114
12.235,post,27.9,30.3,110
12.255,post,27.9,30.3,111
12.275,post,28.0,30.3,114
12.296,post,27.8,30.3,110
12.317,post,27.5,30.3,103
12.337,post,27.9,30.3,116
12.357,post,27.9,30.3,113
12.378,post,28.2,30.3,118
12.398,post,28.2,30.3,117
12.419,post,28.1,30.3,115
12.440,post,28.5,30.3,127
12.461,post,28.1,30.3,115
12.481,post,28.1,30.3,116
12.501,post,27.8,30.3,108
12.522,post,27.9,30.3,111
12.543,post,28.0,30.3,115
12.563,post,27.6,30.3,104
12.584,post,27.8,30.3,110
12.604,post,27.8,30.3,110
12.624,post,27.9,30.3,114
12.648,post,27.7,30.3,107
12.668,post,28.0,30.3,116
12.689,post,28.1,30.3,119
12.710,post,27.8,30.3,107
12.730,post,27.9,30.3,113
12.751,post,27.6,30.3,102
12.771,post,27.6,30.3,104
12.792,post,27.7,30.3,110
12.812,post,27.6,30.3,106
12.832,post,28.1,30.3,120
12.853,post,27.7,30.3,105
12.874,post,28.3,30.3,122
12.894,post,28.1,30.3,115
12.915,post,28.1,30.3,115
12.935,post,28.1,30.3,115
12.956,post,27.9,30.3,111
12.976,post,27.8,30.3,109
12.997,post,27.9,30.3,114
13.017,post,27.9,30.3,111
13.037,post,27.9,30.3,113
13.058,post,27.9,30.3,113
13.079,post,28.8,30.3,132
13.099,post,28.3,30.3,119
13.119,post,28.1,30.3,112
13.140,post,28.1,30.3,118
13.160,post,27.8,30.3,108
13.181,post,27.7,30.3,107
13.201,post,27.7,30.3,109
13.222,post,27.9,30.3,115
13.242,post,27.8,30.3,110
13.263,post,28.3,30.3,121
13.283,post,28.1,30.3,116
