t_s,phase,gap_mm,ref_mm,pwm
3.797,post,27.7,30.3,116
3.817,post,27.7,30.3,116
3.838,post,27.5,30.3,110
3.858,post,27.9,30.3,119
3.879,post,27.6,30.3,110
3.899,post,27.2,30.3,99
3.920,post,27.5,30.3,109
3.940,post,27.6,30.3,113
3.961,post,27.5,30.3,113
3.982,post,27.2,30.3,102
4.002,post,27.3,30.3,106
4.022,post,27.4,30.3,107
4.043,post,27.3,30.3,104
4.064,post,27.6,30.3,115
4.085,post,27.6,30.3,114
4.105,post,27.2,30.3,101
4.125,post,27.4,30.3,108
4.145,post,27.4,30.3,108
4.166,post,27.2,30.3,103
4.187,post,27.5,30.3,111
4.207,post,27.5,30.3,111
4.227,post,27.2,30.3,99
4.248,post,27.6,30.3,114
4.269,post,27.7,30.3,116
4.289,post,27.4,30.3,109
4.310,post,27.2,30.3,99
4.330,post,27.5,30.3,110
4.350,post,27.5,30.3,111
4.371,post,27.4,30.3,107
4.391,post,27.4,30.3,108
4.412,post,27.2,30.3,104
4.433,post,27.3,30.3,108
4.453,post,27.4,30.3,109
4.473,post,27.4,30.3,108
4.494,post,27.4,30.3,110
4.514,post,27.3,30.3,103
4.534,post,27.3,30.3,103
4.555,post,27.5,30.3,112
4.575,post,27.2,30.3,105
4.596,post,27.2,30.3,106
4.616,post,27.3,30.3,108
4.637,post,27.5,30.3,114
4.657,post,27.8,30.3,119
4.678,post,27.7,30.3,114
4.698,post,27.4,30.3,104
4.719,post,27.7,30.3,115
4.739,post,27.4,30.3,106
4.760,post,27.2,30.3,103
4.780,post,27.2,30.3,106
4.801,post,27.3,30.3,108
4.821,post,27.3,30.3,109
4.841,post,27.1,30.3,101
4.862,post,27.4,30.3,110
4.883,post,27.6,30.3,115
4.903,post,27.6,30.3,113
4.923,post,27.5,30.3,110
4.944,post,27.3,30.3,103
4.964,post,27.4,30.3,109
4.985,post,27.4,30.3,109
5.006,post,27.1,30.3,98
5.026,post,27.3,30.3,108
5.046,post,27.3,30.3,107
5.067,post,27.1,30.3,102
5.087,post,27.2,30.3,104
5.108,post,27.3,30.3,105
5.128,post,27.3,30.3,105
5.149,post,27.0,30.3,95
5.169,post,27.1,30.3,103
5.190,post,27.2,30.3,108
5.210,post,27.1,30.3,105
5.231,post,27.4,30.3,112
5.251,post,27.3,30.3,108
5.272,post,27.3,30.3,106
5.292,post,27.6,30.3,115
5.316,post,27.6,30.3,116
5.337,post,27.4,30.3,106
5.357,post,27.3,30.3,103
5.378,post,27.7,30.3,116
5.398,post,27.5,30.3,108
5.419,post,27.7,30.3,114
5.439,post,27.6,30.3,114
5.460,post,27.6,30.3,114
5.480,post,27.4,30.3,108
5.501,post,27.3,30.3,104
5.521,post,27.1,30.3,101
5.542,post,27.1,30.3,103
5.562,post,27.3,30.3,109
5.583,post,27.1,30.3,105
5.603,post,27.1,30.3,101
5.624,post,27.4,30.3,112
5.644,post,27.4,30.3,109
5.665,post,27.4,30.3,104
5.685,post,27.5,30.3,107
5.706,post,27.6,30.3,113
5.726,post,27.5,30.3,110
5.747,post,27.3,30.3,106
5.767,post,27.3,30.3,106
5.787,post,27.6,30.3,114
5.808,post,27.4,30.3,105
5.828,post,27.5,30.3,111
5.849,post,27.2,30.3,101
5.870,post,27.4,30.3,107
5.890,post,27.3,30.3,104
5.910,post,27.4,30.3,111
5.931,post,27.2,30.3,105
5.951,post,27.5,30.3,113
5.972,post,27.2,30.3,102
5.993,post,27.6,30.3,117
6.013,post,27.3,30.3,108
6.034,post,27.4,30.3,107
6.054,post,27.6,30.3,117
6.075,post,27.3,30.3,107
6.095,post,27.5,30.3,108
6.115,post,27.3,30.3,105
6.136,post,27.5,30.3,113
6.156,post,27.2,30.3,104
6.177,post,27.5,30.3,112
6.197,post,27.2,30.3,102
6.218,post,27.5,30.3,111
6.238,post,27.4,30.3,109
6.259,post,27.5,30.3,110
6.279,post,27.4,30.3,109
6.300,post,27.4,30.3,107
6.320,post,27.3,30.3,105
6.341,post,27.1,30.3,100
6.361,post,27.4,30.3,110
6.382,post,27.2,30.3,105
6.402,post,27.3,30.3,109
6.423,post,27.8,30.3,125
6.443,post,27.5,30.3,110
6.464,post,27.5,30.3,111
6.484,post,27.3,30.3,103
6.504,post,27.6,30.3,111
6.525,post,27.6,30.3,114
6.545,post,27.4,30.3,106
6.566,post,27.2,30.3,100
6.586,post,27.7,30.3,117
6.607,post,27.4,30.3,108
6.627,post,27.4,30.3,108
6.648,post,27.6,30.3,114
6.672,post,27.3,30.3,107
6.692,post,27.4,30.3,108
6.713,post,27.4,30.3,109
6.734,post,27.3,30.3,107
6.754,post,27.6,30.3,115
6.774,post,27.4,30.3,109
6.795,post,27.4,30.3,109
6.815,post,27.5,30.3,113
6.836,post,27.3,30.3,104
6.856,post,27.7,30.3,118
6.877,post,27.1,30.3,97
6.897,post,27.1,30.3,103
6.918,post,27.1,30.3,102
6.938,post,27.3,30.3,109
6.959,post,27.4,30.3,111
6.979,post,27.5,30.3,115
7.000,post,27.5,30.3,108
7.020,post,27.5,30.3,109
7.041,post,27.4,30.3,106
7.061,post,27.4,30.3,109
7.082,post,27.1,30.3,102
7.102,post,27.5,30.3,111
7.123,post,27.3,30.3,104
7.143,post,27.8,30.3,119
7.164,post,27.2,30.3,103
7.184,post,27.4,30.3,108
7.205,post,27.7,30.3,117
7.225,post,27.7,30.3,114
7.246,post,27.7,30.3,117
7.266,post,27.4,30.3,106
7.287,post,27.5,30.3,111
7.307,post,27.3,30.3,108
7.328,post,26.8,30.3,91
7.349,post,27.4,30.3,111
7.369,post,27.5,30.3,114
7.390,post,27.5,30.3,110
7.410,post,27.7,30.3,119
7.431,post,27.5,30.3,112
7.452,post,27.6,30.3,113
7.472,post,27.3,30.3,103
7.492,post,27.6,30.3,112
7.513,post,27.5,30.3,114
7.533,post,27.4,30.3,108
7.554,post,27.5,30.3,110
7.574,post,27.6,30.3,115
7.595,post,27.5,30.3,112
7.615,post,27.5,30.3,107
7.636,post,27.3,30.3,104
7.656,post,27.3,30.3,107
7.676,post,27.1,30.3,99
7.697,post,27.3,30.3,107
7.717,post,27.2,30.3,104
7.738,post,27.2,30.3,102
7.758,post,27.6,30.3,117
7.779,post,27.7,30.3,117
7.799,post,27.5,30.3,109
7.820,post,27.4,30.3,108
7.840,post,27.4,30.3,109
7.861,post,27.3,30.3,105
7.881,post,27.4,30.3,109
7.901,post,27.4,30.3,107
7.922,post,27.6,30.3,113
7.943,post,27.5,30.3,109
7.963,post,27.3,30.3,105
7.984,post,27.2,30.3,101
8.004,post,27.3,30.3,105
8.025,post,27.2,30.3,102
8.045,post,27.8,30.3,119
8.066,post,27.6,30.3,114
8.087,post,27.3,30.3,103
8.107,post,27.7,30.3,118
8.127,post,27.3,30.3,104
8.148,post,27.3,30.3,100
8.171,post,27.6,30.3,114
8.192,post,27.3,30.3,104
8.212,post,27.7,30.3,117
8.233,post,27.4,30.3,109
8.253,post,27.4,30.3,108
8.274,post,27.1,30.3,100
8.294,post,27.3,30.3,105
8.314,post,27.3,30.3,105
8.335,post,27.8,30.3,121
8.356,post,27.3,30.3,106
8.376,post,27.2,30.3,100
8.397,post,27.7,30.3,117
8.417,post,27.4,30.3,108
8.438,post,27.2,30.3,105
8.458,post,27.4,30.3,111
8.479,post,27.5,30.3,112
8.499,post,27.8,30.3,119
8.520,post,27.5,30.3,111
8.540,post,27.5,30.3,108
8.561,post,27.8,30.3,117
8.581,post,27.2,30.3,104
8.602,post,27.3,30.3,104
8.622,post,27.5,30.3,112
8.643,post,27.4,30.3,110
8.663,post,27.2,30.3,104
8.684,post,27.3,30.3,108
8.705,post,27.2,30.3,106
8.725,post,27.3,30.3,108
8.745,post,27.3,30.3,108
8.766,post,27.2,30.3,103
8.786,post,27.2,30.3,101
8.807,post,27.6,30.3,114
8.827,post,27.2,30.3,100
8.848,post,27.5,30.3,112
8.868,post,27.4,30.3,106
8.888,post,27.7,30.3,115
8.909,post,27.4,30.3,110
8.930,post,27.4,30.3,109
8.950,post,27.5,30.3,112
8.971,post,27.4,30.3,107
8.991,post,27.3,30.3,105
9.011,post,27.9,30.3,123
9.032,post,27.2,30.3,102
9.053,post,27.3,30.3,103
9.073,post,27.4,30.3,108
9.094,post,27.1,30.3,103
9.114,post,27.5,30.3,111
9.135,post,27.4,30.3,112
9.155,post,27.4,30.3,106
9.175,post,27.5,30.3,108
9.196,post,27.7,30.3,114
9.217,post,27.4,30.3,108
9.237,post,27.7,30.3,117
9.258,post,27.5,30.3,109
9.278,post,27.5,30.3,110
9.298,post,27.4,30.3,108
9.318,post,27.2,30.3,103
9.339,post,27.4,30.3,111
9.359,post,27.2,30.3,103
9.380,post,27.4,30.3,109
9.400,post,27.3,30.3,106
9.421,post,27.3,30.3,106
9.441,post,27.4,30.3,111
9.462,post,27.4,30.3,110
9.482,post,27.6,30.3,113
9.503,post,27.6,30.3,112
9.524,post,27.4,30.3,104
9.544,post,27.5,30.3,108
9.565,post,27.4,30.3,110
9.585,post,27.0,30.3,99
9.606,post,27.4,30.3,113
9.626,post,27.1,30.3,99
9.647,post,27.1,30.3,102
9.668,post,27.3,30.3,111
9.688,post,27.3,30.3,108
9.711,post,27.5,30.3,114
9.732,post,27.7,30.3,119
9.752,post,27.3,30.3,103
9.773,post,27.6,30.3,111
9.793,post,27.4,30.3,108
9.814,post,27.4,30.3,108
9.834,post,27.5,30.3,112
9.855,post,27.7,30.3,117
9.875,post,27.5,30.3,110
9.896,post,27.3,30.3,105
9.916,post,27.3,30.3,106
9.937,post,27.2,30.3,103
9.957,post,27.2,30.3,106
9.978,post,27.4,30.3,111
9.999,post,27.2,30.3,103
10.019,post,27.3,30.3,109
10.039,post,27.4,30.3,109
10.060,post,27.1,30.3,100
10.080,post,27.6,30.3,116
10.101,post,27.6,30.3,116
10.122,post,27.5,30.3,111
10.142,post,27.6,30.3,111
10.163,post,27.7,30.3,116
10.183,post,27.0,30.3,92
10.204,post,27.4,30.3,109
10.224,post,27.4,30.3,111
10.245,post,27.3,30.3,108
10.265,post,27.2,30.3,103
10.285,post,27.5,30.3,112
10.306,post,27.3,30.3,107
10.326,post,27.2,30.3,104
10.347,post,27.3,30.3,106
10.368,post,27.4,30.3,111
10.388,post,27.3,30.3,105
10.408,post,27.8,30.3,121
10.429,post,27.2,30.3,102
10.450,post,27.2,30.3,102
10.470,post,27.1,30.3,100
10.490,post,26.9,30.3,96
10.511,post,27.5,30.3,114
10.531,post,27.1,30.3,100
10.552,post,27.3,30.3,106
10.572,post,27.2,30.3,104
10.593,post,27.4,30.3,109
10.614,post,27.7,30.3,119
10.633,post,27.3,30.3,106
10.655,post,27.3,30.3,107
10.675,post,27.4,30.3,110
10.696,post,27.4,30.3,108
10.716,post,27.5,30.3,109
10.736,post,27.5,30.3,109
10.756,post,27.4,30.3,108
10.777,post,27.4,30.3,109
10.797,post,27.4,30.3,107
10.818,post,27.4,30.3,106
10.838,post,27.3,30.3,106
10.859,post,27.3,30.3,106
10.879,post,27.3,30.3,108
10.900,post,27.6,30.3,114
10.920,post,27.4,30.3,105
10.941,post,27.6,30.3,113
10.961,post,27.4,30.3,105
10.982,post,27.6,30.3,114
11.002,post,27.5,30.3,112
11.023,post,27.1,30.3,100
11.043,post,27.2,30.3,106
11.064,post,27.4,30.3,110
11.085,post,27.5,30.3,113
11.105,post,27.5,30.3,111
11.126,post,27.5,30.3,113
11.146,post,27.6,30.3,112
11.166,post,27.4,30.3,106
11.187,post,27.8,30.3,119
11.210,post,27.7,30.3,116
11.231,post,27.3,30.3,105
11.252,post,27.3,30.3,106
11.272,post,27.4,30.3,110
11.293,post,27.5,30.3,114
11.313,post,27.4,30.3,109
11.333,post,27.3,30.3,107
11.354,post,27.2,30.3,104
11.374,post,27.6,30.3,114
11.395,post,27.3,30.3,105
11.415,post,27.4,30.3,108
11.436,post,27.2,30.3,105
11.456,post,27.2,30.3,101
11.477,post,27.6,30.3,117
11.498,post,27.2,30.3,105
11.518,post,27.3,30.3,104
11.538,post,27.6,30.3,116
11.558,post,27.5,30.3,110
11.579,post,27.4,30.3,109
11.600,post,27.5,30.3,112
11.620,post,27.4,30.3,109
11.640,post,27.5,30.3,109
11.661,post,27.3,30.3,104
11.682,post,27.9,30.3,123
11.702,post,27.6,30.3,113
11.723,post,27.4,30.3,107
11.743,post,27.7,30.3,115
11.764,post,27.4,30.3,110
11.784,post,27.4,30.3,106
11.805,post,27.5,30.3,110
11.825,post,27.3,30.3,103
11.846,post,27.6,30.3,112
11.867,post,27.7,30.3,116
11.887,post,27.2,30.3,102
11.908,post,27.6,30.3,115
11.928,post,27.4,30.3,108
11.948,post,27.7,30.3,117
11.969,post,27.3,30.3,105
11.990,post,27.5,30.3,111
12.010,post,27.4,30.3,108
12.030,post,27.5,30.3,111
12.051,post,27.5,30.3,111
12.071,post,27.3,30.3,105
12.092,post,27.3,30.3,107
12.113,post,27.0,30.3,96
12.133,post,27.3,30.3,106
12.154,post,27.3,30.3,107
12.174,post,27.3,30.3,107
12.194,post,27.4,30.3,110
12.215,post,27.5,30.3,114
12.236,post,27.3,30.3,107
12.256,post,27.4,30.3,107
12.276,post,27.4,30.3,110
12.297,post,27.4,30.3,109
12.317,post,27.3,30.3,104
12.338,post,27.7,30.3,117
12.358,post,27.5,30.3,112
12.379,post,27.5,30.3,109
12.399,post,27.5,30.3,110
12.420,post,27.4,30.3,108
12.440,post,27.6,30.3,113
12.461,post,27.4,30.3,109
12.481,post,27.1,30.3,98
12.502,post,27.7,30.3,119
12.522,post,27.0,30.3,95
12.542,post,27.7,30.3,116
12.563,post,27.4,30.3,107
12.583,post,27.3,30.3,102
12.604,post,27.5,30.3,112
12.625,post,27.3,30.3,107
12.648,post,27.3,30.3,107
12.669,post,27.2,30.3,105
12.689,post,27.3,30.3,107
12.710,post,27.1,30.3,101
12.730,post,27.6,30.3,115
12.750,post,27.6,30.3,117
12.771,post,27.3,30.3,102
12.792,post,27.5,30.3,111
12.812,post,27.4,30.3,108
12.833,post,27.1,30.3,100
12.853,post,27.5,30.3,109
12.874,post,27.3,30.3,106
12.894,post,27.3,30.3,105
12.915,post,27.4,30.3,108
12.935,post,27.5,30.3,111
12.956,post,27.7,30.3,116
12.976,post,27.4,30.3,107
12.997,post,27.0,30.3,95
13.018,post,27.5,30.3,112
13.038,post,27.4,30.3,112
13.058,post,27.2,30.3,103
13.079,post,27.1,30.3,101
13.099,post,27.4,30.3,107
13.119,post,27.7,30.3,121
13.140,post,27.2,30.3,100
13.160,post,27.5,30.3,111
13.181,post,27.1,30.3,98
13.201,post,27.2,30.3,105
13.222,post,27.3,30.3,106
13.242,post,27.6,30.3,112
13.263,post,27.6,30.3,115
13.284,post,27.3,30.3,103
