t_s,phase,gap_mm,ref_mm,pwm
-1.913,pre,27.1,30.0,110
-1.892,pre,27.2,30.0,110
-1.872,pre,27.2,30.0,108
-1.851,pre,27.3,30.0,109
-1.831,pre,27.4,30.0,114
-1.810,pre,27.4,30.0,116
-1.790,pre,27.0,30.0,101
-1.769,pre,27.4,30.0,112
-1.749,pre,27.4,30.0,116
-1.729,pre,27.2,30.0,108
-1.708,pre,27.3,30.0,113
-1.687,pre,27.1,30.0,105
-1.667,pre,27.3,30.0,114
-1.647,pre,27.2,30.0,109
-1.626,pre,27.1,30.0,108
-1.606,pre,27.3,30.0,112
-1.584,pre,27.3,30.0,112
-1.564,pre,27.4,30.0,112
-1.544,pre,27.2,30.0,108
-1.524,pre,27.3,30.0,112
-1.503,pre,27.3,30.0,112
-1.483,pre,27.4,30.0,117
-1.462,pre,27.3,30.0,114
-1.442,pre,27.5,30.0,119
-1.421,pre,27.5,30.0,114
-1.400,pre,27.7,30.0,123
-1.380,pre,27.2,30.0,104
-1.359,pre,27.2,30.0,107
-1.339,pre,27.3,30.0,107
-1.318,pre,27.2,30.0,106
-1.298,pre,27.3,30.0,112
-1.278,pre,27.2,30.0,110
-1.257,pre,27.1,30.0,105
-1.236,pre,27.3,30.0,110
-1.216,pre,27.2,30.0,111
-1.195,pre,27.4,30.0,118
-1.175,pre,27.1,30.0,103
-1.154,pre,27.5,30.0,116
-1.134,pre,27.4,30.0,115
-1.113,pre,26.9,30.0,95
-1.093,pre,27.1,30.0,108
-1.073,pre,27.1,30.0,107
-1.051,pre,27.1,30.0,110
-1.031,pre,27.1,30.0,105
-1.011,pre,26.9,30.0,102
-0.991,pre,26.9,30.0,103
-0.969,pre,27.3,30.0,115
-0.949,pre,27.1,30.0,107
-0.929,pre,27.4,30.0,114
-0.909,pre,27.3,30.0,115
-0.889,pre,27.0,30.0,100
-0.868,pre,27.6,30.0,119
-0.848,pre,27.2,30.0,108
-0.827,pre,27.6,30.0,120
-0.806,pre,27.1,30.0,105
-0.786,pre,27.4,30.0,113
-0.766,pre,27.1,30.0,107
-0.745,pre,27.1,30.0,106
-0.725,pre,27.2,30.0,110
-0.705,pre,27.2,30.0,111
-0.684,pre,27.6,30.0,119
-0.664,pre,27.5,30.0,118
-0.643,pre,27.4,30.0,111
-0.622,pre,27.3,30.0,110
-0.602,pre,27.2,30.0,107
-0.582,pre,27.4,30.0,112
-0.561,pre,27.3,30.0,111
-0.540,pre,27.1,30.0,107
-0.519,pre,27.5,30.0,118
-0.496,pre,27.2,30.0,108
-0.475,pre,27.2,30.0,110
-0.455,pre,27.2,30.0,110
-0.434,pre,27.3,30.0,111
-0.414,pre,27.1,30.0,108
-0.393,pre,27.3,30.0,113
-0.373,pre,27.5,30.0,120
-0.352,pre,27.0,30.0,100
-0.332,pre,27.3,30.0,114
-0.311,pre,26.9,30.0,101
-0.291,pre,27.1,30.0,108
-0.270,pre,27.0,30.0,104
-0.250,pre,27.4,30.0,117
-0.229,pre,27.2,30.0,109
-0.209,pre,27.3,30.0,112
-0.188,pre,27.3,30.0,110
-0.168,pre,27.3,30.0,109
-0.147,pre,27.2,30.0,108
-0.127,pre,27.6,30.0,121
-0.106,pre,27.3,30.0,111
-0.086,pre,27.5,30.0,117
-0.065,pre,27.2,30.0,109
-0.045,pre,27.2,30.0,107
-0.024,pre,27.6,30.0,120
-0.003,pre,27.4,30.0,114
0.017,post,26.9,30.3,94
0.037,post,27.6,30.3,117
0.058,post,27.5,30.3,112
0.078,post,27.9,30.3,122
0.100,post,28.0,30.3,122
0.120,post,27.9,30.3,117
0.140,post,27.9,30.3,116
0.161,post,27.7,30.3,104
0.181,post,28.4,30.3,136
0.202,post,27.7,30.3,105
0.223,post,28.9,30.3,147
0.242,post,27.1,30.3,89
0.263,post,29.5,30.3,166
0.283,post,27.1,30.3,89
0.304,post,28.9,30.3,143
0.325,post,27.1,30.3,93
0.344,post,28.1,30.3,123
0.365,post,27.6,30.3,110
0.386,post,27.5,30.3,102
0.406,post,28.5,30.3,140
0.427,post,27.7,30.3,108
0.447,post,28.3,30.3,124
0.468,post,28.0,30.3,116
0.488,post,29.0,30.3,147
0.508,post,27.4,30.3,90
0.529,post,28.5,30.3,122
0.549,post,27.5,30.3,105
0.570,post,27.9,30.3,103
0.590,post,27.7,30.3,117
0.611,post,27.4,30.3,102
0.631,post,29.0,30.3,156
0.652,post,26.9,30.3,75
0.673,post,28.6,30.3,140
0.693,post,27.1,30.3,91
0.713,post,28.5,30.3,137
0.734,post,27.2,30.3,92
0.754,post,29.1,30.3,156
0.775,post,26.9,30.3,83
0.795,post,29.8,30.3,177
0.816,post,26.6,30.3,74
0.836,post,28.2,30.3,127
0.857,post,27.2,30.3,101
0.877,post,27.7,30.3,111
0.898,post,28.2,30.3,127
0.918,post,28.0,30.3,120
0.938,post,28.0,30.3,115
0.959,post,28.2,30.3,119
0.981,post,27.8,30.3,111
1.000,post,28.3,30.3,122
1.021,post,28.0,30.3,117
1.042,post,27.5,30.3,95
1.062,post,28.1,30.3,122
1.082,post,27.6,30.3,101
1.102,post,28.2,30.3,124
1.123,post,28.4,30.3,129
1.143,post,27.8,30.3,107
1.164,post,29.2,30.3,152
1.184,post,26.9,30.3,78
1.205,post,29.9,30.3,168
1.225,post,26.7,30.3,79
1.246,post,27.6,30.3,106
1.266,post,27.2,30.3,107
1.286,post,27.8,30.3,116
1.307,post,27.9,30.3,124
1.328,post,27.7,30.3,113
1.349,post,27.7,30.3,102
1.368,post,28.6,30.3,142
1.389,post,27.4,30.3,91
1.410,post,29.1,30.3,155
1.430,post,27.0,30.3,78
1.451,post,28.7,30.3,135
1.471,post,27.4,30.3,101
1.491,post,28.3,30.3,124
1.512,post,27.7,30.3,112
1.532,post,28.2,30.3,111
1.552,post,28.5,30.3,138
1.573,post,27.2,30.3,82
1.593,post,28.6,30.3,145
1.614,post,27.3,30.3,92
1.634,post,28.2,30.3,134
1.655,post,27.7,30.3,112
1.675,post,28.6,30.3,138
1.696,post,27.3,30.3,96
1.716,post,28.9,30.3,148
1.737,post,27.1,30.3,88
1.758,post,29.4,30.3,161
1.778,post,26.9,30.3,82
1.799,post,28.7,30.3,139
1.820,post,27.0,30.3,93
1.840,post,28.4,30.3,133
1.860,post,27.5,30.3,111
1.881,post,28.8,30.3,135
1.901,post,28.1,30.3,124
1.921,post,28.1,30.3,104
1.942,post,28.0,30.3,126
1.963,post,27.4,30.3,84
1.983,post,27.8,30.3,121
2.003,post,27.2,30.3,96
2.024,post,28.3,30.3,134
2.045,post,27.7,30.3,110
2.066,post,28.1,30.3,118
2.085,post,27.8,30.3,114
2.106,post,28.4,30.3,128
2.127,post,27.7,30.3,107
2.147,post,27.6,30.3,102
2.167,post,28.3,30.3,131
2.191,post,27.8,30.3,114
2.211,post,27.9,30.3,113
2.232,post,28.0,30.3,117
2.253,post,28.1,30.3,120
2.273,post,28.3,30.3,127
2.293,post,27.6,30.3,104
2.314,post,28.8,30.3,133
2.334,post,27.4,30.3,105
2.355,post,27.6,30.3,91
2.375,post,27.2,30.3,102
2.396,post,27.3,30.3,99
2.416,post,27.5,30.3,112
2.437,post,27.5,30.3,106
2.457,post,28.0,30.3,121
2.478,post,28.2,30.3,129
2.498,post,27.3,30.3,83
2.519,post,28.2,30.3,129
2.539,post,27.3,30.3,99
2.560,post,28.2,30.3,126
2.580,post,28.2,30.3,127
2.601,post,27.7,30.3,107
2.621,post,28.1,30.3,120
2.641,post,28.3,30.3,130
2.662,post,27.3,30.3,91
2.682,post,29.1,30.3,157
2.703,post,26.9,30.3,81
2.724,post,29.4,30.3,160
2.744,post,26.9,30.3,86
2.764,post,29.2,30.3,149
2.785,post,26.8,30.3,83
2.805,post,28.0,30.3,122
2.826,post,27.7,30.3,120
2.846,post,27.4,30.3,102
2.867,post,28.0,30.3,125
2.887,post,27.7,30.3,111
2.908,post,27.7,30.3,109
2.928,post,28.1,30.3,124
2.949,post,27.9,30.3,116
2.969,post,27.9,30.3,119
2.990,post,28.0,30.3,123
3.010,post,27.7,30.3,109
3.031,post,28.9,30.3,146
3.051,post,27.1,30.3,84
3.072,post,28.6,30.3,138
3.092,post,27.2,30.3,96
3.113,post,29.5,30.3,154
3.133,post,27.2,30.3,96
3.154,post,28.1,30.3,115
3.174,post,27.3,30.3,105
3.195,post,27.4,30.3,98
3.215,post,28.2,30.3,134
3.236,post,27.3,30.3,95
3.256,post,29.1,30.3,153
3.277,post,27.0,30.3,80
3.297,post,30.0,30.3,182
3.318,post,26.5,30.3,65
3.338,post,28.3,30.3,133
3.358,post,27.0,30.3,95
3.379,post,27.4,30.3,107
3.399,post,27.9,30.3,121
3.420,post,27.8,30.3,117
3.440,post,28.2,30.3,129
3.461,post,27.4,30.3,100
3.481,post,28.2,30.3,125
3.502,post,28.0,30.3,119
3.522,post,27.6,30.3,99
3.543,post,27.7,30.3,111
3.563,post,28.2,30.3,116
3.584,post,27.9,30.3,117
3.604,post,28.0,30.3,107
3.625,post,28.3,30.3,134
3.645,post,27.4,30.3,86
3.666,post,28.6,30.3,144
3.686,post,27.0,30.3,74
3.707,post,28.6,30.3,142
3.727,post,27.2,30.3,95
3.747,post,28.3,30.3,123
3.768,post,27.8,30.3,115
3.789,post,28.2,30.3,121
3.809,post,28.1,30.3,121
3.830,post,28.1,30.3,111
3.850,post,28.1,30.3,124
3.871,post,27.7,30.3,107
3.891,post,28.4,30.3,131
3.911,post,27.4,30.3,100
3.932,post,27.8,30.3,111
3.952,post,28.3,30.3,132
3.973,post,27.6,30.3,105
3.993,post,28.5,30.3,132
4.014,post,27.9,30.3,116
4.034,post,28.2,30.3,112
4.055,post,27.8,30.3,120
4.075,post,28.0,30.3,107
4.096,post,27.8,30.3,118
4.116,post,27.6,30.3,104
4.137,post,28.4,30.3,133
4.157,post,27.8,30.3,108
4.178,post,28.6,30.3,133
4.198,post,27.6,30.3,105
4.219,post,29.0,30.3,141
4.239,post,27.1,30.3,91
4.260,post,29.5,30.3,159
4.280,post,26.9,30.3,88
4.301,post,27.7,30.3,111
4.321,post,27.3,30.3,106
4.342,post,27.3,30.3,104
4.362,post,27.7,30.3,119
4.383,post,27.9,30.3,119
4.403,post,28.3,30.3,133
4.424,post,27.6,30.3,100
4.444,post,29.0,30.3,152
4.464,post,27.1,30.3,77
4.485,post,29.5,30.3,165
4.506,post,26.8,30.3,80
4.526,post,28.8,30.3,144
4.547,post,27.1,30.3,95
4.567,post,28.8,30.3,144
4.587,post,27.4,30.3,101
4.608,post,29.8,30.3,172
4.628,post,26.6,30.3,67
4.649,post,28.7,30.3,143
4.669,post,26.7,30.3,83
4.690,post,27.9,30.3,123
4.710,post,27.3,30.3,104
4.731,post,27.6,30.3,108
4.751,post,27.5,30.3,106
4.772,post,28.4,30.3,135
4.792,post,28.0,30.3,122
4.813,post,27.3,30.3,90
4.833,post,28.6,30.3,143
4.854,post,27.8,30.3,110
4.874,post,28.0,30.3,110
4.895,post,27.7,30.3,110
4.915,post,28.5,30.3,129
4.936,post,28.1,30.3,120
4.956,post,27.4,30.3,97
4.977,post,29.5,30.3,168
4.997,post,27.1,30.3,83
5.018,post,28.4,30.3,128
5.038,post,27.1,30.3,97
5.059,post,28.2,30.3,122
5.079,post,27.3,30.3,101
5.100,post,27.6,30.3,108
5.120,post,27.9,30.3,120
5.141,post,27.2,30.3,93
5.161,post,28.4,30.3,134
5.182,post,28.1,30.3,125
5.202,post,27.8,30.3,98
5.223,post,27.8,30.3,120
5.243,post,27.4,30.3,92
5.264,post,28.8,30.3,148
5.284,post,26.8,30.3,78
5.305,post,28.5,30.3,139
5.326,post,27.6,30.3,108
5.346,post,28.5,30.3,129
5.366,post,27.4,30.3,104
5.387,post,28.5,30.3,131
5.407,post,27.3,30.3,103
5.428,post,28.4,30.3,127
5.448,post,27.6,30.3,110
5.468,post,28.1,30.3,107
5.489,post,27.0,30.3,95
5.509,post,27.5,30.3,107
5.530,post,27.5,30.3,110
5.550,post,27.3,30.3,101
5.571,post,28.9,30.3,151
5.592,post,26.7,30.3,67
5.612,post,28.3,30.3,133
5.633,post,27.2,30.3,99
5.653,post,28.1,30.3,125
5.673,post,27.7,30.3,114
5.694,post,28.1,30.3,123
5.714,post,27.9,30.3,120
5.735,post,27.2,30.3,91
5.755,post,28.6,30.3,145
5.776,post,27.4,30.3,100
5.796,post,29.4,30.3,163
5.817,post,27.1,30.3,88
5.838,post,29.7,30.3,169
5.858,post,26.8,30.3,75
5.878,post,28.3,30.3,129
5.898,post,27.0,30.3,95
5.919,post,28.2,30.3,126
5.939,post,27.3,30.3,103
5.960,post,27.6,30.3,110
5.980,post,27.7,30.3,117
6.001,post,27.7,30.3,109
6.021,post,27.9,30.3,115
6.041,post,27.6,30.3,104
6.062,post,27.8,30.3,112
6.082,post,27.9,30.3,120
6.103,post,27.8,30.3,110
6.123,post,28.1,30.3,120
6.144,post,27.8,30.3,112
6.164,post,28.0,30.3,116
6.186,post,27.8,30.3,110
6.206,post,28.3,30.3,130
6.226,post,27.4,30.3,101
6.247,post,28.0,30.3,116
6.271,post,27.8,30.3,117
6.291,post,27.8,30.3,111
6.312,post,27.8,30.3,116
6.332,post,28.1,30.3,117
6.352,post,27.7,30.3,109
6.373,post,27.6,30.3,103
6.393,post,27.7,30.3,114
6.414,post,27.7,30.3,108
6.435,post,28.0,30.3,125
6.455,post,27.7,30.3,100
6.475,post,28.6,30.3,143
6.496,post,27.5,30.3,92
6.516,post,29.3,30.3,162
6.537,post,26.8,30.3,76
6.557,post,28.3,30.3,131
6.578,post,27.1,30.3,97
6.598,post,28.1,30.3,123
6.619,post,27.7,30.3,115
6.640,post,27.9,30.3,108
6.660,post,27.9,30.3,123
6.681,post,27.5,30.3,97
6.701,post,27.8,30.3,121
6.722,post,27.7,30.3,102
6.742,post,28.3,30.3,132
6.762,post,27.5,30.3,100
6.783,post,28.3,30.3,131
6.803,post,27.8,30.3,107
6.824,post,28.3,30.3,126
6.845,post,27.5,30.3,102
6.865,post,28.6,30.3,137
6.885,post,27.3,30.3,100
6.906,post,28.4,30.3,120
6.927,post,27.8,30.3,119
6.947,post,27.2,30.3,90
6.967,post,27.6,30.3,113
6.988,post,27.6,30.3,112
7.008,post,27.8,30.3,117
7.029,post,27.5,30.3,106
7.049,post,27.7,30.3,111
7.070,post,27.7,30.3,108
7.090,post,28.0,30.3,122
7.111,post,27.4,30.3,101
7.131,post,28.3,30.3,136
7.152,post,27.8,30.3,113
7.172,post,28.4,30.3,133
7.193,post,27.8,30.3,112
7.213,post,28.2,30.3,121
7.233,post,27.5,30.3,105
7.254,post,28.3,30.3,118
7.275,post,27.7,30.3,114
7.296,post,27.9,30.3,109
7.316,post,27.7,30.3,114
7.336,post,27.6,30.3,96
7.356,post,27.9,30.3,125
7.377,post,27.3,30.3,94
7.398,post,28.1,30.3,127
7.418,post,27.6,30.3,109
7.439,post,27.7,30.3,111
7.459,post,27.5,30.3,106
7.480,post,27.5,30.3,105
7.500,post,28.0,30.3,123
7.520,post,28.0,30.3,123
7.541,post,27.7,30.3,107
7.561,post,28.6,30.3,140
7.582,post,27.4,30.3,93
7.602,post,29.0,30.3,151
7.623,post,27.0,30.3,81
7.643,post,28.6,30.3,139
7.664,post,27.1,30.3,93
7.684,post,27.5,30.3,101
7.705,post,27.3,30.3,100
7.725,post,27.9,30.3,120
7.746,post,27.2,30.3,99
7.766,post,27.6,30.3,111
7.787,post,27.6,30.3,114
7.807,post,27.6,30.3,111
7.828,post,27.8,30.3,117
7.849,post,27.7,30.3,108
7.869,post,28.0,30.3,120
7.889,post,27.5,30.3,105
7.911,post,28.5,30.3,135
7.930,post,27.4,30.3,102
7.951,post,27.9,30.3,111
7.972,post,27.6,30.3,112
7.992,post,27.7,30.3,109
8.012,post,28.3,30.3,135
8.033,post,27.3,30.3,89
8.053,post,28.5,30.3,140
8.074,post,27.2,30.3,97
8.094,post,27.7,30.3,110
8.115,post,27.4,30.3,108
8.135,post,27.3,30.3,98
8.155,post,27.6,30.3,115
8.176,post,27.4,30.3,106
8.196,post,27.7,30.3,115
8.217,post,27.5,30.3,103
8.237,post,27.6,30.3,110
8.257,post,27.6,30.3,109
8.278,post,27.5,30.3,109
8.298,post,27.6,30.3,113
8.319,post,27.7,30.3,111
8.339,post,27.7,30.3,112
8.360,post,27.7,30.3,113
8.380,post,27.5,30.3,105
8.401,post,27.8,30.3,117
8.422,post,27.6,30.3,109
8.442,post,27.6,30.3,108
8.463,post,28.0,30.3,125
8.484,post,27.4,30.3,105
8.503,post,27.9,30.3,116
8.524,post,27.7,30.3,111
8.544,post,27.4,30.3,98
8.565,post,27.8,30.3,116
8.586,post,27.6,30.3,111
8.606,post,27.8,30.3,116
8.627,post,27.9,30.3,121
8.648,post,27.5,30.3,104
8.668,post,28.1,30.3,122
8.691,post,27.7,30.3,112
8.708,post,27.2,30.3,92
8.732,post,27.9,30.3,125
8.749,post,27.2,30.3,88
8.770,post,28.3,30.3,139
8.790,post,27.0,30.3,89
8.811,post,28.2,30.3,129
8.832,post,27.1,30.3,96
8.855,post,27.5,30.3,104
8.875,post,27.6,30.3,115
8.896,post,27.5,30.3,108
8.917,post,27.6,30.3,111
8.937,post,27.7,30.3,117
8.958,post,27.8,30.3,118
8.978,post,27.7,30.3,110
8.999,post,28.3,30.3,132
9.019,post,27.1,30.3,89
9.040,post,28.2,30.3,133
9.060,post,27.0,30.3,93
9.081,post,27.8,30.3,117
9.101,post,27.8,30.3,118
9.121,post,27.6,30.3,107
9.142,post,27.8,30.3,119
9.163,post,27.4,30.3,102
9.183,post,28.0,30.3,121
9.203,post,27.7,30.3,116
9.224,post,27.3,30.3,92
9.244,post,27.5,30.3,113
9.265,post,27.4,30.3,103
9.285,post,28.0,30.3,124
9.306,post,27.8,30.3,118
9.326,post,27.1,30.3,93
9.347,post,28.3,30.3,136
9.367,post,27.0,30.3,86
9.388,post,28.0,30.3,125
9.408,post,27.0,30.3,93
9.429,post,28.2,30.3,129
9.449,post,27.6,30.3,114
9.470,post,27.3,30.3,95
9.490,post,28.0,30.3,126
9.511,post,27.1,30.3,94
9.531,post,27.6,30.3,109
9.551,post,27.5,30.3,110
9.572,post,27.4,30.3,102
9.593,post,27.7,30.3,113
9.613,post,27.4,30.3,105
9.634,post,27.9,30.3,121
9.654,post,27.7,30.3,114
9.675,post,27.8,30.3,114
9.695,post,27.3,30.3,100
9.715,post,28.2,30.3,129
9.736,post,27.8,30.3,119
9.756,post,27.3,30.3,99
9.777,post,27.6,30.3,112
9.798,post,27.7,30.3,114
9.818,post,27.5,30.3,108
9.839,post,27.2,30.3,98
9.859,post,28.2,30.3,131
9.880,post,26.8,30.3,81
9.900,post,27.7,30.3,118
9.920,post,27.6,30.3,114
9.941,post,27.6,30.3,112
9.961,post,27.7,30.3,114
9.982,post,27.8,30.3,112
10.002,post,28.3,30.3,130
10.023,post,27.2,30.3,95
10.043,post,28.1,30.3,128
10.064,post,27.4,30.3,106
10.084,post,28.2,30.3,123
10.105,post,27.2,30.3,99
10.126,post,28.1,30.3,123
10.146,post,27.2,30.3,103
10.166,post,27.5,30.3,108
10.187,post,27.6,30.3,115
10.208,post,27.4,30.3,104
10.228,post,27.7,30.3,114
10.248,post,27.7,30.3,115
10.269,post,27.3,30.3,102
10.289,post,27.9,30.3,120
10.310,post,27.5,30.3,109
10.331,post,27.7,30.3,112
10.351,post,27.9,30.3,121
10.371,post,27.0,30.3,87
10.392,post,28.0,30.3,132
10.413,post,27.0,30.3,89
10.432,post,27.9,30.3,123
10.453,post,27.3,30.3,106
10.473,post,27.7,30.3,116
10.494,post,27.7,30.3,114
10.514,post,27.7,30.3,116
10.535,post,27.6,30.3,110
10.555,post,27.6,30.3,110
10.576,post,27.7,30.3,112
10.596,post,27.7,30.3,115
10.617,post,27.5,30.3,106
10.637,post,28.1,30.3,126
10.658,post,27.6,30.3,112
10.679,post,28.0,30.3,122
10.699,post,27.6,30.3,111
10.719,post,27.7,30.3,112
10.740,post,27.8,30.3,118
10.761,post,27.4,30.3,103
10.781,post,27.8,30.3,115
10.801,post,27.6,30.3,109
10.822,post,27.6,30.3,109
10.843,post,27.6,30.3,116
10.863,post,27.8,30.3,118
10.883,post,27.5,30.3,106
10.904,post,28.1,30.3,126
10.925,post,27.2,30.3,102
10.945,post,27.6,30.3,106
10.965,post,27.8,30.3,121
10.986,post,27.3,30.3,99
11.006,post,28.0,30.3,127
11.027,post,27.4,30.3,107
11.047,post,27.6,30.3,109
11.068,post,27.7,30.3,116
11.088,post,27.5,30.3,106
11.109,post,28.0,30.3,125
11.129,post,27.6,30.3,113
11.151,post,27.7,30.3,112
11.171,post,27.6,30.3,112
11.191,post,27.6,30.3,114
11.212,post,27.7,30.3,115
11.233,post,27.5,30.3,109
11.252,post,27.8,30.3,116
11.273,post,27.7,30.3,117
11.293,post,27.4,30.3,107
11.314,post,27.6,30.3,110
11.334,post,27.8,30.3,119
11.354,post,27.6,30.3,112
11.375,post,27.5,30.3,103
11.395,post,28.2,30.3,128
11.416,post,27.2,30.3,98
11.436,post,28.2,30.3,129
11.457,post,27.4,30.3,106
11.477,post,27.6,30.3,105
11.498,post,27.8,30.3,120
11.518,post,27.1,30.3,93
11.539,post,27.7,30.3,114
11.559,post,27.4,30.3,108
11.580,post,27.3,30.3,102
11.603,post,27.7,30.3,117
11.624,post,27.4,30.3,107
11.644,post,27.6,30.3,113
11.665,post,27.5,30.3,108
11.685,post,27.6,30.3,114
11.706,post,27.4,30.3,104
11.726,post,27.8,30.3,118
11.747,post,27.3,30.3,101
11.767,post,27.9,30.3,122
11.788,post,27.2,30.3,96
11.808,post,28.3,30.3,135
11.829,post,27.3,30.3,100
11.849,post,27.7,30.3,113
11.870,post,27.8,30.3,120
11.890,post,27.3,30.3,100
11.911,post,27.4,30.3,103
11.931,post,27.7,30.3,116
11.952,post,27.5,30.3,111
11.973,post,27.5,30.3,111
11.993,post,27.5,30.3,109
12.014,post,27.4,30.3,105
12.034,post,27.9,30.3,121
12.054,post,27.6,30.3,113
12.075,post,27.5,30.3,106
12.096,post,27.9,30.3,117
12.116,post,27.3,30.3,98
12.137,post,27.3,30.3,99
12.157,post,27.5,30.3,111
12.178,post,27.3,30.3,103
12.198,post,27.8,30.3,123
12.218,post,27.7,30.3,117
12.239,post,27.3,30.3,99
12.259,post,28.0,30.3,121
12.280,post,27.9,30.3,123
12.300,post,27.4,30.3,103
12.321,post,27.6,30.3,108
12.342,post,27.6,30.3,110
12.362,post,27.3,30.3,103
12.382,post,27.6,30.3,114
12.403,post,27.5,30.3,106
12.423,post,27.9,30.3,123
12.444,post,27.3,30.3,101
12.465,post,27.9,30.3,120
12.485,post,27.6,30.3,111
12.505,post,27.5,30.3,106
12.525,post,27.6,30.3,114
12.546,post,27.6,30.3,113
12.566,post,27.4,30.3,106
12.587,post,27.8,30.3,116
12.608,post,27.7,30.3,116
12.628,post,27.6,30.3,111
12.649,post,27.2,30.3,95
12.669,post,27.8,30.3,118
12.689,post,27.5,30.3,112
12.710,post,27.2,30.3,100
12.730,post,27.8,30.3,119
12.751,post,27.3,30.3,103
12.771,post,27.9,30.3,123
12.792,post,27.4,30.3,105
12.812,post,27.7,30.3,112
12.833,post,27.7,30.3,113
12.853,post,27.5,30.3,108
12.874,post,27.8,30.3,121
12.894,post,27.4,30.3,105
12.915,post,27.8,30.3,111
12.935,post,27.7,30.3,114
12.956,post,27.2,30.3,97
12.976,post,27.6,30.3,111
12.997,post,27.3,30.3,102
13.017,post,27.6,30.3,112
13.038,post,27.7,30.3,117
13.058,post,27.5,30.3,112
13.079,post,27.4,30.3,107
13.099,post,27.9,30.3,124
13.119,post,27.7,30.3,113
13.140,post,27.4,30.3,105
13.160,post,27.4,30.3,106
13.181,post,27.3,30.3,102
13.201,post,27.5,30.3,109
13.222,post,27.5,30.3,109
13.242,post,27.8,30.3,118
13.263,post,27.4,30.3,109
